symbol,name,industry,market_price,price_date,report_quarter,pe_ratio,value_score,eps_yoy,growth_score,avg_revenue_yoy_3m,momentum_score,op_margin,profit_score,cash_quality,quality_score,equity_to_assets_ratio,safety_score,total_score
6770,力積電,半導體業,28.55,2022-09-28,2022Q2,4.23,100.0,117.14,100.0,23.709999999999997,100.0,40.271598856044314,100.0,1.2661427836223433,100.0,51.4693975168207,78.67349379205176,97.86734937920518
2303,聯電,半導體業,36.2,2022-09-28,2022Q2,6.06,86.14330874604848,83.06,100.0,37.75,100.0,37.274100525281014,100.0,1.5852663142783023,100.0,56.6042996398017,91.51074909950425,97.76540578455527
8046,南電,電子零組件業,187.0,2022-09-28,2022Q2,7.84,78.62994993172508,123.43,100.0,21.733333333333334,100.0,34.18368749909656,100.0,1.7329179972419142,100.0,59.5732446203379,98.93311155084476,97.75630614825698
2603,長榮,航運業,144.0,2022-09-28,2022Q2,2.09,100.0,156.09,100.0,37.15,100.0,67.29802880698762,100.0,1.1683904348309562,95.48434783299375,51.6067970374972,79.01699259374301,96.99856882597305
2548,華固,建材營造業,89.3,2022-09-28,2022Q2,4.8,100.0,427.66,100.0,454.0466666666667,100.0,26.787366138158525,100.0,2.1906663951835297,100.0,47.7706495593435,69.42662389835874,96.94266238983587
5533,皇鼎,建材營造業,17.3,2022-09-28,2022Q2,3.16,100.0,162.04,100.0,424.4166666666667,100.0,20.71140155740054,78.5570077870027,3.408160993744574,100.0,70.0643068105841,100.0,96.78355116805041
6581,鋼聯,綠能環保,85.2,2022-09-28,2022Q2,10.72,84.1927562922038,145.45,100.0,56.25666666666667,100.0,51.898444146939596,100.0,1.1149422097910378,87.8488871130054,84.6374805246699,100.0,95.98905305182146
2449,京元電子,半導體業,31.1,2022-09-28,2022Q2,5.43,92.78187565858799,91.46,100.0,22.133333333333336,100.0,26.444908439031988,100.0,2.4263698826552265,100.0,44.9849103771636,62.46227594290901,95.5244151601497
2615,萬海,航運業,65.7,2022-09-28,2022Q2,1.14,100.0,110.08,100.0,15.206666666666669,76.03333333333335,56.65070490327528,100.0,1.2896862954704964,100.0,55.7628498802372,89.407124700593,94.14737913672597
1526,日馳,電機機械,49.2,2022-09-28,2022Q2,8.62,94.06229720960417,62.33,100.0,19.396666666666665,96.98333333333332,22.92025997362509,89.60129986812545,1.437857064315799,100.0,46.263958235879,65.6598955896975,93.80908092681564
2609,陽明,航運業,60.3,2022-09-28,2022Q2,0.95,100.0,85.96,100.0,24.126666666666665,100.0,66.27470608033477,100.0,1.029589898813491,75.65569983049872,54.4603134542804,86.15078363570102,93.74621832966984
3189,景碩,半導體業,92.0,2022-09-28,2022Q2,6.51,81.40147523709167,225.51,100.0,21.126666666666665,100.0,22.377539085153767,86.88769542576884,1.3938913781874185,100.0,48.7985094158314,71.9962735395785,93.37292919153234
5608,四維航,航運業,24.1,2022-09-28,2022Q2,2.97,100.0,90.1,100.0,35.79666666666667,100.0,47.8691895213443,100.0,1.8577643324704172,100.0,32.8904184487834,32.226046121958504,93.22260461219585
2606,裕民,航運業,36.65,2022-09-28,2022Q2,5.54,100.0,49.69,99.38,17.80333333333333,89.01666666666665,31.426124954846784,100.0,1.3008368705604993,100.0,40.528931959505,51.32232989876251,92.78056632320958
3037,欣興,電子零組件業,115.0,2022-09-28,2022Q2,7.4,82.63541192535274,239.93,100.0,35.78,100.0,26.435941914853895,100.0,2.0044461181412543,100.0,35.3895329777604,38.473832444401005,92.11092443697537
1560,中砂,電機機械,121.5,2022-09-28,2022Q2,15.92,46.69046073977936,142.36,100.0,24.563333333333333,100.0,22.90602692220514,89.5301346110257,1.270114058914305,100.0,49.4076259009149,73.51906475228725,90.45047274086052
4728,雙美,生技醫療業,147.5,2022-09-28,2022Q2,0.0,0.0,153.3,100.0,40.27333333333333,100.0,61.22258061523331,100.0,1.2103138271468754,100.0,61.0,100.0,90.0
6612,奈米醫材,生技醫療業,80.0,2022-09-28,2022Q2,0.0,0.0,284.09,100.0,35.13,100.0,27.16473474217951,100.0,1.238804923379037,100.0,77.0,100.0,90.0
3532,台勝科,半導體業,135.5,2022-09-28,2022Q2,17.0,0.0,279.35,100.0,33.75333333333334,100.0,31.72550910289653,100.0,3.6272844765814445,100.0,68.2456328532261,100.0,90.0
3265,台星科,半導體業,37.0,2022-09-28,2022Q2,0.0,0.0,293.07,100.0,33.24333333333333,100.0,27.266763338454446,100.0,1.2679490046969357,100.0,72.0,100.0,90.0
2330,台積電,半導體業,438.0,2022-09-28,2022Q2,14.9,0.0,60.45,100.0,42.37,100.0,47.39621155266786,100.0,1.616833374760448,100.0,57.4410236948125,93.60255923703124,89.36025592370312
1723,中碳,化學工業,103.0,2022-09-28,2022Q2,16.2,47.20812182741116,71.68,100.0,35.22666666666667,100.0,17.76087080412606,63.804354020630306,1.3733072668319664,100.0,61.1868204353984,100.0,89.29146528583566
4768,晶呈科技,化學工業,192.0,2022-09-28,2022Q2,0.0,0.0,55.45,100.0,60.416666666666664,100.0,23.194867959265867,90.97433979632935,2.791382575757576,100.0,64.0,100.0,88.6461509694494
2493,揚博,電子零組件業,40.15,2022-09-28,2022Q2,10.14,57.692307692307686,61.29,100.0,31.073333333333334,100.0,20.8076858507871,79.03842925393549,1.085685152981765,83.66930756882358,56.5966740836163,91.49168520904075,88.50802519198989
8155,博智,電子零組件業,93.1,2022-09-28,2022Q2,0.0,0.0,117.46,100.0,21.600000000000005,100.0,23.940784361836993,94.70392180918496,1.3008626395567007,100.0,55.0,87.5,87.95558827137775
9906,欣巴巴,建材營造業,45.2,2022-09-28,2022Q2,5.45,100.0,757.35,100.0,1801030.0166666666,100.0,22.07367857180692,85.36839285903459,2.3707563034239696,100.0,12.0282867245259,0.0,87.80525892885518
3130,一零四,數位雲端,189.5,2022-09-28,2022Q2,14.48,100.0,33.1,66.2,33.99333333333333,100.0,27.955897435897437,100.0,1.2170001248517386,100.0,44.8822962258791,62.205740564697756,87.77057405646977
1760,寶齡富錦,生技醫療業,130.0,2022-09-28,2022Q2,43.62,0.0,260.0,100.0,29.023333333333337,100.0,21.82591514765732,84.1295757382866,1.260766896991496,100.0,63.3390266956012,100.0,87.619436360743
2617,台航,航運業,24.55,2022-09-28,2022Q2,4.64,100.0,213.0,100.0,19.81,99.05,29.831911076245945,100.0,0.7548445459807345,36.406363711533494,62.1309329149368,100.0,87.0912727423067
2607,榮運,航運業,30.75,2022-09-28,2022Q2,12.11,50.0,430.56,100.0,191.91,100.0,19.18897942039652,70.9448971019826,1.0591159243680963,79.87370348115662,66.438869749408,100.0,86.6164752615287
2302,麗正,半導體業,15.5,2022-09-28,2022Q2,17.42,0.0,211.11,100.0,22.38,100.0,20.38050236259637,76.90251181298186,1.685776989772752,100.0,81.1136565511451,100.0,86.53537677194728
3218,大學光,生技醫療業,281.0,2022-09-28,2022Q2,0.0,0.0,44.51,89.02,43.56999999999999,100.0,31.24554196476652,100.0,1.5581386055526139,100.0,55.0,87.5,86.005
8091,翔名,半導體業,74.0,2022-09-28,2022Q2,0.0,0.0,195.33,100.0,30.21666666666667,100.0,24.20347581811702,96.0173790905851,1.0786051056799177,82.65787223998825,67.0,100.0,85.93418131158542
5607,遠雄港,航運業,52.7,2022-09-28,2022Q2,15.41,22.749793559042097,104.63,100.0,32.153333333333336,100.0,50.04857405295988,100.0,1.7233499589803905,100.0,34.0136853106395,35.034213276598756,85.77840068356409
5015,華祺,鋼鐵工業,55.6,2022-09-28,2022Q2,0.0,0.0,297.56,100.0,21.933333333333334,100.0,22.080056370816507,85.40028185408254,1.3915479268053972,100.0,50.0,75.0,85.31004227811238
6182,合晶,半導體業,37.9,2022-09-28,2022Q2,0.0,0.0,156.76,100.0,34.193333333333335,100.0,27.78222013437781,100.0,2.561976188134575,100.0,40.0,50.0,85.0
1796,金穎生技,食品工業,53.9,2022-09-28,2022Q2,0.0,0.0,119.64,100.0,26.05333333333333,100.0,18.32476564862413,66.62382824312066,1.2693335444666574,100.0,70.0,100.0,84.99357423646809
2313,華通,電子零組件業,43.8,2022-09-28,2022Q2,7.54,81.36094674556212,114.62,100.0,36.68333333333333,100.0,12.433794441846866,37.16897220923433,2.497864030966966,100.0,44.9736065025358,62.43401625633951,84.9548421315753
3711,日月光投控,半導體業,78.2,2022-09-28,2022Q2,4.53,100.0,53.55,100.0,28.49,100.0,12.045535357303775,35.22767678651888,1.4606873688309152,100.0,36.8878095084826,42.21952377120649,84.50610389509848
5347,世界,半導體業,63.3,2022-09-28,2022Q2,0.0,0.0,86.39,100.0,34.626666666666665,100.0,37.85432150707154,100.0,2.411148304873311,100.0,37.0,42.5,84.25
6664,群翊,電子零組件業,80.5,2022-09-28,2022Q2,0.0,0.0,94.1,100.0,23.14,100.0,23.96014678533649,94.80073392668245,1.6203701462814233,100.0,40.0,50.0,84.22011008900236
6605,帝寶,汽車工業,70.7,2022-09-28,2022Q2,7.59,100.0,79.35,100.0,18.830000000000002,94.15,11.239174681139815,31.195873405699075,1.9317021311217544,100.0,42.814277136355,57.035692840887506,84.21295029494362
3703,欣陸,建材營造業,28.6,2022-09-28,2022Q2,7.35,88.44221105527639,170.41,100.0,41.51666666666667,100.0,13.203820418725707,41.01910209362853,1.212293416865772,100.0,36.7727427396032,41.93185684900801,84.19027210447271
2834,臺企銀,金融保險業,12.45,2022-09-28,2022Q2,14.31,41.095890410958916,67.74,100.0,22.41,100.0,39.23908648974573,100.0,7.539662850270295,100.0,4.99193352529112,0.0,84.10958904109589
6146,耕興,其他電子業,237.0,2022-09-28,2022Q2,0.0,0.0,53.33,100.0,16.966666666666665,84.83333333333333,36.820042237984666,100.0,1.0893624707948546,84.19463868497922,61.0,100.0,83.80559440366251
1475,業旺,紡織纖維,47.9,2022-09-28,2022Q2,13.53,64.23137876386689,1588.89,100.0,412.4533333333333,100.0,20.85194334534284,79.25971672671419,0.8651150739987109,52.15929628553013,79.9836517734757,100.0,83.74395464249984
6691,洋基工程,其他電子業,165.5,2022-09-28,2022Q2,8.96,69.02394938996835,48.84,97.68,55.65333333333333,100.0,14.806692665312399,49.03346332656199,1.313358295381841,100.0,38.573473837929,46.4336845948225,83.32078289746339
2640,大車隊,數位雲端,82.1,2022-09-28,2022Q2,0.0,0.0,61.14,100.0,49.81666666666666,100.0,18.250427368814737,66.25213684407369,1.68480589131649,100.0,53.0,82.5,83.18782052661105
