symbol,name,industry,market_price,price_date,report_quarter,pe_ratio,value_score,eps_yoy,growth_score,avg_revenue_yoy_3m,momentum_score,op_margin,profit_score,cash_quality,quality_score,equity_to_assets_ratio,safety_score,total_score
1325,恆大,塑膠工業,87.3,2021-04-28,2020Q4,3.77,100.0,5286.05,100.0,76.40666666666668,100.0,62.23355611658086,100.0,1.2276343191497225,100.0,80.4329201582454,100.0,100.0
3257,虹冠電,半導體業,84.1,2021-04-28,2020Q4,21.51,79.92344029972308,160.94,100.0,89.83666666666666,100.0,25.54192916141677,100.0,1.3162614545924731,100.0,86.966421619983,100.0,97.99234402997232
6582,申豐,橡膠工業,305.0,2021-04-28,2020Q4,18.21,75.27697989331143,236.33,100.0,153.27,100.0,41.79356273675271,100.0,1.4582460312594392,100.0,81.2086603705198,100.0,97.52769798933114
2505,國揚,建材營造業,35.65,2021-04-28,2020Q4,2.74,100.0,9375.0,100.0,703.5500000000001,100.0,35.04593632893878,100.0,1.8340829582174403,100.0,45.5789492446878,63.9473731117195,96.39473731117195
5471,松翰,半導體業,112.0,2021-04-28,2020Q4,18.33,90.28343378400392,200.99,100.0,95.76333333333334,100.0,23.017111971677046,90.08555985838524,1.1230293262194557,89.00418945992226,76.5431570257379,100.0,95.34201524914263
2108,南帝,橡膠工業,131.5,2021-04-28,2020Q4,18.24,75.15387771850635,148.62,100.0,162.8033333333333,100.0,33.473089293866266,100.0,1.10725972404477,86.75138914925284,75.4262950894575,100.0,94.86566560170121
6271,同欣電,半導體業,196.0,2021-04-28,2020Q4,24.14,71.35526958788077,75.5,100.0,60.60666666666666,100.0,19.7037394962194,73.51869748109699,1.7423930239371328,100.0,83.3800713624898,100.0,93.16333158095263
3669,圓展,通信網路業,87.9,2021-04-28,2020Q4,10.37,100.0,973.42,100.0,119.69333333333333,100.0,23.600192811550798,93.00096405775399,0.9913790587886023,70.19700839837176,68.3767579183127,100.0,92.98954628833745
2441,超豐,半導體業,73.7,2021-04-28,2020Q4,15.75,98.68871151653363,40.54,81.08,28.863333333333333,100.0,22.079738903344527,85.39869451672264,1.911660583605747,100.0,83.580788407126,100.0,92.94867532916176
1309,台達化,塑膠工業,47.95,2021-04-28,2020Q4,8.59,98.5936564931179,381.03,100.0,52.629999999999995,100.0,15.623973884756094,53.119869423780465,1.5867514524814332,100.0,68.742108638776,100.0,92.82734606287886
2330,台積電,半導體業,602.0,2021-04-28,2020Q4,30.15,51.77553347450725,49.92,99.84,16.68,83.39999999999999,42.32082598059078,100.0,1.5885101851696002,100.0,66.9992978132388,100.0,91.81755334745073
