symbol,name,industry,market_price,price_date,report_quarter,pe_ratio,value_score,eps_yoy,growth_score,avg_revenue_yoy_3m,momentum_score,op_margin,profit_score,cash_quality,quality_score,equity_to_assets_ratio,safety_score,total_score
1325,恆大,塑膠工業,90.7,2020-12-28,2020Q3,5.4,100.0,4960.61,100.0,623.54,100.0,60.965115097990996,100.0,1.3051001815098673,100.0,79.0450585757064,100.0,100.0
6582,申豐,橡膠工業,149.0,2020-12-28,2020Q3,14.96,59.00243309002431,127.27,100.0,96.40000000000002,100.0,34.65351920502136,100.0,1.5283350698678018,100.0,83.6491418176627,100.0,95.90024330900243
2330,台積電,半導體業,515.0,2020-12-28,2020Q3,27.19,50.80262677854797,63.69,100.0,17.703333333333333,88.51666666666667,41.89980659875959,100.0,1.5022851378026745,100.0,67.8168110706907,100.0,92.78359601118814
3257,虹冠電,半導體業,88.1,2020-12-28,2020Q3,33.37,28.25611090842759,175.95,100.0,65.39666666666666,100.0,23.402000434572333,92.01000217286166,1.3502215212192323,100.0,86.5213994525312,100.0,91.62711141677201
2108,南帝,橡膠工業,61.2,2020-12-28,2020Q3,15.85,53.58880778588807,42.11,84.22,51.346666666666664,100.0,25.000187352119568,100.0,1.3454723947275662,100.0,78.1161274715761,100.0,91.41388077858882
2545,皇翔,建材營造業,38.1,2020-12-28,2020Q3,8.68,93.87326220497899,906.25,100.0,464.90333333333336,100.0,35.162506169700414,100.0,1.8766378521273763,100.0,26.9819415480933,17.45485387023325,91.13281160752122
2441,超豐,半導體業,54.6,2020-12-28,2020Q3,12.91,100.0,36.29,72.58,21.44666666666667,100.0,21.775442452928058,83.87721226464029,1.8307458260397207,100.0,84.6383996962046,100.0,90.72658183969604
3219,倚強股份,其他電子業,48.0,2020-12-28,2020Q3,0.0,0.0,142.31,100.0,321.63,100.0,70.77618409421427,100.0,1.715641501355787,100.0,98.0,100.0,90.0
5474,聰泰,電腦及週邊設備業,196.5,2020-12-28,2020Q3,0.0,0.0,139.49,100.0,196.89,100.0,29.76237299333607,100.0,1.6750832147823358,100.0,59.0,97.5,89.75
6464,台數科,其他業,114.0,2020-12-28,2020Q3,13.64,62.50801796023091,71.21,100.0,39.016666666666666,100.0,34.729200434061376,100.0,1.653962617518966,100.0,33.7526990990013,34.38174774750324,89.68897657077342
3413,京鼎,半導體業,207.0,2020-12-28,2020Q3,13.92,99.21561473914629,154.85,100.0,21.459999999999997,100.0,17.113081457794582,60.56540728897291,1.0604285727725935,80.06122468179908,57.1463040918919,92.86576022972974,89.30519352659337
3218,大學光,生技醫療業,250.0,2020-12-28,2020Q3,0.0,0.0,106.17,100.0,54.53333333333333,100.0,29.38196301718629,100.0,1.5773682231240282,100.0,56.0,90.0,89.0
6504,南六,其他業,186.0,2020-12-28,2020Q3,11.39,76.94034637588197,179.29,100.0,58.70666666666667,100.0,21.19667366622472,80.9833683311236,1.4054838518276427,100.0,35.1013537369902,37.75338434247549,88.61687832150429
6203,海韻電,電子零組件業,79.0,2020-12-28,2020Q3,0.0,0.0,77.89,100.0,87.90333333333335,100.0,23.05661649942522,90.28308249712612,1.558448393790793,100.0,55.0,87.5,87.29246237456891
1731,美吾華,生技醫療業,17.15,2020-12-28,2020Q3,14.66,83.30300272975433,55.41,100.0,14.146666666666667,70.73333333333333,17.973710803758618,64.86855401879309,1.2221047169253607,100.0,75.3688732739898,100.0,87.20725004246107
1526,日馳,電機機械,45.45,2020-12-28,2020Q3,15.73,75.09523809523809,159.18,100.0,43.24333333333333,100.0,10.600437902904018,28.002189514520087,2.053219965359786,100.0,64.6753289388834,100.0,86.70985223670182
3533,嘉澤,電子零組件業,474.0,2020-12-28,2020Q3,18.25,45.654659805603195,41.04,82.08,18.763333333333332,93.81666666666666,21.925136513017783,84.62568256508891,1.3942561202561836,100.0,66.229036828772,100.0,86.54265169865698
5471,松翰,半導體業,65.1,2020-12-28,2020Q3,12.87,100.0,196.1,100.0,92.98333333333333,100.0,22.987993868547253,89.93996934273628,0.7802065579675156,40.02950828107365,78.2308901168721,100.0,86.49689705762518
3264,欣銓,半導體業,38.55,2020-12-28,2020Q3,0.0,0.0,55.03,100.0,25.64,100.0,22.306797834063087,86.53398917031542,2.388792333345763,100.0,54.0,85.0,86.48009837554731
3645,達邁,電子零組件業,54.0,2020-12-28,2020Q3,25.12,6.3750714694110755,178.67,100.0,44.63999999999999,100.0,21.055407441342883,80.27703720671443,1.4665833324114943,100.0,53.5364471230731,83.84111780768275,86.06317450871654
6231,系微,資訊服務業,95.0,2020-12-28,2020Q3,0.0,0.0,115.43,100.0,25.436666666666667,100.0,19.579991914948017,72.8999595747401,1.2326859158432633,100.0,66.0,100.0,85.93499393621101
6257,矽格,半導體業,45.7,2020-12-28,2020Q3,11.07,100.0,43.93,87.86,18.063333333333333,90.31666666666666,18.757154176558068,68.78577088279035,2.3364953578297833,100.0,42.1746933270589,55.436733317647246,85.8898722975166
9919,康那香,其他業,33.15,2020-12-28,2020Q3,9.03,92.07825529185376,3610.0,100.0,16.78333333333333,83.91666666666666,16.56001725609937,57.800086280496856,1.2223137783935538,100.0,44.7252940943388,61.813235235846996,85.84249532817792
