symbol,name,industry,market_price,price_date,report_quarter,pe_ratio,value_score,eps_yoy,growth_score,avg_revenue_yoy_3m,momentum_score,op_margin,profit_score,cash_quality,quality_score,equity_to_assets_ratio,safety_score,total_score
3257,虹冠電,半導體業,59.9,2024-04-26,2023Q4,19.2,86.2232187344295,121.28,100.0,24.900000000000002,100.0,26.032647664099674,100.0,1.4442203600497174,100.0,88.4364922534088,100.0,98.62232187344296
1442,名軒,建材營造業,55.2,2024-04-26,2023Q4,11.72,91.89390183440754,167.61,100.0,2431.2400000000002,100.0,37.76638324653731,100.0,1.5459501300045666,100.0,41.0842247092929,52.71056177323224,94.46044636076398
5222,全訊,半導體業,169.5,2024-04-26,2023Q4,28.97,53.770137850855335,74.48,100.0,27.186666666666667,100.0,37.232463149849416,100.0,1.0382260299861408,76.88943285516298,84.4580469824635,100.0,90.75490035611814
3266,昇陽,建材營造業,20.95,2024-04-26,2023Q4,10.8,96.45513138324245,240.35,100.0,103.60000000000001,100.0,17.582707697384702,62.913538486923514,2.5433881849813447,100.0,45.6383293709257,64.09582342731426,90.4921262540942
4911,德英,生技醫療業,58.9,2024-04-26,2023Q4,0.0,0.0,900.0,100.0,35.86666666666667,100.0,44.46795963470622,100.0,1.5674309392265193,100.0,86.0,100.0,90.0
2718,晶悅,建材營造業,102.0,2024-04-26,2023Q4,0.0,0.0,1485.96,100.0,739.0766666666667,100.0,37.52321224356216,100.0,1.6093969617742252,100.0,53.0,82.5,88.25
4771,望隼,生技醫療業,307.0,2024-04-26,2023Q4,28.64,31.603968582058716,78.9,100.0,52.343333333333334,100.0,32.34644868482335,100.0,1.704932756161499,100.0,40.0481513235116,50.12037830877899,88.17243468908377
2211,長榮鋼,鋼鐵工業,143.0,2024-04-26,2023Q4,16.25,59.42028985507245,41.48,82.96,19.029999999999998,95.14999999999999,30.07208039505405,100.0,1.0947688356957601,84.96697652796573,67.6377899234999,100.0,87.7054242911004
2910,統領,貿易百貨業,27.35,2024-04-26,2023Q4,23.38,67.20963172804534,112.73,100.0,14.19,70.95,30.54150178561248,100.0,1.3944092255586626,100.0,46.3050306875696,65.762576718924,87.48722084469692
4572,駐龍,電機機械,159.0,2024-04-26,2023Q4,25.6,64.03626595030222,31.85,63.7,21.810000000000002,100.0,34.58995169685513,100.0,1.1852084452340619,97.88692074772312,79.9047722107997,100.0,86.90601074457484
