symbol,name,industry,market_price,price_date,report_quarter,pe_ratio,value_score,eps_yoy,growth_score,avg_revenue_yoy_3m,momentum_score,op_margin,profit_score,cash_quality,quality_score,equity_to_assets_ratio,safety_score,total_score
3056,富華新,建材營造業,49.45,2023-04-28,2022Q4,5.43,100.0,225.91,100.0,739.41,100.0,30.905242365482977,100.0,2.088747340305129,100.0,36.4083904983069,41.02097624576725,94.10209762457673
2617,台航,航運業,31.5,2023-04-28,2022Q4,6.52,100.0,52.85,100.0,14.546666666666667,72.73333333333333,29.33969818182475,100.0,1.1711955051875245,95.88507216964636,63.8063006170498,100.0,93.72368110059594
1795,美時,生技醫療業,259.5,2023-04-28,2022Q4,22.51,58.00980792807518,110.73,100.0,46.11000000000001,100.0,28.095250851991683,100.0,1.2312867271349532,100.0,46.9682846073028,67.420711518257,92.54305194463322
5519,隆大,建材營造業,24.4,2023-04-28,2022Q4,5.91,100.0,51.28,100.0,91.90000000000002,100.0,22.10725957606596,85.5362978803298,1.0954693485532605,85.06704979332294,41.9468186182035,54.86704654550876,90.33055929526493
4728,雙美,生技醫療業,276.0,2023-04-28,2022Q4,0.0,0.0,117.29,100.0,22.826666666666668,100.0,54.85395771937769,100.0,1.2074360472957784,100.0,74.0,100.0,90.0
4768,晶呈科技,化學工業,172.0,2023-04-28,2022Q4,0.0,0.0,188.46,100.0,33.67666666666667,100.0,29.31592973776816,100.0,1.5711249494240151,100.0,65.0,100.0,90.0
6643,M31,半導體業,558.0,2023-04-28,2022Q4,0.0,0.0,49.75,99.5,26.106666666666666,100.0,27.05186503108079,100.0,1.7180476305991794,100.0,78.0,100.0,89.875
3022,威強電,電腦及週邊設備業,79.0,2023-04-28,2022Q4,9.35,86.9946091644205,72.45,100.0,41.66,100.0,16.590659138309945,57.95329569154972,1.075468322042315,82.20976029175928,69.0322434955903,100.0,88.83440732852637
2834,臺企銀,金融保險業,13.95,2023-04-28,2022Q4,11.07,83.94988066825775,96.88,100.0,28.159999999999997,100.0,42.20175993492685,100.0,3.0275026744117577,100.0,5.02330301487543,0.0,88.39498806682577
6517,保勝光學,光電業,151.5,2023-04-28,2022Q4,0.0,0.0,74.31,100.0,47.23666666666666,100.0,22.182883364923324,85.91441682461662,1.4881908205997807,100.0,77.0,100.0,87.8871625236925
8478,東哥遊艇,運動休閒,472.5,2023-04-28,2022Q4,23.71,0.0,108.69,100.0,19.81,99.05,33.510018626747204,100.0,1.203321435619451,100.0,51.7255874443099,79.31396861077475,87.74139686107748
6873,泓德能源,綠能環保,139.0,2023-04-28,2022Q4,18.17,42.357819905213255,170.86,100.0,39.84,100.0,16.704664539418157,58.523322697090784,1.9108130058790413,100.0,54.9750715758924,87.437678939731,86.75804828905805
6242,立康,生技醫療業,78.8,2023-04-28,2022Q4,0.0,0.0,117.65,100.0,58.92666666666667,100.0,20.074446147842977,75.37223073921488,1.4027780255856692,100.0,83.0,100.0,86.30583461088223
2904,匯僑,其他業,20.3,2023-04-28,2022Q4,14.71,59.53259532595324,45.63,91.26,16.669999999999998,83.35,21.413294694361667,82.06647347180834,2.482764097006838,100.0,54.1166610993105,85.29165274827625,86.27739582819419
1108,幸福,水泥工業,16.1,2023-04-28,2022Q4,11.18,70.62477813276537,121.54,100.0,29.58,100.0,17.145953741552997,60.72976870776499,1.1091797197599516,87.02567425142166,50.7740064010376,76.935016002594,86.27057956998502
3218,大學光,生技醫療業,401.0,2023-04-28,2022Q4,0.0,0.0,42.82,85.64,24.076666666666668,100.0,30.94171045292049,100.0,1.491274612178854,100.0,59.0,97.5,86.16
4572,駐龍,電機機械,180.0,2023-04-28,2022Q4,35.09,0.0,242.0,100.0,61.10333333333333,100.0,28.93610339033621,100.0,1.0608541700713625,80.12202429590893,80.3812957826347,100.0,86.02440485918179
1786,科妍,生技醫療業,72.5,2023-04-28,2022Q4,33.88,11.544748671843053,38.96,77.92,29.379999999999995,100.0,24.15205580714383,95.76027903571915,1.2574938609613593,100.0,72.0095832880572,100.0,84.99851672254218
4536,拓凱,運動休閒,201.0,2023-04-28,2022Q4,8.08,65.03680336487906,171.72,100.0,27.313333333333333,100.0,23.17738606363031,90.88693031815154,0.9550712037043182,65.01017195775974,47.2351552265772,68.08788806644299,84.94754308240688
1752,南光,生技醫療業,80.6,2023-04-28,2022Q4,23.16,55.35349407437678,79.9,100.0,55.77333333333333,100.0,16.573107678639435,57.86553839319717,1.0488268432580774,78.40383475115392,67.2617863634018,100.0,84.89594711664803
9943,好樂迪,觀光餐旅,67.8,2023-04-28,2022Q4,18.03,100.0,695.35,100.0,13.563333333333333,67.81666666666666,13.262063534531062,41.31031767265531,1.2572035718995818,100.0,66.1322237209354,100.0,84.75988098423163
6516,勤崴國際,資訊服務業,96.1,2023-04-28,2022Q4,0.0,0.0,71.0,100.0,30.073333333333334,100.0,17.99633762827135,64.98168814135674,1.5414623639565674,100.0,85.0,100.0,84.74725322120351
6515,穎崴,半導體業,713.0,2023-04-28,2022Q4,22.38,13.035495716034283,122.82,100.0,25.573333333333334,100.0,26.206221461086926,100.0,0.9658735612125443,66.55336588750633,64.8469826886582,100.0,84.61422274910468
1475,業旺,紡織纖維,51.4,2023-04-28,2022Q4,11.03,91.79419525065963,222.95,100.0,28.69333333333333,100.0,19.60486525543929,73.02432627719645,0.8109578616331747,44.42255166188211,78.7380899260315,100.0,84.01757879902186
6612,奈米醫材,生技醫療業,160.5,2023-04-28,2022Q4,0.0,0.0,118.97,100.0,24.25333333333333,100.0,24.364807864758045,96.82403932379022,1.0000543010293923,71.43632871848462,84.0,100.0,83.81087164226545
9906,欣巴巴,建材營造業,50.1,2023-04-28,2022Q4,9.86,78.16029143897997,61.78,100.0,233.75333333333333,100.0,19.384696812315074,71.92348406157537,2.567110598871551,100.0,12.3111662414025,0.0,83.6045517531343
1796,金穎生技,食品工業,118.5,2023-04-28,2022Q4,0.0,0.0,55.86,100.0,30.45,100.0,16.08832061177072,55.441603058853595,1.3100990861814368,100.0,70.0,100.0,83.31624045882803
1783,和康生,生技醫療業,61.7,2023-04-28,2022Q4,37.39,0.0,51.38,100.0,15.790000000000001,78.95,21.27885565101724,81.39427825508619,1.9248945510889215,100.0,89.496195059414,100.0,82.99914173826292
6532,瑞耘,半導體業,58.6,2023-04-28,2022Q4,0.0,0.0,90.11,100.0,21.563333333333333,100.0,31.023936410986845,100.0,0.9289908734177916,61.28441048825594,75.0,100.0,82.25688209765119
2897,王道銀行,金融保險業,10.25,2023-04-28,2022Q4,6.17,100.0,185.71,100.0,12.973333333333334,64.86666666666667,54.59388511617903,100.0,1.1536032286212394,93.37188980303421,6.53376422255596,0.0,81.64771129394018
6605,帝寶,汽車工業,97.7,2023-04-28,2022Q4,9.0,94.61538461538461,58.54,100.0,15.15,75.75,12.601099136841698,38.00549568420849,2.3414078821001083,100.0,44.4422920068184,61.105730017046,81.42293581587434
2534,宏盛,建材營造業,22.8,2023-04-28,2022Q4,5.48,100.0,133.15,100.0,4.239999999999999,21.199999999999996,31.213646202557893,100.0,2.2769841225418386,100.0,48.5812059301265,71.45301482531625,81.38530148253162
6263,普萊德,通信網路業,127.5,2023-04-28,2022Q4,0.0,0.0,36.38,72.76,22.116666666666664,100.0,29.857252572773398,100.0,1.1320348740368227,90.29069629097467,78.0,100.0,81.24813925819493
2345,智邦,通信網路業,299.0,2023-04-28,2022Q4,20.44,45.09879394405954,73.46,100.0,30.556666666666672,100.0,12.476627390869655,37.38313695434828,1.1907403697268564,98.67719567526521,44.3504172929312,60.876043232327994,80.94039339584404
2330,台積電,半導體業,502.0,2023-04-28,2022Q4,12.81,71.60342717258261,70.36,100.0,3.93,19.650000000000002,49.528829187262936,100.0,1.5844085206361627,100.0,59.3310048117716,98.327512029429,80.92309392020115
6762,達亞,生技醫療業,242.0,2023-04-28,2022Q4,0.0,0.0,31.61,63.22,66.72666666666667,100.0,28.710467542453788,100.0,1.4923203558731326,100.0,64.0,100.0,80.805
2538,基泰,建材營造業,13.45,2023-04-28,2022Q4,30.57,0.0,241.94,100.0,34.07,100.0,26.440686668834612,100.0,31.54708365371036,100.0,23.187068700632,7.967671751580001,80.796767175158
3653,健策,電子零組件業,455.0,2023-04-28,2022Q4,23.81,0.0,117.35,100.0,14.08,70.39999999999999,25.21681125182785,100.0,1.0691677750019986,81.30968214314265,60.3417776950427,100.0,80.34193642862853
6788,華景電,半導體業,135.5,2023-04-28,2022Q4,0.0,0.0,42.37,84.74,14.126666666666667,70.63333333333334,30.697820546310744,100.0,1.3418327558182384,100.0,67.0,100.0,80.31166666666667
1777,生泰,生技醫療業,95.4,2023-04-28,2022Q4,0.0,0.0,31.61,63.22,36.169999999999995,100.0,24.153807158065497,95.76903579032748,1.4860542927582563,100.0,79.0,100.0,80.17035536854912
2752,豆府,觀光餐旅,249.0,2023-04-28,2022Q4,0.0,0.0,73.53,100.0,33.28666666666667,100.0,13.19743142158058,40.9871571079029,1.6303124146778423,100.0,56.0,90.0,80.14807356618543
6266,泰詠,電子零組件業,41.85,2023-04-28,2022Q4,0.0,0.0,101.34,100.0,49.86333333333334,100.0,11.807609155219202,34.03804577609601,2.213644338941067,100.0,68.0,100.0,80.10570686641441
2603,長榮,航運業,161.5,2023-04-28,2022Q4,1.02,100.0,91.07,100.0,-60.916666666666664,0.0,59.75099855964549,100.0,1.263999824943494,100.0,62.2204537554806,100.0,80.0
2303,聯電,半導體業,49.1,2023-04-28,2022Q4,7.35,100.0,55.14,100.0,-14.346666666666666,0.0,37.420256619193246,100.0,1.672745272037499,100.0,62.8657620951612,100.0,80.0
1524,耿鼎,汽車工業,23.7,2023-04-28,2022Q4,11.62,78.49230769230769,436.84,100.0,15.54,77.69999999999999,11.604040579605583,33.02020289802791,2.0272615137689667,100.0,46.5037943424247,66.25948585606174,79.96820978954112
8931,大汽電,油電燃氣業,73.9,2023-04-28,2022Q4,0.0,0.0,116.55,100.0,76.7,100.0,15.273463059173551,51.367315295867755,1.4719060828268613,100.0,49.0,72.5,79.95509729438017
6291,沛亨,半導體業,167.0,2023-04-28,2022Q4,0.0,0.0,158.66,100.0,18.473333333333333,92.36666666666666,13.185740521419003,40.92870260709501,1.3046723896188823,100.0,72.0,100.0,79.61263872439758
4979,華星光,通信網路業,50.8,2023-04-28,2022Q4,0.0,0.0,192.34,100.0,156.16,100.0,20.74322776755608,78.71613883778039,0.9455085950626858,63.64408500895512,68.0,100.0,79.53623782745808
6664,群翊,電子零組件業,112.5,2023-04-28,2022Q4,0.0,0.0,86.93,100.0,14.656666666666666,73.28333333333333,25.409908050434165,100.0,1.9037333964864207,100.0,39.0,47.5,79.40666666666667
1762,中化生,生技醫療業,95.6,2023-04-28,2022Q4,15.91,84.98161013485901,16.25,32.5,69.27,100.0,21.89421220285441,84.47106101427204,1.575089349918968,100.0,69.9546946809741,100.0,79.29382016562671
6581,鋼聯,綠能環保,89.9,2023-04-28,2022Q4,10.17,89.75118483412322,74.02,100.0,-7.603333333333334,0.0,45.637009337715625,100.0,1.2292443771560375,100.0,87.4549216790999,100.0,78.97511848341232
2484,希華,電子零組件業,37.55,2023-04-28,2022Q4,7.79,90.1919385796545,89.76,100.0,-25.703333333333333,0.0,24.499323443183936,97.49661721591968,1.3403386283054528,100.0,72.1263837573405,100.0,78.64368644035339
4770,上品,化學工業,281.5,2023-04-28,2022Q4,12.53,83.45724907063197,61.69,100.0,28.843333333333334,100.0,34.73728301060526,100.0,0.49291532682401124,0.0,70.6298531534111,100.0,78.3457249070632
2722,夏都,觀光餐旅,50.9,2023-04-28,2022Q4,36.88,50.0,666.67,100.0,5.753333333333333,28.766666666666662,21.779792808096275,83.89896404048137,1.8999312999857416,100.0,69.1114764794997,100.0,78.33817793940554
3532,台勝科,半導體業,149.0,2023-04-28,2022Q4,11.99,76.6217870257038,241.48,100.0,0.6699999999999999,3.3499999999999996,31.627731773965234,100.0,2.541390478849065,100.0,68.9625018232037,100.0,78.33217870257039
1319,東陽,汽車工業,47.65,2023-04-28,2022Q4,13.09,69.44615384615385,213.79,100.0,13.193333333333333,65.96666666666667,9.089671631378225,20.44835815689113,2.5992276373446828,100.0,70.8061783344462,100.0,78.20520244148238
8046,南電,電子零組件業,274.5,2023-04-28,2022Q4,9.13,79.90403071017273,83.46,100.0,-12.656666666666666,0.0,36.46724953406846,100.0,1.6639954275905375,100.0,65.7152948477597,100.0,77.99040307101727
4153,鈺緯,生技醫療業,46.9,2023-04-28,2022Q4,0.0,0.0,129.73,100.0,33.93333333333334,100.0,8.936961917564613,19.684809587823064,1.4737319022975777,100.0,81.0,100.0,77.95272143817346
8109,博大,電子零組件業,88.5,2023-04-28,2022Q4,0.0,0.0,71.02,100.0,32.99333333333333,100.0,32.371938978882554,100.0,0.8653528977263693,52.19327110376704,50.0,75.0,77.9386542207534
2701,萬企,觀光餐旅,12.55,2023-04-28,2022Q4,26.7,77.60303687635576,147.37,100.0,27.526666666666667,100.0,46.766386480464185,100.0,0.4555110059551639,0.0,86.4532198745789,100.0,77.76030368763557
4102,永日,生技醫療業,32.85,2023-04-28,2022Q4,0.0,0.0,1078.57,100.0,30.88333333333333,100.0,8.58546421753791,17.927321087689545,1.3361764747903362,100.0,60.0,100.0,77.68909816315343
4911,德英,生技醫療業,76.3,2023-04-28,2022Q4,0.0,0.0,136.11,100.0,500.44666666666666,100.0,8.491339947683688,17.45669973841844,13.543286817504404,100.0,88.0,100.0,77.61850496076276
4129,聯合,生技醫療業,62.9,2023-04-28,2022Q4,0.0,0.0,667.57,100.0,25.150000000000002,100.0,10.779946223664112,28.89973111832056,1.6107758212094812,100.0,53.0,82.5,77.58495966774808
