symbol,name,industry,price_date,market_price,report_quarter,pe_ratio,value_score,eps_yoy,growth_score,avg_revenue_yoy_3m,momentum_score,op_margin,profit_score,cash_quality,quality_score,equity_to_assets_ratio,safety_score,total_score
4772,台特化,化學工業,2025-12-26,300.0,2025Q3,0.0,0.0,46.2,92.4,251.12666666666667,100.0,45.644153623862735,100.0,1.279873755155417,100.0,47.0,67.5,84.85
6442,光聖,通信網路業,2025-12-26,1315.0,2025Q3,67.37,0.0,62.79,100.0,67.72333333333334,100.0,22.996842655803786,89.98421327901893,1.5702494805670986,100.0,44.8977393892674,62.2443484731685,84.72206683916968
6649,台生材,生技醫療業,2025-12-26,48.0,2025Q3,0.0,0.0,1737.5,100.0,182.5,100.0,35.03481610323706,100.0,1.0142647405339762,73.46639150485375,89.0,100.0,84.69327830097075
2449,京元電子,半導體業,2025-12-26,223.0,2025Q3,25.25,72.80648119841028,52.55,100.0,38.78333333333333,100.0,24.79562753670774,98.9781376835387,0.8064611310537889,43.7801615791127,53.893862053066,84.73465513266501,84.35686660146088
6951,青新-創,,2025-12-26,72.0,2025Q3,12.65,65.66666666666666,24.93,49.86,27.146666666666665,100.0,39.56232838291115,100.0,1.5637906056154098,100.0,70.6355925116338,100.0,84.03166666666667
5274,信驊,半導體業,2025-12-26,6930.0,2025Q3,0.0,0.0,67.63,100.0,14.966666666666667,74.83333333333333,51.83294340090239,100.0,1.1618572696983815,94.55103852834023,68.0,100.0,83.87687437233471
6782,視陽,生技醫療業,2025-12-26,173.5,2025Q3,14.39,67.81838949171902,24.08,48.16,23.356666666666666,100.0,26.662061141515323,100.0,1.340420748808371,100.0,68.106396771178,100.0,83.82183894917189
2421,建準,電子零組件業,2025-12-26,161.0,2025Q3,22.18,51.15864527629235,46.37,92.74,30.39,100.0,14.529037333143021,47.64518666571511,1.2758296582961934,100.0,52.5858753053438,81.46468826335949,83.59411135382246
6719,力智,半導體業,2025-12-26,195.0,2025Q3,46.21,8.728217670437166,67.98,100.0,29.25333333333333,100.0,14.38352771768069,46.917638588403456,1.3363787783389376,100.0,83.4630800008056,100.0,82.91046755530424
6446,藥華藥,生技醫療業,2025-12-26,489.0,2025Q3,33.91,0.0,105.1,100.0,49.303333333333335,100.0,31.308306967594575,100.0,0.9429466065732014,63.27808665331449,86.3546870426803,100.0,82.65561733066289
3563,牧德,光電業,2025-12-26,500.0,2025Q3,30.88,0.0,408.81,100.0,32.85333333333333,100.0,38.13037891961942,100.0,0.9223744883684784,60.33921262406834,81.2388329238458,100.0,82.06784252481367
6739,竹陞科技,其他電子業,2025-12-26,739.0,2025Q3,0.0,0.0,137.24,100.0,101.55333333333334,100.0,51.26926069473026,100.0,0.8986377761695968,56.948253738513834,81.0,100.0,81.38965074770277
8021,尖點,其他電子業,2025-12-26,168.5,2025Q3,82.6,0.0,52.25,100.0,35.943333333333335,100.0,13.011258047455918,40.05629023727959,1.7407073514803963,100.0,61.1662036068899,100.0,81.00844353559194
2404,漢唐,其他電子業,2025-12-26,941.0,2025Q3,21.13,48.60844529750481,51.69,100.0,86.44666666666667,100.0,17.863833856247794,64.31916928123897,2.8418925085712115,100.0,22.6388780502041,6.597195125510247,80.16843943448735
4749,新應材,半導體業,2025-12-26,813.0,2025Q3,0.0,0.0,32.86,65.72,26.19333333333333,100.0,25.42965924976664,100.0,1.151877785175804,93.12539788225772,88.0,100.0,80.05507957645155
3684,榮昌,通信網路業,2025-12-26,67.6,2025Q3,0.0,0.0,50.0,100.0,20.116666666666664,100.0,11.682648901534842,33.413244507674214,1.647687577680382,100.0,60.0,100.0,80.01198667615114
3653,健策,電子零組件業,2025-12-26,2740.0,2025Q3,80.3,0.0,63.45,100.0,29.12,100.0,32.32529120936727,100.0,0.8500786092018242,50.01122988597489,73.1765835447793,100.0,80.00224597719497
5314,世紀*,其他業,2025-12-26,101.0,2025Q3,0.0,0.0,456.25,100.0,617.6166666666667,100.0,45.437161578810844,100.0,0.8499617046674197,49.994529238202816,59.0,97.5,79.74890584764057
4576,大銀微系統,電機機械,2025-12-26,104.5,2025Q3,67.86,0.0,447.83,100.0,20.673333333333332,100.0,11.451191375543623,32.25595687771811,1.928471164669271,100.0,59.3195477951578,98.2988694878945,79.66828048044717
5515,建國,建材營造業,2025-12-26,35.05,2025Q3,9.03,73.21428571428572,46.97,93.94,18.233333333333334,91.16666666666667,10.208804463582446,26.04402231791223,1.1366272729751097,90.94675328215854,53.7583922057918,84.39598051447949,79.5753139603284
7750,新代,電機機械,2025-12-26,871.0,2025Q3,36.08,47.19333238353043,28.38,56.76,31.78333333333333,100.0,18.89821637210995,69.49108186054976,1.2390786942864656,100.0,63.6696558276881,100.0,79.3329955174355
6955,邦睿生技-創,,2025-12-26,151.0,2025Q3,38.92,0.0,47.98,95.96,33.47666666666667,100.0,32.81892223585853,100.0,0.8525341184239489,50.36201691770699,92.4002841467285,100.0,79.0624033835414
1472,三洋實業,建材營造業,2025-12-26,88.6,2025Q3,13.76,32.993197278911566,171.28,100.0,50.29333333333333,100.0,11.372817854550519,31.864089272752594,1.4612220345822187,100.0,41.4248829356566,53.5622073391415,78.4351538527182
6515,穎崴,半導體業,2025-12-26,2895.0,2025Q3,67.44,0.0,38.7,77.4,14.053333333333335,70.26666666666668,28.361659279544416,100.0,1.3122811117630937,100.0,74.8372334537321,100.0,78.40333333333334
8114,振樺電,電腦及週邊設備業,2025-12-26,171.5,2025Q3,8.8,100.0,97.51,100.0,-30.616666666666664,0.0,26.525128436181717,100.0,2.754830304995231,100.0,52.7093818127601,81.77345453190024,78.17734545319003
7738,東聯互動,數位雲端,2025-12-26,187.0,2025Q3,0.0,0.0,72.32,100.0,31.323333333333334,100.0,89.768570309218,100.0,0.785626699921148,40.803814274449714,90.0,100.0,78.16076285488995
6510,精測,半導體業,2025-12-26,2400.0,2025Q3,0.0,0.0,279.9,100.0,8.4,42.00000000000001,24.127770008002454,95.63885004001227,1.5542859549260581,100.0,90.0,100.0,77.74582750600185
2546,根基,建材營造業,2025-12-26,89.0,2025Q3,9.3,70.91836734693877,77.63,100.0,50.47,100.0,6.338480492002161,6.692402460010808,2.382949032231055,100.0,38.2605551065638,45.6513877664095,77.66083588033644
2345,智邦,通信網路業,2025-12-26,1215.0,2025Q3,30.16,24.69879518072289,140.33,100.0,112.14666666666666,100.0,13.058515607107221,40.29257803553611,1.3768556807128856,100.0,35.9908871626304,39.977217906576,77.5114880140603
2308,台達電,電子零組件業,2025-12-26,956.0,2025Q3,49.71,0.0,52.5,100.0,46.52,100.0,14.62438182966917,48.12190914834586,1.4097839391689226,100.0,40.7627191086752,51.906797771688,77.40896614942068
3515,華擎,電腦及週邊設備業,2025-12-26,251.5,2025Q3,17.25,59.25828511309837,56.25,100.0,82.57,100.0,5.788812400153835,3.9440620007691733,1.3203095267386238,100.0,43.4218366054005,58.55459151350125,77.37289696277533
6914,阜爾運通,其他業,2025-12-26,144.5,2025Q3,15.57,48.73170731707317,40.84,81.68,25.863333333333333,100.0,16.132539945519525,55.662699727597634,4.1756765600968615,100.0,34.0678441595661,35.16961039891525,77.1595367307385
3017,奇鋐,電腦及週邊設備業,2025-12-26,1520.0,2025Q3,39.88,0.0,112.45,100.0,134.12,100.0,19.09419169741127,70.47095848705635,1.8452393463788672,100.0,26.1829039045057,15.45725976126425,77.11636974918487
8147,正淩,電子零組件業,2025-12-26,106.5,2025Q3,0.0,0.0,56.73,100.0,19.823333333333334,99.11666666666667,11.247786845618675,31.238934228093374,1.0939220446113682,84.8460063730526,64.0,100.0,76.47837474215787
2536,宏普,建材營造業,2025-12-26,26.45,2025Q3,16.74,7.65306122448981,970.0,100.0,8039.806666666666,100.0,16.721679638108757,58.60839819054379,8.974024624218028,100.0,26.9517555716276,17.379388929069002,76.29450474393744
1439,雋揚,建材營造業,2025-12-26,29.9,2025Q3,10.72,58.84353741496597,99.05,100.0,109.57666666666667,100.0,15.82132369331563,54.10661846657815,0.8392106097706796,48.45865853866852,48.7661976627768,71.91549415694199,75.88362763491122
4903,聯光通,通信網路業,2025-12-26,47.6,2025Q3,0.0,0.0,173.33,100.0,389.15333333333336,100.0,6.08836925425118,5.441846271255901,1.4016883492338825,100.0,71.0,100.0,75.81627694068838
1108,幸福,水泥工業,2025-12-26,14.95,2025Q3,6.39,100.0,124.44,100.0,-18.21666666666667,0.0,30.334184527686393,100.0,1.0871787769748904,83.88268242498434,55.6035967744631,89.00899193615774,75.67743567861264
2211,長榮鋼,鋼鐵工業,2025-12-26,103.0,2025Q3,12.16,75.49019607843137,46.61,93.22,27.69333333333333,100.0,24.688291370058334,98.44145685029166,0.22252106610501243,0.0,69.8061677100179,100.0,75.62023813538688
8416,實威,資訊服務業,2025-12-26,179.0,2025Q3,0.0,0.0,24.85,49.7,22.743333333333336,100.0,22.937423086073423,89.68711543036711,1.186732322438384,98.10461749119771,84.0,100.0,75.49899081279462
6203,海韻電,電子零組件業,2025-12-26,67.5,2025Q3,0.0,0.0,26.15,52.300000000000004,39.93333333333333,100.0,21.133981997372004,80.66990998686002,1.6257094788219417,100.0,76.0,100.0,75.175486498029
2612,中航,航運業,2025-12-26,59.8,2025Q3,8.34,97.76072658941435,94.01,100.0,-3.176666666666667,0.0,21.9630951849949,84.81547592497449,1.908264472750454,100.0,50.4539735240217,76.13493381005425,75.11188742869302
6708,天擎,半導體業,2025-12-26,37.0,2025Q3,0.0,0.0,119.23,100.0,24.61,100.0,3.225263808757405,0.0,9.374035087719298,100.0,91.0,100.0,75.0
3521,鴻翊,建材營造業,2025-12-26,13.55,2025Q3,0.0,0.0,166.67,100.0,28.959999999999997,100.0,-6.309548566166017,0.0,9.69815117595271,100.0,80.0,100.0,75.0
6209,今國光,光電業,2025-12-26,67.8,2025Q3,251.11,0.0,192.45,100.0,90.08,100.0,3.677812963997403,0.0,2.2275767389467758,100.0,68.2836231191683,100.0,75.0
6185,幃翔,電子零組件業,2025-12-26,15.65,2025Q3,0.0,0.0,1600.0,100.0,57.123333333333335,100.0,-16.12508033419023,0.0,4.398997583460127,100.0,88.0,100.0,75.0
1815,富喬,電子零組件業,2025-12-26,92.6,2025Q3,0.0,0.0,576.47,100.0,36.129999999999995,100.0,16.900560002268502,59.502800011342515,0.9795997927175396,68.51425610250567,49.0,72.5,74.87827122220251
6712,長聖,生技醫療業,2025-12-26,165.5,2025Q3,0.0,0.0,100.0,100.0,4.863333333333333,24.316666666666666,41.62576233095811,100.0,1.2097864636613882,100.0,77.0,100.0,74.86333333333333
3332,幸康,電子零組件業,2025-12-26,58.4,2025Q3,0.0,0.0,67.24,100.0,14.0,70.0,12.292406087938872,36.46203043969436,1.3188729459947344,100.0,76.0,100.0,74.46930456595416
8341,日友,綠能環保,2025-12-26,78.1,2025Q3,16.94,61.26244106862231,33.83,67.66,9.056666666666667,45.28333333333333,24.054774341203274,95.27387170601637,2.0235475756268606,100.0,50.9400519799662,77.3501299499155,74.1240045244229
4111,濟生,生技醫療業,2025-12-26,29.4,2025Q3,0.0,0.0,85.05,100.0,11.61,58.050000000000004,14.361645810243623,46.80822905121811,1.503814605936454,100.0,70.0,100.0,73.63123435768271
6498,久禾光,光電業,2025-12-26,91.2,2025Q3,0.0,0.0,32.47,64.94,12.363333333333335,61.81666666666668,31.576285863489034,100.0,1.4439790164063384,100.0,65.0,100.0,73.59833333333333
6290,良維,電子零組件業,2025-12-26,184.5,2025Q3,0.0,0.0,44.19,88.38,24.88,100.0,18.42648269537397,67.13241347686984,0.8942153583057599,56.31647975796571,67.0,100.0,73.42815797312362
8462,柏文,運動休閒,2025-12-26,148.0,2025Q3,20.14,16.09042553191489,88.41,100.0,20.07,100.0,13.932726709426607,44.66363354713304,3.2748151022797884,100.0,19.0675511883123,0.0,73.30858758526144
8011,台通,通信網路業,2025-12-26,22.9,2025Q3,8.61,100.0,28.21,56.42,16.003333333333334,80.01666666666667,13.65232031868316,43.2616015934158,2.647328954603407,100.0,45.1131890979819,62.782972744954755,72.87587084684118
4560,強信-KY,電機機械,2025-12-26,33.0,2025Q3,11.58,100.0,61.19,100.0,0.0,0.0,15.310588537854988,51.552942689274936,1.482424728369811,100.0,81.4840047707864,100.0,72.73294140339124
4771,望隼,生技醫療業,2025-12-26,174.0,2025Q3,14.45,67.47572815533982,3.49,6.98,23.74666666666667,100.0,28.743133249070173,100.0,1.5208655621071827,100.0,56.8927759463149,92.23193986578725,72.71576680211271
2033,佳大,鋼鐵工業,2025-12-26,15.7,2025Q3,52.33,0.0,66.67,100.0,17.62666666666667,88.13333333333334,4.025451486663793,0.0,3.046776293581521,100.0,85.9226588183212,100.0,72.62666666666667
6994,富威電力,綠能環保,2025-12-26,92.3,2025Q3,55.27,0.0,54.79,100.0,338.9566666666667,100.0,10.688127541703214,28.44063770851607,8.557133003072678,100.0,33.4355866020748,33.588966505187,72.62499230679612
4542,科嶠,電子零組件業,2025-12-26,94.5,2025Q3,0.0,0.0,196.87,100.0,139.41333333333333,100.0,11.951674301350684,34.75837150675341,1.117911615174032,88.27308788200459,39.0,47.5,72.61837330241393
8210,勤誠,電腦及週邊設備業,2025-12-26,973.0,2025Q3,39.96,0.0,68.45,100.0,69.16,100.0,22.423864642545453,87.11932321272727,0.7825638734591586,40.36626763702266,45.7009576640302,64.2523941600755,72.56639142532117
5340,建榮,電子零組件業,2025-12-26,67.1,2025Q3,0.0,0.0,59.18,100.0,11.596666666666666,57.983333333333334,12.930251975547936,39.65125987773968,1.5045397805663228,100.0,82.0,100.0,72.54435564832761
2501,國建,建材營造業,2025-12-26,23.9,2025Q3,9.84,66.3265306122449,127.38,100.0,54.830000000000005,100.0,17.018768750237832,60.093843751189155,0.7953167089258545,42.18810127512207,31.9920413871851,29.98010346796275,72.08236022572355
5269,祥碩,半導體業,2025-12-26,1160.0,2025Q3,17.84,95.46010394374808,34.82,69.64,115.27333333333333,100.0,31.85980057708271,100.0,0.3574498550915105,0.0,90.3739387062876,100.0,71.9560103943748
6691,洋基工程,其他電子業,2025-12-26,565.0,2025Q3,25.5,27.63915547024951,47.13,94.26,24.72,100.0,16.404516054225375,57.02258027112688,0.9283108923781166,61.18727033973095,39.0821239720228,47.705309930057,71.89028764864587
3189,景碩,半導體業,2025-12-26,153.0,2025Q3,99.35,0.0,218.18,100.0,38.32,100.0,6.128594813574851,5.6429740678742535,4.649997955123883,100.0,40.5595067082655,51.39876677066375,70.9863227872475
3551,世禾,綠能環保,2025-12-26,199.0,2025Q3,0.0,0.0,23.64,47.28,26.733333333333334,100.0,17.039476382400423,60.197381912002115,1.318975559732386,100.0,79.0,100.0,70.84960728680032
6449,鈺邦,電子零組件業,2025-12-26,162.5,2025Q3,24.89,39.081996434937615,16.46,32.92,21.393333333333334,100.0,18.31305136815121,66.56525684075605,1.5333267112709865,100.0,54.8179395450578,87.0448488626445,70.82747305587162
6435,大中,半導體業,2025-12-26,111.0,2025Q3,0.0,0.0,35.02,70.04,19.55333333333333,97.76666666666665,9.80153058926976,24.0076529463488,2.130004951818369,100.0,75.0,100.0,70.66448127528565
4946,辣椒,文化創意業,2025-12-26,106.5,2025Q3,0.0,0.0,131.01,100.0,781.9,100.0,8.130148840429214,15.650744202146072,2.7416350631270703,100.0,33.0,32.5,70.59761163032191
1587,吉茂,汽車工業,2025-12-26,53.1,2025Q3,252.86,0.0,155.81,100.0,30.373333333333335,100.0,2.2715618555188266,0.0,5.855746597072971,100.0,41.7826378703381,54.45659467584525,70.44565946758452
3264,欣銓,半導體業,2025-12-26,102.0,2025Q3,0.0,0.0,20.0,40.0,16.87666666666667,84.38333333333334,24.97624002995291,99.88120014976454,1.8260450456194715,100.0,53.0,82.5,70.10884668913135
7714,創泓科技,數位雲端,2025-12-26,151.0,2025Q3,0.0,0.0,61.34,100.0,43.47333333333333,100.0,8.404480373292431,17.022401866462154,0.9741479963871081,67.73542805530117,56.0,90.0,70.10044589102955
1229,聯華,食品工業,2025-12-26,47.7,2025Q3,18.63,60.690316395014385,11.73,23.46,23.776666666666667,100.0,16.593304607157823,57.96652303578911,1.2950053181194772,100.0,57.7933280724667,94.48332018116675,70.07734211298649
3628,盈正,其他電子業,2025-12-26,68.9,2025Q3,0.0,0.0,245.98,100.0,15.790000000000001,78.95,8.35637225683772,16.781861284188597,1.5876925575181393,100.0,47.0,67.5,70.05727919262829
6138,茂達,半導體業,2025-12-26,217.0,2025Q3,0.0,0.0,23.44,46.88,26.753333333333334,100.0,16.767766769413136,58.83883384706567,1.500608108707939,100.0,58.0,95.0,70.04582507705985
2360,致茂,其他電子業,2025-12-26,789.0,2025Q3,31.48,0.0,140.78,100.0,29.893333333333334,100.0,31.472190482127605,100.0,0.3133165509239003,0.0,68.303847642399,100.0,70.0
7751,竑騰,半導體業,2025-12-26,754.0,2025Q3,0.0,0.0,56.97,100.0,92.72666666666667,100.0,34.4237539048862,100.0,0.4611434217955957,0.0,65.0,100.0,70.0
2008,高興昌,鋼鐵工業,2025-12-26,28.7,2025Q3,47.83,0.0,100.0,100.0,21.08,100.0,8.705310603649771,18.526553018248855,1.0593650988015244,79.9092998287892,44.4574437993952,61.143609498488004,69.87520386834397
5386,青雲,電腦及週邊設備業,2025-12-26,78.7,2025Q3,0.0,0.0,131.3,100.0,35.71333333333334,100.0,5.165369667145379,0.8268483357268952,2.9955395736384203,100.0,39.0,47.5,69.87402725035903
4916,事欣科,電腦及週邊設備業,2025-12-26,59.2,2025Q3,38.19,0.0,272.73,100.0,33.35333333333333,100.0,8.11382727326886,15.569136366344303,0.9160577522664407,59.43682175234868,69.7008925950757,100.0,69.22273480542138
7556,意德士,半導體業,2025-12-26,163.5,2025Q3,0.0,0.0,35.45,70.9,13.176666666666668,65.88333333333334,22.168750675651328,85.84375337825664,1.0363241039578732,76.61772913683905,66.0,100.0,69.10177550077297
3030,德律,其他電子業,2025-12-26,199.0,2025Q3,20.26,52.78310940499039,37.0,74.0,29.263333333333332,100.0,35.71710772020511,100.0,0.5112002851884436,1.6000407412062323,77.936794508504,100.0,69.09831908874028
4166,友霖,生技醫療業,2025-12-26,25.05,2025Q3,0.0,0.0,20.93,41.86,39.28333333333333,100.0,16.40422712999572,57.0211356499786,2.2197686284935125,100.0,86.0,100.0,69.01817034749679
3379,彬台,電機機械,2025-12-26,50.5,2025Q3,0.0,0.0,100.0,100.0,278.40000000000003,100.0,-0.007253244618092493,0.0,8.109428049098982,100.0,36.0,40.0,69.0
3056,富華新,建材營造業,2025-12-26,18.3,2025Q3,3.11,100.0,532.0,100.0,-46.23,0.0,15.823455154332008,54.11727577166003,1.0860475085591916,83.7210726513131,56.0468238210383,90.11705955259576,68.87351185127122
2756,聯發國際,觀光餐旅,2025-12-26,86.5,2025Q3,0.0,0.0,40.41,80.82,76.01,100.0,9.419040908052107,22.095204540260536,1.8006601259689923,100.0,41.0,52.5,68.76928068103908
3310,佳穎,電子零組件業,2025-12-26,86.0,2025Q3,0.0,0.0,45.05,90.1,17.326666666666668,86.63333333333334,13.081905385828597,40.40952692914298,3.256097739054248,100.0,31.0,27.500000000000004,68.6630957060381
2022,聚亨,鋼鐵工業,2025-12-26,8.14,2025Q3,0.0,0.0,116.67,100.0,35.28666666666667,100.0,1.9429451148675674,0.0,12.158840984465003,100.0,34.4231751321869,36.057937830467246,68.60579378304672
2753,八方雲集,觀光餐旅,2025-12-26,190.0,2025Q3,16.17,68.16801619433198,40.66,81.32,9.196666666666665,45.98333333333333,11.769184147344511,33.845920736722555,1.729733549393175,100.0,48.4801126369876,71.200281592469,68.54038455585514
7740,熙特爾-創,,2025-12-26,151.0,2025Q3,47.94,0.0,431.96,100.0,602.3433333333334,100.0,9.668137679940298,23.340688399701488,1.480250612912013,100.0,12.551546290852,0.0,68.50110325995523
6584,南俊國際,電子零組件業,2025-12-26,342.0,2025Q3,0.0,0.0,44.65,89.3,31.41333333333333,100.0,17.663768220250198,63.31884110125099,0.7656629253151709,37.95184647359584,56.0,90.0,68.41319545990682
4552,力達-KY,電機機械,2025-12-26,24.1,2025Q3,12.17,100.0,84.95,100.0,0.0,0.0,9.452922085995894,22.26461042997947,1.3689806691561315,100.0,77.4175395081299,100.0,68.33969156449692
1796,金穎生技,食品工業,2025-12-26,48.0,2025Q3,0.0,0.0,150.0,100.0,12.823333333333332,64.11666666666666,5.447241971169427,2.2362098558471333,5.836098310291859,100.0,64.0,100.0,68.1587648117104
8272,全景軟體,資訊服務業,2025-12-26,78.6,2025Q3,0.0,0.0,38.12,76.24,10.793333333333335,53.966666666666676,17.042117117827612,60.210585589138056,1.1716871908220188,95.95531297457411,74.0,100.0,68.07598376661886
5703,亞都,觀光餐旅,2025-12-26,15.0,2025Q3,0.0,0.0,175.0,100.0,14.826666666666666,74.13333333333333,2.1804179983953493,0.0,4.936789297658863,100.0,52.0,80.0,67.82666666666667
3044,健鼎,電子零組件業,2025-12-26,323.0,2025Q3,17.01,74.19786096256684,25.96,51.92,13.376666666666667,66.88333333333334,17.768254967932318,63.84127483966159,1.0534312443348692,79.06160633355275,54.5407441439712,86.35186035992801,67.80015129157594
3162,精確,電機機械,2025-12-26,57.7,2025Q3,0.0,0.0,292.31,100.0,29.316666666666663,100.0,3.4246892741592503,0.0,4.5870691666359695,100.0,30.0,25.0,67.5
3540,曜越,電腦及週邊設備業,2025-12-26,30.25,2025Q3,0.0,0.0,147.0,100.0,25.376666666666665,100.0,3.7789874023239864,0.0,3.1364732169106837,100.0,30.0,25.0,67.5
4129,聯合,生技醫療業,2025-12-26,110.5,2025Q3,0.0,0.0,28.45,56.89999999999999,18.576666666666668,92.88333333333334,13.515497040705398,42.57748520352699,1.858823502150378,100.0,53.0,82.5,67.43828944719571
1734,杏輝,生技醫療業,2025-12-26,30.4,2025Q3,16.7,54.62592804111937,18.8,37.6,18.14,90.7,12.877463876260487,39.38731938130243,1.455773313115997,100.0,54.0012174094448,85.00304352361199,67.4109950636685
2836,高雄銀,金融保險業,2025-12-26,12.3,2025Q3,19.52,11.31438721136766,22.5,45.0,19.97,99.85,30.804184513042426,100.0,4.909550681431005,100.0,7.33296154580009,0.0,67.35143872113676
6625,必應,其他業,2025-12-26,80.8,2025Q3,10.09,84.3739837398374,76.15,100.0,37.083333333333336,100.0,12.908369852303045,39.541849261515225,0.5184077997124606,2.629685673208664,49.8079395065315,74.51984876632875,67.34659777448563
3297,杭特,光電業,2025-12-26,41.65,2025Q3,0.0,0.0,2600.0,100.0,13.366666666666667,66.83333333333333,-12.81885156662236,0.0,1.1592461356750372,94.17801938214818,85.0,100.0,67.2022705430963
6590,普鴻,資訊服務業,2025-12-26,75.5,2025Q3,0.0,0.0,30.72,61.44,17.763333333333335,88.81666666666668,23.60579839068376,93.0289919534188,0.8516197670088834,50.23139528698335,60.0,100.0,67.12396118374284
7780,大研生醫*,食品工業,2025-12-26,167.0,2025Q3,50.3,0.0,158.65,100.0,25.159999999999997,100.0,13.26851647083322,41.3425823541661,0.701340849720715,28.762978531530713,94.6083483068515,100.0,66.95398305943107
6788,華景電,半導體業,2025-12-26,347.5,2025Q3,0.0,0.0,20.9,41.8,11.343333333333334,56.71666666666667,33.91254760573738,100.0,1.644457725885291,100.0,69.0,100.0,66.79333333333334
8034,榮群,通信網路業,2025-12-26,26.3,2025Q3,0.0,0.0,240.62,100.0,-27.91,0.0,20.649565198674072,78.24782599337036,5.252043130026263,100.0,82.0,100.0,66.73717389900555
6781,AES-KY,電子零組件業,2025-12-26,1350.0,2025Q3,36.29,0.0,69.88,100.0,0.0,0.0,25.10726262792572,100.0,1.0852952450860451,83.61360644086359,68.073130911108,100.0,66.72272128817272
2731,雄獅,觀光餐旅,2025-12-26,166.0,2025Q3,10.65,96.10323886639677,76.53,100.0,7.273333333333333,36.36666666666667,6.177940308608192,5.889701543040959,1.9909435712968235,100.0,35.7147281065131,39.28682026628275,66.69579447805742
8162,微矽電子-創,,2025-12-26,35.4,2025Q3,17.52,33.20000000000001,93.67,100.0,2.9,14.499999999999998,12.916143430946567,39.58071715473284,2.593848001601388,100.0,57.661047532381,94.15261883095249,66.57236945630518
6165,浪凡,數位雲端,2025-12-26,47.6,2025Q3,13.96,100.0,403.33,100.0,18.486666666666668,92.43333333333335,11.14177311117094,30.708865555854697,0.5394970767859859,5.64243954085513,49.3520274286886,73.3800685717215,66.55949126538805
6840,東研信超,其他電子業,2025-12-26,60.4,2025Q3,0.0,0.0,61.64,100.0,9.64,48.2,8.058016403216094,15.29008201608047,2.8652384824608137,100.0,58.0,95.0,66.43351230241207
5234,達興材料,光電業,2025-12-26,337.0,2025Q3,47.6,0.0,39.9,79.8,12.106666666666667,60.53333333333334,18.485229804259586,67.42614902129793,0.9962935115465054,70.89907307807219,68.6056055120676,100.0,66.3504036354758
1795,美時,生技醫療業,2025-12-26,278.5,2025Q3,15.47,61.65048543689321,-8.05,0.0,16.04,80.19999999999999,30.9612319571956,100.0,1.7043141082307902,100.0,55.9911015141436,89.977753785359,66.20282392222522
