symbol,name,industry,market_price,price_date,report_quarter,pe_ratio,value_score,eps_yoy,growth_score,avg_revenue_yoy_3m,momentum_score,op_margin,profit_score,cash_quality,quality_score,equity_to_assets_ratio,safety_score,total_score
6116,彩晶,光電業,15.45,2021-09-28,2021Q2,4.58,100.0,1161.11,100.0,50.34,100.0,39.63850966170101,100.0,1.4023403773049499,100.0,82.7168401421982,100.0,100.0
6582,申豐,橡膠工業,193.0,2021-09-28,2021Q2,5.69,98.62302483069976,384.08,100.0,101.78666666666668,100.0,57.84986263847342,100.0,1.1849894872756777,97.85564103938252,69.7510818691548,100.0,99.4334306909465
3049,精金,光電業,11.55,2021-09-28,2021Q2,10.69,87.22842043452731,812.5,100.0,71.33666666666666,100.0,27.01510439682596,100.0,1.2593301173866105,100.0,62.1394418217552,100.0,98.72284204345273
2441,超豐,半導體業,82.1,2021-09-28,2021Q2,13.24,79.1220556745182,72.04,100.0,38.89666666666667,100.0,28.486633804383025,100.0,1.6249970980735078,100.0,75.0463111106106,100.0,97.91220556745182
3481,群創,光電業,17.05,2021-09-28,2021Q2,4.0,100.0,409.62,100.0,31.44666666666667,100.0,21.831340131552064,84.15670065776033,1.7637435091185387,100.0,63.4730255520932,100.0,97.62350509866405
8016,矽創,半導體業,251.5,2021-09-28,2021Q2,9.58,98.7152034261242,302.26,100.0,81.29666666666667,100.0,33.748922957921955,100.0,1.3685005139078987,100.0,45.2141931491245,63.035482872811244,96.17506862989356
2615,萬海,航運業,203.5,2021-09-28,2021Q2,10.44,99.73519499277805,1822.78,100.0,243.13,100.0,46.67107875426302,100.0,1.2315616420529003,100.0,44.3533618632105,60.88340465802625,96.06185996508043
8150,南茂,半導體業,50.5,2021-09-28,2021Q2,10.95,91.38115631691649,78.03,100.0,28.843333333333334,100.0,20.07335743134769,75.36678715673845,1.6581879325405124,100.0,60.3708744676748,100.0,95.44313370520241
2408,南亞科,半導體業,66.3,2021-09-28,2021Q2,17.92,54.06852248394003,71.43,100.0,58.05666666666667,100.0,24.995126719053104,99.97563359526552,2.1532445842777723,100.0,89.2476052752882,100.0,95.40319728768382
2603,長榮,航運業,125.5,2021-09-28,2021Q2,6.66,100.0,2536.84,100.0,157.92,100.0,50.54180551296954,100.0,1.3210955457021711,100.0,41.4941504241848,53.735376060462,95.3735376060462
2609,陽明,航運業,119.0,2021-09-28,2021Q2,5.51,100.0,5358.82,100.0,147.94000000000003,100.0,52.699849111464715,100.0,1.232073718753255,100.0,41.4263858692352,53.565964673088,95.3565964673088
2108,南帝,橡膠工業,91.7,2021-09-28,2021Q2,5.66,98.89390519187359,566.67,100.0,113.09333333333332,100.0,48.41848622542949,100.0,1.0257778931042458,75.11112758632083,75.4484160423285,100.0,94.91161603645152
6202,盛群,半導體業,114.5,2021-09-28,2021Q2,17.19,57.97644539614561,123.53,100.0,33.166666666666664,100.0,23.60773234978681,93.03866174893406,1.611644380178354,100.0,70.9563291283474,100.0,94.75344380195467
3006,晶豪科,半導體業,132.5,2021-09-28,2021Q2,14.87,70.39614561027837,227.96,100.0,94.55,100.0,20.248716133516194,76.24358066758097,1.734161174828695,100.0,63.8229527833244,100.0,93.47615166116498
