symbol,name,industry,market_price,price_date,report_quarter,pe_ratio,value_score,eps_yoy,growth_score,avg_revenue_yoy_3m,momentum_score,op_margin,profit_score,cash_quality,quality_score,equity_to_assets_ratio,safety_score,total_score
5521,工信,建材營造業,11.1,2020-09-28,2020Q2,2.6,100.0,6200.0,100.0,413.6033333333333,100.0,33.94999562095909,100.0,1.7480112669567176,100.0,60.1508121438667,100.0,100.0
2505,國揚,建材營造業,25.8,2020-09-28,2020Q2,3.93,100.0,16225.0,100.0,521.8766666666667,100.0,45.78069790344553,100.0,1.8775071404838664,100.0,60.9976494153005,100.0,100.0
2107,厚生,橡膠工業,19.6,2020-09-28,2020Q2,8.79,100.0,115.79,100.0,40.623333333333335,100.0,24.672373446592683,98.36186723296342,1.6674596955428012,100.0,85.7655853390112,100.0,99.75428008494451
6582,申豐,橡膠工業,172.0,2020-09-28,2020Q2,23.37,82.6900921658986,111.37,100.0,38.93333333333333,100.0,27.800665881216997,100.0,1.6270055104129497,100.0,77.4287236712073,100.0,98.26900921658986
4999,鑫禾,電子零組件業,44.25,2020-09-28,2020Q2,10.9,78.94393741851368,113.27,100.0,34.056666666666665,100.0,20.520147909196883,77.60073954598441,1.4081942506279654,100.0,79.2979229442989,100.0,94.53450467374904
2330,台積電,半導體業,431.5,2020-09-28,2020Q2,24.6,29.794771561202047,85.63,100.0,27.19,100.0,41.78626017842877,100.0,1.5700185341665474,100.0,70.2578064713758,100.0,92.97947715612021
1714,和桐,化學工業,10.25,2020-09-28,2020Q2,5.54,100.0,963.16,100.0,17.77,88.85,19.901563361700745,74.50781680850372,1.4634629335432459,100.0,49.9926137870669,74.98153446766726,91.44432596804228
1325,恆大,塑膠工業,120.0,2020-09-28,2020Q2,13.61,64.83103879849813,3107.41,100.0,603.0333333333333,100.0,57.1774564755635,100.0,1.015557256147527,73.65103659250386,82.7577871644814,100.0,91.21331119835058
2441,超豐,半導體業,49.05,2020-09-28,2020Q2,12.26,90.09284143659907,45.52,91.04,16.963333333333335,84.81666666666668,21.044072827838367,80.22036413919183,1.8969985557747806,100.0,79.3536576036736,100.0,90.76567209787203
5471,松翰,半導體業,64.6,2020-09-28,2020Q2,16.74,68.20180796481799,181.19,100.0,59.18666666666667,100.0,23.2764489560876,91.38224478043799,1.016001326970036,73.71447528143374,70.3307528415395,100.0,90.27041256983424
6426,統新,通信網路業,106.5,2020-09-28,2020Q2,0.0,0.0,64.29,100.0,29.736666666666668,100.0,27.035471575339585,100.0,1.2440472462642633,100.0,86.0,100.0,90.0
3373,熱映,其他電子業,87.6,2020-09-28,2020Q2,0.0,0.0,4172.0,100.0,276.7033333333333,100.0,51.19421708514697,100.0,1.2298004002812788,100.0,67.0,100.0,90.0
6510,精測,半導體業,686.0,2020-09-28,2020Q2,0.0,0.0,94.58,100.0,22.16333333333333,100.0,26.25011811998948,100.0,1.509086145538437,100.0,81.0,100.0,90.0
3406,玉晶光,光電業,581.0,2020-09-28,2020Q2,19.6,41.65284687672746,306.76,100.0,15.956666666666665,79.78333333333333,26.432786450161938,100.0,1.540197926859343,100.0,59.203248669638,98.00812167409501,89.92276352174892
6257,矽格,半導體業,37.6,2020-09-28,2020Q2,9.82,100.0,54.92,100.0,23.97,100.0,17.20964983693055,61.04824918465275,2.5452562882256524,100.0,41.4864030709251,53.716007677312746,89.52883814542919
3218,大學光,生技醫療業,267.5,2020-09-28,2020Q2,0.0,0.0,69.62,100.0,60.593333333333334,100.0,27.570130679981975,100.0,1.6651202850040128,100.0,56.0,90.0,89.0
5474,聰泰,電腦及週邊設備業,277.0,2020-09-28,2020Q2,0.0,0.0,52.49,100.0,163.58333333333334,100.0,27.414683542045143,100.0,1.583669121393173,100.0,56.0,90.0,89.0
2605,新興,航運業,15.15,2020-09-28,2020Q2,14.16,75.72777340676632,167.27,100.0,21.51,100.0,13.44494290593532,42.2247145296766,4.750005814142786,100.0,67.2058077053617,100.0,88.90648452012813
3679,新至陞,電子零組件業,95.1,2020-09-28,2020Q2,10.43,82.0078226857888,536.23,100.0,32.24333333333333,100.0,14.371810320487914,46.859051602439564,1.4820512820512821,100.0,52.4053725772851,81.01343144321275,88.33098315326609
6464,台數科,其他業,131.0,2020-09-28,2020Q2,17.06,50.611709874745124,82.16,100.0,44.25,100.0,34.69850005567132,100.0,1.6076376683015563,100.0,32.1855358328406,30.4638395821015,88.10755494568467
6203,海韻電,電子零組件業,68.3,2020-09-28,2020Q2,0.0,0.0,57.73,100.0,66.78666666666666,100.0,22.110601030774554,85.55300515387276,1.5893721387864976,100.0,57.0,92.5,87.08295077308091
3557,嘉威,居家生活,75.0,2020-09-28,2020Q2,8.85,88.19832402234637,2092.31,100.0,6093.830000000001,100.0,16.919678718317172,59.59839359158586,2.1458340560547153,100.0,36.8994107952715,42.248526988178746,86.98444413979038
3257,虹冠電,半導體業,65.5,2020-09-28,2020Q2,26.73,19.386757879306128,866.67,100.0,50.20666666666667,100.0,18.31878748249881,66.59393741249404,2.3820581883477714,100.0,76.673852871746,100.0,86.92776639980471
6538,倉和,電子零組件業,233.0,2020-09-28,2020Q2,0.0,0.0,172.5,100.0,39.026666666666664,100.0,34.613369709107985,100.0,1.0715317419131638,81.64739170188055,68.0,100.0,86.32947834037611
3293,鈊象,文化創意業,758.0,2020-09-28,2020Q2,0.0,0.0,102.18,100.0,53.99333333333334,100.0,48.883916172495404,100.0,1.100107749002206,85.72967842888657,56.0,90.0,86.14593568577732
6532,瑞耘,半導體業,56.5,2020-09-28,2020Q2,0.0,0.0,72.5,100.0,31.22666666666667,100.0,27.69174575178024,100.0,1.0612375079736338,80.17678685337626,69.0,100.0,86.03535737067526
5274,信驊,半導體業,1140.0,2020-09-28,2020Q2,0.0,0.0,47.39,94.78,43.76666666666667,100.0,41.75817045872582,100.0,1.081597719655952,83.08538852227886,64.0,100.0,85.31207770445577
3219,倚強股份,其他電子業,40.0,2020-09-28,2020Q2,0.0,0.0,542.86,100.0,14.943333333333333,74.71666666666667,72.83290727399489,100.0,2.3273462056578356,100.0,98.0,100.0,84.94333333333333
8410,森田,電腦及週邊設備業,43.65,2020-09-28,2020Q2,0.0,0.0,781.82,100.0,29.63666666666667,100.0,17.755109987817246,63.77554993908623,1.7150138363359124,100.0,75.0,100.0,84.56633249086293
4726,永昕,生技醫療業,46.3,2020-09-28,2020Q2,0.0,0.0,167.16,100.0,184.52666666666664,100.0,16.599327692403044,57.99663846201521,1.8148654570952756,100.0,81.0,100.0,83.69949576930227
4736,泰博,生技醫療業,185.5,2020-09-28,2020Q2,0.0,0.0,215.79,100.0,33.24333333333333,100.0,37.67069953588686,100.0,0.9713587245591464,67.33696065130663,61.0,100.0,83.46739213026132
3533,嘉澤,電子零組件業,448.5,2020-09-28,2020Q2,17.48,36.04954367666231,78.09,100.0,12.420000000000002,62.10000000000001,21.562623101341437,82.81311550670718,1.4633677821184823,100.0,64.1043872875601,100.0,83.44692169367232
3413,京鼎,半導體業,173.0,2020-09-28,2020Q2,13.36,84.71781089665282,209.02,100.0,63.63333333333333,100.0,17.244557387149424,61.22278693574712,0.9541370915750681,64.87672736786688,51.2188876821154,78.0472192052885,83.43526652412957
8155,博智,電子零組件業,112.0,2020-09-28,2020Q2,0.0,0.0,413.49,100.0,48.416666666666664,100.0,25.03496343095909,100.0,0.9711979384964063,67.31399121377234,57.0,92.5,82.71279824275447
6416,瑞祺電通,通信網路業,134.0,2020-09-28,2020Q2,26.43,47.51841799146956,58.86,100.0,35.376666666666665,100.0,10.263668644273395,26.318343221366973,1.4793337739590218,100.0,54.7664005349874,86.9160013374685,82.39119341609886
3264,欣銓,半導體業,31.75,2020-09-28,2020Q2,0.0,0.0,75.53,100.0,16.06,80.3,21.729078590493366,83.64539295246682,2.358281481252885,100.0,55.0,87.5,82.35680894287003
6504,南六,其他業,229.0,2020-09-28,2020Q2,19.12,38.61054471307892,166.32,100.0,73.33,100.0,18.563819260335976,67.81909630167988,1.7257128850396275,100.0,31.3939345240429,28.484836310107255,81.88240254757059
9958,世紀鋼,鋼鐵工業,124.0,2020-09-28,2020Q2,24.8,22.91826799897514,1336.36,100.0,270.30333333333334,100.0,19.114868008784804,70.57434004392402,2.4135862452804644,100.0,33.534934007077,33.837335017692496,81.26171130825537
2449,京元電子,半導體業,30.65,2020-09-28,2020Q2,9.29,100.0,102.5,100.0,9.356666666666667,46.78333333333334,19.140162634102737,70.70081317051368,2.814138623097254,100.0,45.0558730002611,62.63968250065275,81.225756892309
6449,鈺邦,電子零組件業,51.0,2020-09-28,2020Q2,20.08,19.100391134289453,234.21,100.0,23.106666666666666,100.0,12.662308345222401,38.31154172611201,1.9932484028980648,100.0,53.7148534985781,84.28713374644525,81.08548374699028
2520,冠德,建材營造業,39.95,2020-09-28,2020Q2,10.71,77.6839972991222,240.43,100.0,80.77,100.0,15.525970158076632,52.62985079038316,3.9182106628817,100.0,21.1843053553029,2.9607633882572504,80.95895368729542
6231,系微,資訊服務業,92.8,2020-09-28,2020Q2,0.0,0.0,115.96,100.0,16.873333333333335,84.36666666666667,17.83282602441476,64.1641301220738,1.5192033216556378,100.0,57.0,92.5,80.7479528516444
3052,夆典,建材營造業,11.05,2020-09-28,2020Q2,5.91,100.0,485.0,100.0,557.0666666666667,100.0,6.4769355561722195,7.3846777808610975,5.505181516426648,100.0,38.4689858868826,46.172464717206495,80.72494813884981
1108,幸福,水泥工業,10.85,2020-09-28,2020Q2,15.07,5.304848775804105,1500.0,100.0,26.02,100.0,11.61222726407197,33.06113632035985,1.5659049120042028,100.0,59.288311827748,98.22077956936998,80.31173328257138
3287,廣寰科,電腦及週邊設備業,26.15,2020-09-28,2020Q2,0.0,0.0,327.27,100.0,118.59666666666668,100.0,11.875038107432474,34.37519053716237,2.5384653005330855,100.0,63.0,100.0,80.15627858057435
3163,波若威,通信網路業,63.4,2020-09-28,2020Q2,0.0,0.0,95.65,100.0,62.053333333333335,100.0,12.851686658537629,39.258433292688146,1.3471973854597028,100.0,56.0,90.0,79.88876499390322
6239,力成,半導體業,85.3,2020-09-28,2020Q2,9.35,100.0,56.83,100.0,13.586666666666668,67.93333333333334,13.92154069964882,44.60770349824409,2.5542666650883934,100.0,38.1949563920933,45.48739098023326,79.82656128942659
2303,聯電,半導體業,27.5,2020-09-28,2020Q2,21.32,45.82213535304178,196.0,100.0,16.66,83.3,10.685860509762104,28.42930254881052,3.5031288135509313,100.0,56.898518311422,92.24629577855501,79.73123849548125
2376,技嘉,電腦及週邊設備業,80.6,2020-09-28,2020Q2,16.76,51.61432345171705,153.04,100.0,48.11000000000001,100.0,4.661182124105853,0.0,1.685189253299772,100.0,54.8862476388482,87.2156190971205,78.88299425488376
5478,智冠,文化創意業,85.1,2020-09-28,2020Q2,0.0,0.0,67.35,100.0,22.99666666666667,100.0,16.470492698533505,57.352463492667525,1.6932721688076917,100.0,41.0,52.5,78.85286952390013
3227,原相,半導體業,173.0,2020-09-28,2020Q2,0.0,0.0,180.42,100.0,22.44333333333333,100.0,18.537254511791097,67.68627255895548,0.977391960128533,68.19885144693329,69.0,100.0,78.79271117322997
2545,皇翔,建材營造業,38.45,2020-09-28,2020Q2,43.2,0.0,4250.0,100.0,145.86666666666667,100.0,22.063011406288375,85.31505703144188,1.2493409814631267,100.0,23.9183503142552,9.795875785638,78.77684613328007
6180,橘子,文化創意業,63.5,2020-09-28,2020Q2,0.0,0.0,58.1,100.0,21.349999999999998,100.0,14.326205774449935,46.63102887224967,2.247349512199754,100.0,46.0,65.0,78.49465433083745
3645,達邁,電子零組件業,59.2,2020-09-28,2020Q2,40.0,0.0,127.45,100.0,14.540000000000001,72.7,19.662107107576272,73.31053553788136,1.6425292070758524,100.0,50.7860003471333,76.96500086783325,78.23308041746553
3622,洋華,光電業,21.05,2020-09-28,2020Q2,20.05,39.16528468767275,212.5,100.0,31.456666666666667,100.0,-6.918221246504489,0.0,1.1748114393463231,96.40163419233188,87.9248023762533,100.0,78.19685530723365
3078,僑威,電子零組件業,41.8,2020-09-28,2020Q2,0.0,0.0,57.29,100.0,53.923333333333325,100.0,15.636336520396416,53.18168260198208,1.0394718809866075,77.06741156951536,59.0,97.5,78.14073470420038
2472,立隆電,電子零組件業,51.6,2020-09-28,2020Q2,12.55,68.1877444589309,42.7,85.4,18.580000000000002,92.9,15.893241231030139,54.4662061551507,3.411342176910155,100.0,31.993897800287,29.984744500717504,77.91717981923745
3217,優群,電子零組件業,101.0,2020-09-28,2020Q2,0.0,0.0,89.89,100.0,15.18,75.9,28.88284144149052,100.0,0.9412021251288558,63.02887501840798,60.0,100.0,77.7857750036816
8182,加高,電子零組件業,26.05,2020-09-28,2020Q2,0.0,0.0,55.93,100.0,18.466666666666665,92.33333333333333,10.405249414844551,27.026247074222752,1.8159729258703847,100.0,63.0,100.0,77.52060372780008
4119,旭富,生技醫療業,118.5,2020-09-28,2020Q2,13.47,87.36340385956754,39.75,79.5,6.163333333333331,30.81666666666666,38.049396594478424,100.0,1.1162152972993393,88.03075675704848,74.153216218704,100.0,77.38082507069979
8046,南電,電子零組件業,120.5,2020-09-28,2020Q2,40.3,0.0,502.0,100.0,25.873333333333335,100.0,8.125385336401102,15.626926682005509,1.6963068063777955,100.0,74.8355487116607,100.0,77.34403900230083
4133,亞諾法,生技醫療業,77.1,2020-09-28,2020Q2,321.25,0.0,1900.0,100.0,20.46666666666667,100.0,7.718386647574903,13.591933237874516,2.6157556270096465,100.0,94.4898418883299,100.0,77.03878998568118
8358,金居,電子零組件業,37.6,2020-09-28,2020Q2,0.0,0.0,63.16,100.0,15.736666666666666,78.68333333333332,13.379132227935422,41.89566113967711,1.6425106926411062,100.0,70.0,100.0,77.02101583761824
8261,富鼎,半導體業,34.3,2020-09-28,2020Q2,28.82,9.174199853408261,145.71,100.0,40.39333333333334,100.0,6.391318505728847,6.956592528644237,2.423099889106884,100.0,61.9750737780596,100.0,76.96090886463746
4728,雙美,生技醫療業,67.3,2020-09-28,2020Q2,0.0,0.0,108.74,100.0,128.66666666666666,100.0,51.22037611234327,100.0,0.7520975443383356,36.013934905476525,59.0,97.5,76.9527869810953
3515,華擎,電腦及週邊設備業,178.5,2020-09-28,2020Q2,23.39,12.694452597593187,163.8,100.0,52.546666666666674,100.0,8.361330129163148,16.80665064581574,1.209947862034923,100.0,51.8889282704568,79.722320676142,76.76267492424589
4555,氣立,電機機械,47.85,2020-09-28,2020Q2,38.9,0.0,150.0,100.0,28.320000000000004,100.0,9.365424716997191,21.82712358498596,2.1321238196168992,100.0,53.8616682959234,84.65417073980849,76.73948561172874
2536,宏普,建材營造業,23.55,2020-09-28,2020Q2,8.69,91.32343011478731,338.46,100.0,28.580000000000013,100.0,21.77476152700114,83.87380763500569,0.22443367608241738,0.0,60.1373937402542,100.0,76.71341415672958
2548,華固,建材營造業,86.2,2020-09-28,2020Q2,5.46,100.0,217.65,100.0,-46.46666666666667,0.0,25.777296352081713,100.0,1.8989853561855106,100.0,46.4052031078316,66.01300776957902,76.6013007769579
9919,康那香,其他業,39.2,2020-09-28,2020Q2,28.0,0.0,13400.0,100.0,41.056666666666665,100.0,13.576231664822952,42.88115832411476,1.836072913820842,100.0,40.3324758238844,50.831189559711,76.51529270458832
5344,立衛,半導體業,15.7,2020-09-28,2020Q2,0.0,0.0,150.0,100.0,89.78666666666668,100.0,6.971280825154995,9.856404125774976,2.799481790701022,100.0,80.0,100.0,76.47846061886625
4183,福永生技,生技醫療業,21.2,2020-09-28,2020Q2,0.0,0.0,113.89,100.0,24.046666666666667,100.0,9.7704758057743,23.8523790288715,3.2464275937585545,100.0,51.0,77.5,76.32785685433072
5704,老爺知,觀光餐旅,34.65,2020-09-28,2020Q2,0.0,0.0,148.78,100.0,38.79333333333333,100.0,15.034955265084413,50.174776325422066,0.9827564378497455,68.96520540710651,76.0,100.0,76.31925753023461
3567,逸昌,半導體業,25.0,2020-09-28,2020Q2,0.0,0.0,42.67,85.34,9.856666666666667,49.28333333333333,25.018749555211283,100.0,2.3339999452099827,100.0,79.0,100.0,76.19166666666666
3042,晶技,電子零組件業,73.6,2020-09-28,2020Q2,21.03,12.907431551499338,192.75,100.0,22.173333333333332,100.0,13.533076456780528,42.66538228390264,0.9878957020716449,69.69938601023499,57.8394635447825,94.59865886195624,76.09029358597796
3178,公準,半導體業,49.45,2020-09-28,2020Q2,0.0,0.0,101.33,100.0,27.78,100.0,13.446462328338887,42.23231164169444,2.2913630866346124,100.0,39.0,47.5,76.08484674625417
1529,樂事綠能,電機機械,15.25,2020-09-28,2020Q2,27.73,7.355967078189307,1100.0,100.0,56.51666666666667,100.0,5.423817427647264,2.1190871382363197,19.738771524942305,100.0,62.2625253169521,100.0,76.05345977855437
5306,桂盟,運動休閒,177.5,2020-09-28,2020Q2,0.0,0.0,26.26,52.52,26.076666666666668,100.0,31.032915739537025,100.0,1.413094619270396,100.0,51.0,77.5,75.88
2851,中再保,金融保險業,20.1,2020-09-28,2020Q2,8.45,77.4678111587983,49.51,99.02,15.300000000000002,76.50000000000001,12.340362720909088,36.70181360454544,3.328545917439935,100.0,29.2215295701592,23.053823925397996,75.61243554910145
6531,愛普*,半導體業,327.0,2020-09-28,2020Q2,154.98,0.0,125.68,100.0,23.166666666666668,100.0,5.359852281616176,1.7992614080808786,2.370640516519437,100.0,70.3129162361393,100.0,75.26988921121213
6683,雍智科技,半導體業,264.0,2020-09-28,2020Q2,0.0,0.0,52.53,100.0,40.96,100.0,35.78094969065541,100.0,0.6765841456285602,25.226306518365742,71.0,100.0,75.04526130367316
6237,驊訊,半導體業,41.45,2020-09-28,2020Q2,0.0,0.0,733.33,100.0,170.80000000000004,100.0,-8.760012465572279,0.0,1.5690210823150261,100.0,91.0,100.0,75.0
2305,全友,電腦及週邊設備業,7.67,2020-09-28,2020Q2,191.75,0.0,300.0,100.0,22.040000000000003,100.0,-17.495731547149987,0.0,23.01782613728441,100.0,74.7216797219265,100.0,75.0
2712,遠雄來,觀光餐旅,49.1,2020-09-28,2020Q2,350.71,0.0,161.11,100.0,34.663333333333334,100.0,-0.9521095511192759,0.0,5.086477987421383,100.0,83.9736941221443,100.0,75.0
3189,景碩,半導體業,66.4,2020-09-28,2020Q2,737.78,0.0,117.9,100.0,24.02,100.0,4.029106556460305,0.0,7.6027520765261425,100.0,61.5044059054792,100.0,75.0
3615,安可,光電業,18.0,2020-09-28,2020Q2,0.0,0.0,113.13,100.0,62.44333333333333,100.0,-10.322671265989834,0.0,6.152100010966115,100.0,69.0,100.0,75.0
8034,榮群,通信網路業,17.8,2020-09-28,2020Q2,0.0,0.0,126.32,100.0,84.37333333333333,100.0,-0.918513524900986,0.0,40.25510524662268,100.0,85.0,100.0,75.0
3490,單井,光電業,25.9,2020-09-28,2020Q2,0.0,0.0,162.5,100.0,33.14,100.0,-3.1330382080522834,0.0,1.4980368726527826,100.0,73.0,100.0,75.0
8093,保銳,電子零組件業,9.6,2020-09-28,2020Q2,0.0,0.0,107.35,100.0,29.69,100.0,0.978958931891161,0.0,15.47897897897898,100.0,60.0,100.0,75.0
