symbol,name,industry,market_price,price_date,report_quarter,pe_ratio,value_score,eps_yoy,growth_score,avg_revenue_yoy_3m,momentum_score,op_margin,profit_score,cash_quality,quality_score,equity_to_assets_ratio,safety_score,total_score
6271,同欣電,半導體業,213.0,2022-06-28,2022Q1,11.92,47.77015437392795,89.55,100.0,4.773333333333333,23.866666666666667,24.587046154742882,97.93523077371441,1.1899360788335351,98.56229697621932,83.6444435901961,100.0,78.95309278202714
5432,新門,綠能環保,38.1,2022-06-28,2022Q1,0.0,0.0,600.0,100.0,309.5,100.0,10.138059871508634,25.69029935754317,1.2434474075769715,100.0,95.0,100.0,78.85354490363147
6205,詮欣,電子零組件業,70.4,2022-06-28,2022Q1,28.39,0.0,203.33,100.0,24.363333333333333,100.0,15.683794794182587,53.41897397091293,1.0468135762139417,78.11622517342023,75.5613460426196,100.0,78.63609113032099
1444,力麗,紡織纖維,10.45,2022-06-28,2022Q1,11.88,59.62343096234308,250.0,100.0,48.583333333333336,100.0,5.516149452950125,2.5807472647506247,1.1616488623698795,94.52126605283993,52.5836000724054,81.45900018101351,78.39960841461622
4770,上品,化學工業,269.0,2022-06-28,2022Q1,18.63,48.474114441416916,64.16,100.0,65.28333333333335,100.0,30.658425511749137,100.0,0.6209004136795222,17.27148766850317,61.8628527690382,100.0,78.30170897784234
2702,華園,觀光餐旅,28.1,2022-06-28,2022Q1,1.66,100.0,111.11,100.0,84.16333333333334,100.0,-14.37196543222343,0.0,14.162795992714026,100.0,32.2418932643223,30.604733160805754,78.06047331608058
8070,長華*,電子通路業,34.85,2022-06-28,2022Q1,11.54,12.945368171021387,138.89,100.0,22.103333333333335,100.0,16.229957347385465,56.14978673692732,1.8282646225156165,100.0,33.1339455509326,32.83486387733151,78.00049121537438
3707,漢磊,半導體業,124.5,2022-06-28,2022Q1,0.0,0.0,1183.33,100.0,31.476666666666663,100.0,14.83034117785514,49.151705889275696,2.1167752420374204,100.0,42.0,55.00000000000001,77.87275588339135
8284,三竹,資訊服務業,50.7,2022-06-28,2022Q1,0.0,0.0,82.67,100.0,17.71,88.55000000000001,11.822264998395895,34.11132499197947,1.3753632978806969,100.0,68.0,100.0,77.82669874879693
8261,富鼎,半導體業,116.5,2022-06-28,2022Q1,11.48,51.54373927958833,152.14,100.0,10.806666666666667,54.03333333333333,26.941755293768356,100.0,0.9108692547005808,58.695607814368685,64.0560464629503,100.0,77.70016215749924
6231,系微,資訊服務業,77.2,2022-06-28,2022Q1,0.0,0.0,160.81,100.0,15.166666666666666,75.83333333333333,25.645047886629555,100.0,0.9379390144296216,62.562716347088795,68.0,100.0,77.67920993608442
3441,聯一光,光電業,33.65,2022-06-28,2022Q1,0.0,0.0,2066.67,100.0,31.773333333333337,100.0,13.998055470269163,44.99027735134582,1.0569311681830396,79.56159545471995,66.0,100.0,77.66086069364586
2643,捷迅,航運業,68.4,2022-06-28,2022Q1,0.0,0.0,83.75,100.0,23.709999999999997,100.0,8.509170858289973,17.545854291449867,1.7221661468670257,100.0,61.0,100.0,77.63187814371749
5603,陸海,航運業,38.7,2022-06-28,2022Q1,0.0,0.0,65.52,100.0,22.929999999999996,100.0,8.449300656967074,17.24650328483537,1.3781912817176318,100.0,67.0,100.0,77.5869754927253
8930,青鋼,鋼鐵工業,14.95,2022-06-28,2022Q1,0.0,0.0,74.07,100.0,20.073333333333334,100.0,10.198599782406923,25.992998912034615,1.4521682340647857,100.0,54.0,85.0,77.39894983680519
3030,德律,其他電子業,60.6,2022-06-28,2022Q1,9.68,73.26595323028141,100.0,100.0,27.53,100.0,35.524650825303084,100.0,-0.1388829576304792,0.0,77.7701473042662,100.0,77.32659532302814
6242,立康,生技醫療業,50.4,2022-06-28,2022Q1,0.0,0.0,40.0,80.0,63.43333333333334,100.0,17.606481664232422,63.032408321162116,1.1249551682088803,89.27930974412577,80.0,100.0,77.31072319699948
4111,濟生,生技醫療業,24.35,2022-06-28,2022Q1,0.0,0.0,109.09,100.0,17.763333333333332,88.81666666666665,11.02911726655679,30.145586332783953,1.3295171727227477,100.0,68.0,100.0,77.28517128325093
4952,凌通,半導體業,63.7,2022-06-28,2022Q1,8.86,74.01372212692968,128.09,100.0,20.16,100.0,24.611611045723166,98.05805522861583,-0.12384426351923172,0.0,72.9167553282037,100.0,77.11008049698533
2618,長榮航,航運業,31.2,2022-06-28,2022Q1,13.57,35.87047939444912,242.22,100.0,40.123333333333335,100.0,13.97458515570025,44.87292577850125,3.1211488570242927,100.0,27.1173416777417,17.793354194354247,77.09732222565553
3684,榮昌,通信網路業,45.95,2022-06-28,2022Q1,0.0,0.0,89.36,100.0,33.61333333333334,100.0,9.57133528012913,22.85667640064565,1.5245407183986839,100.0,54.0,85.0,76.92850146009685
3583,辛耘,半導體業,76.2,2022-06-28,2022Q1,11.76,49.14236706689537,504.0,100.0,22.080000000000002,100.0,10.292314487209946,26.461572436049728,3.4265166348592624,100.0,31.3062547881244,28.265636970310997,76.7100362691281
2049,上銀,電機機械,251.5,2022-06-28,2022Q1,19.63,33.63959691760523,157.05,100.0,21.353333333333335,100.0,20.603141860020678,78.01570930010338,0.7551594067422831,36.45134382032616,57.296367760387,93.2409194009675,76.68067679093801
2610,華航,航運業,23.2,2022-06-28,2022Q1,10.31,63.28847771236333,373.68,100.0,21.563333333333333,100.0,9.73867654915093,23.693382745754654,2.977321935170562,100.0,27.0942558660816,17.735639665204,76.65641914961992
4923,力士,半導體業,60.8,2022-06-28,2022Q1,0.0,0.0,228.57,100.0,16.763333333333332,83.81666666666666,17.935218580443035,64.67609290221517,1.0285985338507977,75.51407626439968,78.0,100.0,76.56756252154554
2342,茂矽,半導體業,41.25,2022-06-28,2022Q1,19.28,0.0,203.57,100.0,23.88333333333333,100.0,15.37107421484297,51.85537107421485,0.9792569775740957,68.4652825105851,59.5261318275731,98.81532956893275,76.35289512014252
2337,旺宏,半導體業,36.2,2022-06-28,2022Q1,4.8,100.0,216.0,100.0,2.776666666666666,13.883333333333331,27.742606347412107,100.0,0.9734691501626982,67.6384500232426,62.8902061137298,100.0,76.30435667131519
2637,慧洋-KY,航運業,70.3,2022-06-28,2022Q1,5.23,100.0,201.68,100.0,0.0,0.0,48.27217798282241,100.0,1.313632354116453,100.0,45.1386145144152,62.846536286038,76.2846536286038
8081,致新,半導體業,174.5,2022-06-28,2022Q1,6.06,98.02744425385936,72.1,100.0,13.713333333333333,68.56666666666666,30.063344333593285,100.0,0.5963741637355303,13.767737676504332,61.707101713229,100.0,76.26962529402014
8341,日友,綠能環保,198.0,2022-06-28,2022Q1,21.45,31.557150745444495,38.97,77.94,19.580000000000002,97.9,33.65065204426414,100.0,1.0274228422143565,75.34612031633665,35.3480413481901,38.37010337047525,76.1269494748593
3533,嘉澤,電子零組件業,737.0,2022-06-28,2022Q1,19.44,0.0,61.66,100.0,39.300000000000004,100.0,25.746542721531863,100.0,0.7125074712946895,30.35821018495564,64.2379134414799,100.0,76.07164203699114
4114,健喬,生技醫療業,32.4,2022-06-28,2022Q1,0.0,0.0,110.0,100.0,35.193333333333335,100.0,11.0085365399496,30.042682699747996,1.5409284521269369,100.0,45.0,62.5,75.7564024049622
1569,濱川,電腦及週邊設備業,25.25,2022-06-28,2022Q1,0.0,0.0,105.08,100.0,54.06,100.0,9.998769069389699,24.993845346948493,3.230782413183258,100.0,48.0,70.0,75.74907680204227
2748,雲品,觀光餐旅,43.9,2022-06-28,2022Q1,365.83,0.0,102.7,100.0,18.543333333333333,92.71666666666667,15.463273806462988,52.31636903231494,1.5112159344640455,100.0,37.3361329650236,43.340332412559,75.72482192943647
6184,大豐電,其他業,49.65,2022-06-28,2022Q1,12.76,60.298769771529,52.7,100.0,1.4133333333333333,7.066666666666667,40.40149347815546,100.0,1.7072036485079183,100.0,52.8505806533547,82.12645163338675,75.6558554738249
6217,中探針,電子零組件業,65.7,2022-06-28,2022Q1,0.0,0.0,110.0,100.0,37.806666666666665,100.0,8.899763572722021,19.498817863610103,1.871278672523182,100.0,50.0,75.0,75.42482267954152
9962,有益,鋼鐵工業,13.4,2022-06-28,2022Q1,0.0,0.0,485.71,100.0,79.67,100.0,5.3866041813066765,1.9330209065333825,8.216636049275989,100.0,75.0,100.0,75.28995313598001
5525,順天,建材營造業,23.35,2022-06-28,2022Q1,20.66,0.0,1108.33,100.0,1546.6633333333332,100.0,16.737756480678165,58.688782403390825,4.674337327523602,100.0,25.708524170461,14.2713104261525,75.23044840312387
