year,symbol,name,q2_eps,q2_rev,q2_margin,ly_q3_eps,target_eps,rev_m7,rev_m8,rev_m9,rev_yoy_m7
2021,5525,順天,-0.08,137399.0,-0.14610732246959585,0.0,-0.19,40220.0,67454.0,31000.0,-0.254605433855962
2021,2493,揚博,0.77,651864.0,0.13373341678632353,0.38,0.48,239327.0,238658.0,229939.0,0.17615808769326025
2021,1465,偉全,-0.16,90734.0,-0.18365772477792228,-0.16,-0.6,40990.0,35555.0,38544.0,0.6207987346777382
2021,2534,宏盛,0.31,815646.0,0.17859831348403596,0.24,0.51,327765.0,335209.0,375740.0,2.95708076783774
2021,9942,茂順,1.91,977531.0,0.1633533872583069,1.29,1.77,326411.0,336002.0,308967.0,0.2863284913735349
2021,1310,台苯,0.48,3430211.0,0.0722943865552294,0.03,-0.28,1127532.0,1130863.0,1029947.0,0.6520663796816988
2021,3504,揚明光,0.11,1097900.0,0.01163402860005465,-0.42,0.3,380802.0,315157.0,446465.0,0.12379704473621311
2021,1435,中福,-0.25,3618.0,-9.32227750138198,-0.09,-0.07,1306.0,1146.0,1225.0,0.02431372549019617
2021,2812,台中銀,0.28,,,0.28,0.27,1088417.0,1162125.0,1117991.0,-0.02098499029005696
2021,1325,恆大,1.63,402108.0,0.34411899290737813,8.04,-0.29,74714.0,44447.0,49959.0,-0.8131781026752783
2021,8101,華冠,-0.81,172173.0,-0.986780737978661,-0.86,-0.3,70944.0,62731.0,70295.0,-0.6979641187639962
2021,1707,葡萄王,2.2,2503867.0,0.18808107619134723,2.23,2.04,861043.0,749006.0,793518.0,0.1621001515648428
2021,1786,科妍,0.52,126802.0,0.24943612876768506,0.51,0.23,31034.0,55141.0,41094.0,0.15295166623323553
2021,2439,美律,0.54,8168668.0,0.01824544711573539,1.91,2.2,2478705.0,2542511.0,3443415.0,-0.005657076540622641
2021,3016,嘉晶,0.33,1234882.0,0.07487112128932157,-0.1,0.46,440109.0,450634.0,457383.0,0.4459148238556283
2021,3308,聯德,-0.31,95117.0,-0.3132563053923063,-0.25,-0.04,31756.0,34012.0,45729.0,0.03893214682981094
2021,1229,聯華,1.18,3232951.0,0.6348707419320615,0.62,0.43,965934.0,793517.0,832723.0,0.33207104312702285
2021,1454,台富,0.07,419004.0,0.02127425991159989,-0.14,0.04,150961.0,128509.0,114653.0,0.6887340172049266
2021,2852,第一保,0.38,1573001.0,0.07273294804008389,0.47,0.94,602407.0,586417.0,564015.0,0.1087721558594541
2021,4989,榮科,1.07,1158940.0,0.14111429409632942,0.09,1.06,380522.0,462000.0,379848.0,0.6665732330089433
2021,4960,誠美材,0.34,2747626.0,0.08241478279794993,0.0,0.37,900326.0,931284.0,989932.0,0.23111571168958678
2021,2849,安泰銀,0.34,,,0.18,0.32,496366.0,479146.0,542461.0,0.09823747804038363
2021,8039,台虹,0.94,2372276.0,0.08362096147328557,1.5,1.18,946424.0,875847.0,863577.0,0.11118103432081594
2021,6269,台郡,0.34,7051799.0,0.01667999896196701,1.68,2.66,2785314.0,3065108.0,3248785.0,0.1440460655618523
2021,6442,光聖,0.53,727566.0,0.04780184890442929,0.13,0.34,252472.0,257665.0,258289.0,0.14883238382992658
2021,1776,展宇,1.78,376681.0,0.3423400702451146,0.23,0.11,119189.0,129490.0,109335.0,0.18831317733621789
2021,1582,信錦,0.2,2525003.0,0.008684742156741991,2.11,0.6,834805.0,932727.0,858041.0,0.07998545883582708
2021,6552,易華電,1.42,819152.0,0.14428091489735725,0.62,1.55,280091.0,275001.0,265458.0,0.06895577869118363
2021,2605,新興,0.34,972415.0,0.24726788459659713,0.23,0.29,357929.0,355734.0,410192.0,-0.0693352747695628
2022,2883,凱基金,0.23,,,0.91,0.4,7869616.0,9848079.0,7616477.0,-0.3038061984972804
2022,3054,立萬利,-0.97,7675.0,-10.224625407166124,-1.04,-0.15,3012.0,2518.0,2357.0,0.11804008908685959
2022,8103,瀚荃,1.57,1060144.0,0.11575219970117268,1.32,1.31,328303.0,294269.0,295300.0,-0.1864344197295904
2022,3432,台端,0.62,6025.0,6.80746887966805,0.26,1.11,3916.0,1001.0,1562.0,0.7266313932980599
2022,2104,國際中橡,-0.01,5845135.0,0.005978647199765275,0.66,0.57,2350298.0,2215888.0,2127156.0,0.2586099425075614
2022,4999,鑫禾,1.18,602301.0,0.1457111975573675,0.4,1.24,192571.0,163123.0,200044.0,-0.1512358738386136
2022,1526,日馳,1.97,610485.0,0.19340524337207302,1.07,1.8,188609.0,198988.0,207799.0,0.1852361561470981
2022,6257,矽格,2.18,5154295.0,0.22246514799793182,1.92,2.16,1657522.0,1563234.0,1563149.0,0.05985834214139052
2022,3419,譁裕,0.16,484356.0,0.03749308359966636,-0.05,0.6,190773.0,181487.0,211254.0,0.3124445331150203
2022,3622,洋華,0.67,513846.0,0.20994033231746476,0.99,1.54,112422.0,82007.0,146371.0,-0.34916490578053083
2022,3450,聯鈞,0.51,1809808.0,0.11372256062521549,0.73,0.6,637850.0,602092.0,542341.0,0.02815353071645954
2022,2850,新產,1.2,4575341.0,0.08317237993845705,2.05,1.78,1579846.0,1696630.0,1596236.0,-0.008816744348293049
2022,6141,柏承,0.09,922232.0,0.012705046018789199,0.62,-0.17,282373.0,258525.0,213228.0,-0.06726938805171467
2022,6213,聯茂,1.14,7645655.0,0.056856083618735086,2.4,0.76,2203124.0,2055410.0,2092450.0,-0.2536731577299932
2022,3014,聯陽,1.83,1372482.0,0.2150192133667327,3.46,1.94,361455.0,374733.0,347146.0,-0.48798854311418216
2022,1587,吉茂,0.68,702553.0,0.06642061168338902,0.35,0.65,245881.0,230637.0,183167.0,0.13661725073615405
2022,1303,南亞,1.81,94732119.0,0.16789754275421623,2.92,0.42,27970940.0,27507669.0,27109813.0,-0.2398345074510565
2022,2906,高林,0.13,2668527.0,0.041277453816281416,0.16,0.24,713089.0,754825.0,750408.0,0.19048366336055134
2022,8072,陞泰,0.36,330984.0,0.09766635245208227,0.2,0.54,95134.0,104016.0,121881.0,-0.2511138750255837
2022,2029,盛餘,1.07,3726425.0,0.08781258176402316,1.03,-0.49,1035691.0,794833.0,683046.0,-0.19718170113381528
2022,3030,德律,2.22,1839898.0,0.2852755967993878,1.22,2.06,439496.0,593191.0,505278.0,-0.07947578863147486
2022,2399,映泰,-0.07,492599.0,-0.028000462851122312,0.32,0.17,172893.0,173873.0,198809.0,-0.05100310124324181
2022,1101,台泥,-0.04,25177833.0,-0.03736282626070322,0.59,0.22,10102468.0,10689860.0,10404901.0,0.21424317464568077
2022,3041,揚智,0.17,740606.0,0.04495642757417574,0.0,0.01,213652.0,157781.0,177132.0,-0.06842529813163578
2022,1459,聯發,-1.03,599914.0,-0.5437729407881796,0.89,-0.69,162430.0,132777.0,108504.0,-0.23819037970883983
2022,2032,新鋼,-0.27,762988.0,-0.045287737159693205,0.44,0.1,225368.0,283295.0,297163.0,-0.2837593038702829
2022,8996,高力,0.69,648223.0,0.09519717751452818,0.53,1.03,258753.0,235345.0,269690.0,0.36215183276391216
2022,1609,大亞,-0.11,7028422.0,-0.003364908936885122,-0.03,0.41,2138751.0,2289497.0,2176392.0,-0.0887372449903473
2022,2514,龍邦,0.15,1966873.0,0.02936539369852553,-0.6,0.45,678320.0,1072268.0,872736.0,-0.040868297552539956
2022,2474,可成,4.86,5278554.0,0.6654246598594994,2.64,7.03,2821398.0,2870083.0,2985095.0,-0.1871636647438112
2022,2393,億光,0.89,5138033.0,0.08340409647038079,1.38,0.95,1638776.0,1562931.0,1558438.0,-0.23695238379044847
2022,3090,日電貿,1.39,2894535.0,0.09528058911016796,1.22,4.58,922482.0,764649.0,794554.0,-0.03891806629667327
2022,2349,錸德,0.04,2042950.0,0.022363738711177465,-0.13,0.01,699359.0,686466.0,692996.0,0.06021314656479282
2022,1712,興農,0.98,6092325.0,0.06792234491758073,0.62,1.26,2021193.0,1910508.0,1915609.0,0.2669236627584457
2022,2439,美律,1.83,8004468.0,0.05836140515522081,2.2,2.75,3290225.0,3716353.0,4074768.0,0.32739676564980513
2022,1802,台玻,0.21,11958261.0,0.05320062841913218,1.22,-0.51,3741733.0,3734242.0,3637433.0,-0.2955594865463347
2022,2413,環科,0.35,1228873.0,0.03524448824247908,0.11,0.8,411995.0,442168.0,460465.0,0.0747200346418817
2022,1541,錩泰,1.33,1018148.0,0.10319619544506299,1.45,1.24,242720.0,291602.0,261060.0,-0.585200375971973
2022,6139,亞翔,0.78,7609686.0,0.03254575812983611,0.17,1.17,3067204.0,3350685.0,3180060.0,0.7102179142193461
2022,2505,國揚,0.55,855202.0,0.24206210930283137,-0.07,0.3,270910.0,75144.0,145833.0,1.0193354104861432
2022,1217,愛之味,-0.03,1100977.0,-0.015946745481513237,0.18,0.52,512688.0,634623.0,465279.0,0.1617306498320923
2022,3545,敦泰,0.45,3327292.0,0.024962642292891638,9.03,-13.55,636014.0,745879.0,988424.0,-0.685019178245011
2022,3346,麗清,-1.45,1126373.0,-0.12984508684068244,0.09,0.6,502409.0,602037.0,591359.0,0.35720190177751365
2022,2305,全友,0.1,98470.0,0.1909515588504113,0.0,0.17,60111.0,65241.0,66777.0,0.29913550896909435
2022,3504,揚明光,0.43,1258698.0,0.03851996269160672,0.3,0.57,493551.0,403435.0,441908.0,0.2960830037657365
2022,6283,淳安,0.13,512818.0,0.06284685794960396,-0.44,-0.23,153021.0,110372.0,116677.0,-0.3679482201716632
2022,2353,宏碁,0.58,72321799.0,0.0259568626051462,1.0,0.62,17458555.0,20241042.0,27161582.0,-0.331139485931638
2022,6472,保瑞,3.51,1354636.0,0.17715976838058342,0.29,7.02,437802.0,469376.0,1804935.0,0.29456745440351995
2022,4545,銘鈺,0.76,532851.0,0.10908865705422341,0.5,0.8,243684.0,192080.0,163060.0,0.5307649301782136
2022,2069,運錩,1.43,4050683.0,0.058435330535615844,1.49,-0.56,1229673.0,1099130.0,1077967.0,-0.011543102152434814
2022,2408,南亞科,2.13,18030672.0,0.36464104055578184,2.43,0.85,4396393.0,3419118.0,3206214.0,-0.44702721311157867
2022,2423,固緯,0.6,674059.0,0.12765203046024162,0.63,0.82,225319.0,237725.0,295207.0,0.04851716900969327
2022,1342,八貫,1.86,619266.0,0.20309366249721444,1.12,1.91,214641.0,212537.0,232050.0,0.14224819196321659
2022,8046,南電,7.53,15185715.0,0.3203201166359305,4.82,8.54,5531701.0,5756589.0,5907151.0,0.13325314908574803
2022,1560,中砂,2.72,1858122.0,0.21561985703845066,1.13,2.43,618058.0,617552.0,579720.0,0.1944373046901422
2022,6589,台康生技,0.02,336592.0,0.01906759518942815,1.54,-0.09,133133.0,95779.0,132655.0,-0.6703535331025637
2022,2884,玉山金,0.18,,,0.38,0.32,6085993.0,4793454.0,3476930.0,0.08910133288905486
2022,6491,晶碩,4.89,1414719.0,0.24112915709762858,5.16,6.02,457846.0,506432.0,677512.0,0.05751538879072404
2022,1521,大億,0.29,1169762.0,0.019074820348070804,0.12,0.72,398886.0,371194.0,407598.0,0.01834827252558724
2022,1313,聯成,-0.72,20647166.0,-0.04545863582440322,0.46,-0.65,5993125.0,5052422.0,5098838.0,-0.1860464958355188
2022,2498,宏達電,-0.9,1008462.0,-0.7416699885568321,-0.94,-1.19,304518.0,312762.0,463438.0,-0.18535382178895887
2022,2436,偉詮電,0.19,663669.0,0.04810681228142342,1.01,-0.15,192134.0,194038.0,220211.0,-0.4350827673399782
2022,2397,友通,1.01,3852164.0,0.03823928576249609,0.63,1.69,1454871.0,1294073.0,1344106.0,0.19223869833686402
2022,6715,嘉基,2.71,910641.0,0.18734056560159273,1.06,3.27,294131.0,345620.0,284717.0,0.39322644056556855
2022,3031,佰鴻,0.6,457773.0,0.22425088417184938,0.28,0.2,135903.0,113455.0,139148.0,0.0563777691410805
2022,4562,穎漢,-0.14,150165.0,-0.08838943828455366,-0.36,0.07,66153.0,74722.0,74743.0,-0.15947092905062
2022,2227,裕日車,0.74,4087202.0,0.054665025119874186,2.41,3.11,2491666.0,833180.0,1856533.0,0.552071439739227
2022,4989,榮科,0.5,1063070.0,0.06452256201379025,1.06,0.03,297198.0,332823.0,259642.0,-0.2189728846163954
2022,1540,喬福,0.32,120819.0,0.23140400102632863,-0.03,0.59,48710.0,52791.0,26267.0,1.2752113597085337
2022,2484,希華,1.5,918302.0,0.26118096225424753,0.78,1.72,312326.0,266354.0,266983.0,0.044785206296957814
2022,8367,建新國際,0.09,576357.0,-0.0347388857947418,0.87,1.39,217977.0,221253.0,213349.0,-0.0838800512745077
2022,2024,志聯,0.16,317895.0,0.048717343777033295,0.46,0.11,86466.0,88881.0,68833.0,-0.38975227609570184
2022,2233,宇隆,2.81,851111.0,0.19683566538324612,2.67,2.79,285558.0,298708.0,275527.0,-0.04668460516388351
2022,1539,巨庭,3.06,740122.0,0.27019059019999403,0.82,1.72,232621.0,214396.0,201775.0,-0.26284750940370827
2022,3711,日月光投控,3.7,160439020.0,0.10381979396284022,3.29,4.03,58167105.0,63806883.0,66651569.0,0.25145246279255473
2022,1419,新紡,0.94,713641.0,0.39522953417754864,1.02,0.88,270399.0,312131.0,349765.0,0.6199122943650328
2022,3032,偉訓,0.94,1640841.0,0.08827851083682088,0.68,0.89,500405.0,517801.0,551036.0,-0.18826170674219456
2022,3231,緯創,1.53,244215971.0,0.025530901908131145,0.3,1.33,79684558.0,76876839.0,93541711.0,0.18014268187071902
2022,6112,邁達特,0.52,3025117.0,0.03329623283991991,0.71,0.73,1099635.0,1030595.0,1078261.0,0.021461527814805148
2022,6128,上福,1.07,1543615.0,0.08812819258688209,0.48,2.24,423073.0,436810.0,468330.0,0.17415256354038888
2022,4108,懷特,-0.1,32892.0,-0.7857533746807734,0.04,0.02,8752.0,14316.0,10730.0,-0.4913993491399349
2022,1454,台富,0.13,501333.0,0.030652281018803868,0.04,0.18,155473.0,157137.0,141617.0,0.029888514252025322
2022,1219,福壽,0.42,4265712.0,0.031345294759702484,-0.09,-0.1,1321525.0,1352250.0,1486102.0,0.04581393490040231
2022,2867,三商壽,-1.09,21548839.0,-0.15779629705340506,-0.34,0.41,9493797.0,11384601.0,9755084.0,-0.08825065710452218
2022,1471,首利,-0.77,74858.0,-1.5472895348526543,0.22,-0.13,14981.0,16873.0,12776.0,-0.1315865746913223
2022,2342,茂矽,1.08,574967.0,0.29570392735583084,0.61,1.28,191600.0,190849.0,170468.0,0.10106083418575507
2022,3016,嘉晶,0.74,1533692.0,0.13737177999233222,0.46,0.7,520561.0,521284.0,502194.0,0.18280016995789672
2022,1907,永豐餘,0.31,20066087.0,0.03415593683013534,0.78,0.88,6719538.0,6863866.0,6821113.0,-0.03445272193128479
2022,1108,幸福,0.28,1001980.0,0.11663107048044871,0.09,0.33,326691.0,390053.0,346635.0,0.05092646207295881
2022,1789,神隆,0.14,805538.0,0.14131549349627207,0.01,0.08,290904.0,189826.0,223986.0,0.4004419346918733
2022,9940,信義,0.42,3282937.0,0.09694703248950559,0.98,0.27,1062504.0,919977.0,992430.0,-0.2576935840514757
2022,6504,南六,0.51,1534812.0,0.024095459248429124,0.26,0.49,450852.0,513953.0,554107.0,0.01301625177785426
2022,8249,菱光,0.59,1083144.0,0.06095865369701536,1.23,2.32,389201.0,402047.0,376920.0,-0.08084612950306302
2022,3035,智原,2.66,3364742.0,0.20732585143229407,1.31,2.41,1090051.0,1086262.0,1067391.0,0.6859865498595592
2022,1582,信錦,1.22,2803440.0,0.05445559740889764,0.6,1.3,962758.0,753559.0,740987.0,0.153272920023239
2022,2022,聚亨,-0.08,2840785.0,-0.023934581462518284,0.23,-0.17,683525.0,833061.0,764039.0,-0.08587266879308841
2022,1210,大成,0.64,27083656.0,0.02498591770623582,0.32,0.55,9161168.0,10578033.0,9702507.0,0.0011783109477567777
2022,2605,新興,0.1,995348.0,0.08468495440790558,0.29,-0.17,283538.0,313492.0,389479.0,-0.2078373085164935
2022,2464,盟立,0.94,2674194.0,0.06950617644045272,0.82,0.7,951112.0,951871.0,909378.0,0.15965933684075773
2022,3596,智易,1.96,10888197.0,0.03615851182707293,2.35,2.6,4183524.0,4077872.0,4522308.0,0.38502886246528756
2022,6201,亞弘電,0.77,703135.0,0.09847184395599708,1.26,1.1,227171.0,284184.0,242753.0,-0.3907109101344791
2022,2405,輔信,0.11,496451.0,0.07661581908385721,0.05,0.11,145978.0,118183.0,149320.0,-0.04948625454166611
2022,3038,全台,0.79,1197256.0,0.09772930768356976,0.48,1.02,426868.0,428169.0,421087.0,0.13379460550604927
2022,2455,全新,0.99,736276.0,0.25050524531561535,1.15,0.58,190831.0,173020.0,158239.0,-0.3430290803556981
2022,2440,太空梭,-0.2,914564.0,-0.030365288815216867,0.16,0.03,207441.0,228254.0,249138.0,-0.40925413853299575
2022,5706,鳳凰,-0.65,23621.0,-1.7948859066085263,0.17,0.23,9933.0,9731.0,19806.0,-0.5823487364924527
2022,1597,直得,1.13,451641.0,0.20074351088585846,1.21,0.82,147964.0,138345.0,134996.0,-0.10892973285476837
2022,1537,廣隆,3.23,2025107.0,0.13080740918874903,0.66,3.09,702257.0,707839.0,629208.0,0.7454924613373235
2022,4555,氣立,0.8,487276.0,0.11493486237779,1.07,0.68,184869.0,149859.0,135504.0,-0.045285532798314376
2022,2363,矽統,0.97,60089.0,10.949158747857345,0.64,-0.22,14579.0,11419.0,8902.0,-0.14291593180482065
2022,3591,艾笛森,0.13,469034.0,0.04329110469603483,0.2,0.14,147124.0,154570.0,152776.0,-0.0863111872911776
2022,2344,華邦電,1.29,26646696.0,0.2182736651478292,1.12,0.67,7390832.0,7402743.0,7351855.0,-0.18691563389623456
2022,2012,春雨,0.6,2725987.0,0.06865256510761056,0.91,0.38,983848.0,878532.0,834565.0,-0.012442734912330722
2022,6438,迅得,2.36,1447091.0,0.11595124287277027,2.87,3.2,480168.0,547588.0,575986.0,-0.04346907999976091
2022,3311,閎暉,0.46,547263.0,0.05766697182159218,0.2,0.49,171920.0,179512.0,179665.0,0.2102099142603726
2022,2528,皇普,0.12,317479.0,0.15694581373886146,0.05,-0.03,10.0,44.0,49.0,-0.9999267367063753
2022,1439,雋揚,0.23,4273.0,4.865668148841563,0.5,0.75,79269.0,15828.0,60889.0,13.922628012048193
2022,8462,柏文,0.06,836106.0,0.005365348412761061,-3.44,0.03,293742.0,323006.0,302800.0,4.409414017899893
2022,1460,宏遠,0.06,2307704.0,0.017789976530785578,0.11,-0.05,835539.0,925749.0,904656.0,0.20638901522534825
2022,1786,科妍,0.6,132210.0,0.29994705392935483,0.23,0.68,58552.0,38740.0,67611.0,0.8867049042985113
2022,6756,威鋒電子,3.72,880765.0,0.289634579030729,3.56,2.01,213250.0,206136.0,186841.0,-0.24462470334029962
2022,2030,彰源,1.29,4468695.0,0.08109817295653429,1.29,0.02,1330411.0,1401283.0,1351359.0,0.039608571542435245
2022,2496,卓越,0.59,155352.0,0.07284103197898965,1.23,1.68,63384.0,71933.0,63407.0,0.17007254804231042
2022,3034,聯詠,13.95,31461142.0,0.26975292250993305,20.16,7.07,6865719.0,6527191.0,6170776.0,-0.4507041171755436
2022,6189,豐藝,1.26,7723232.0,0.03397839142990914,1.29,0.96,1811874.0,1952572.0,2195935.0,-0.3593697626957558
2022,8101,華冠,0.36,73835.0,0.9897880409020112,-0.3,-1.36,14743.0,17866.0,22742.0,-0.7921882047812359
2022,1103,嘉泥,-0.62,514786.0,-0.8144393981188299,1.38,0.41,178825.0,182371.0,205264.0,-0.07336397506516124
2022,3047,訊舟,0.47,1497096.0,0.051495027706974034,0.06,0.64,467344.0,516192.0,635049.0,0.06012158606297069
2022,3021,鴻名,0.43,890341.0,0.04486483268770056,0.68,0.56,356402.0,393648.0,353579.0,0.10225831792118467
2022,1305,華夏,-0.16,4839691.0,-0.017931103452679106,0.86,-1.17,1560080.0,1190704.0,1232717.0,-0.1476383964840794
2022,2312,金寶,0.17,41486120.0,0.0035388462454430543,0.04,0.3,15370766.0,16484774.0,18919213.0,0.2567186332488287
2022,2352,佳世達,0.5,62794095.0,0.026729153433933558,0.71,3.24,20401065.0,19898793.0,19570411.0,0.09113624836558731
2022,2428,興勤,3.18,1899772.0,0.21657388360287444,2.94,3.12,598600.0,645334.0,643760.0,-0.07655093471063923
2022,4133,亞諾法,0.31,102944.0,0.18323554553932234,0.21,0.44,30430.0,42019.0,29153.0,-0.4126276371918852
2022,9912,偉聯,-0.05,162955.0,-0.04377282071737596,0.0,0.02,38036.0,48639.0,59993.0,-0.13339864664737644
2022,3308,聯德,-0.12,58725.0,-0.14189868028948488,-0.04,0.26,18857.0,23217.0,20607.0,-0.4061909560398035
2022,2308,台達電,2.94,89996793.0,0.09824263404585984,2.45,4.26,34141054.0,35181808.0,36925291.0,0.2943366369365128
2022,2414,精技,0.95,5978625.0,0.028779025277551277,0.91,0.97,2375085.0,2361914.0,2596502.0,0.09868167543190531
2022,3653,健策,5.38,2850292.0,0.23620807973358518,3.21,5.2,919515.0,1122164.0,1204526.0,0.17358575332255288
2022,9931,欣高,0.43,316265.0,0.1491660474601995,0.51,0.5,86467.0,97643.0,93146.0,0.06858880087002728
2022,6655,科定,1.73,602445.0,0.20082165176904115,2.31,1.57,208228.0,228988.0,210244.0,0.06121284088534629
2022,1733,五鼎,0.29,608105.0,0.04783877784264231,0.64,0.64,203389.0,198847.0,203242.0,0.17997644560733783
2022,3008,大立光,37.06,9675073.0,0.5111918018603063,39.22,61.01,3885328.0,4441781.0,5102922.0,0.02156463144875609
2022,2364,倫飛,0.96,238659.0,0.10002136940153106,0.8,1.44,77669.0,84145.0,65283.0,0.035780012268956884
2022,2241,艾姆勒,-0.43,179046.0,-0.21606737933268547,-0.4,-0.68,50028.0,50098.0,50137.0,-0.5022881929245095
2022,2712,遠雄來,-0.38,61253.0,-0.6530945423081318,-0.14,0.46,68203.0,90289.0,53019.0,10.021816418875243
2022,1530,亞崴,1.22,746070.0,0.1543635315721045,0.03,1.51,327831.0,299268.0,434276.0,0.1244957741067998
2022,2427,三商電,0.31,1067660.0,0.05309368150909466,0.28,0.33,254536.0,256713.0,232589.0,-0.10926340027785653
2022,3025,星通,0.35,117404.0,0.2118752342339273,0.1,0.24,41334.0,29805.0,31418.0,0.14441552688410209
2022,2542,興富發,0.04,1736723.0,0.049142551805901116,1.66,0.12,181592.0,343473.0,2915146.0,-0.9464851166961709
2022,5534,長虹,1.48,1480538.0,0.2917365174011069,-0.03,1.0,375411.0,246587.0,347787.0,2.9425231829113327
2022,2008,高興昌,0.16,622747.0,0.04956908664353261,0.26,0.26,227765.0,223797.0,158637.0,0.30379406276117105
2022,9910,豐泰,2.93,24763347.0,0.11345719946499962,-0.47,3.09,8494558.0,8780643.0,8606816.0,0.44685154173076636
2022,3046,建碁,0.94,877809.0,0.0765952502195808,1.08,0.66,304239.0,295547.0,357195.0,0.28060730551322965
2022,6202,盛群,1.57,1665409.0,0.21835537096292862,3.17,0.99,495274.0,469580.0,382050.0,-0.20448774062979347
2022,6285,啟碁,1.43,20175621.0,0.027703335624712618,0.85,3.13,8243938.0,8539157.0,9748056.0,0.43550587858356793
2022,1402,遠東新,0.62,69296305.0,0.06588632683950464,0.45,0.46,22144589.0,21973635.0,23089717.0,0.1619057728086546
2022,1708,東鹼,1.43,1964022.0,0.181515787501362,0.52,1.71,681342.0,882160.0,691134.0,0.7453927852323203
2022,8114,振樺電,3.11,2914176.0,0.09394902710062811,2.12,4.28,1100923.0,1205735.0,1240977.0,0.5228267079052822
2022,1529,樂事綠能,0.15,70882.0,0.28639146750938177,0.39,0.11,25085.0,22909.0,39916.0,0.6924166779112131
2022,2382,廣達,1.03,270467363.0,0.015311474013225026,2.43,2.4,129459679.0,131869030.0,120746508.0,0.36623232662079896
2022,2534,宏盛,0.51,987834.0,0.24419386253155895,0.51,0.51,465493.0,290440.0,237262.0,0.42020349945845337
2022,3164,景岳,0.14,95491.0,0.09986281429663528,0.27,0.09,18103.0,32210.0,25771.0,-0.5313017812758907
2022,8163,達方,1.02,7753690.0,0.048266696243981895,1.08,1.21,2446067.0,2612800.0,2513602.0,-0.0027625086481278815
2022,3060,銘異,0.54,957388.0,0.07358563090408486,0.63,0.09,227236.0,249108.0,209598.0,-0.28870942498513164
2022,3376,新日興,2.19,3016638.0,0.1401129336698669,1.19,3.9,1184575.0,1183511.0,987272.0,0.3845496612188175
2022,5525,順天,0.8,1668638.0,0.13545238691675487,-0.19,0.05,136415.0,106626.0,69376.0,2.3917205370462455
2022,1702,南僑,0.65,5149487.0,0.04274406363196955,1.03,0.4,1604189.0,1710172.0,1742187.0,0.07476365020162845
2022,1413,宏洲,0.51,888526.0,0.07497923527280012,0.22,-0.05,219957.0,263208.0,241101.0,-0.11037545450500919
2022,6166,凌華,2.02,2787997.0,0.1572505278879425,-0.24,1.06,964990.0,1017140.0,1078992.0,0.22385023468998222
2022,3588,通嘉,0.89,481412.0,0.11665683447857553,1.84,0.19,110149.0,102656.0,103735.0,-0.4066270901568695
2022,5283,禾聯碩,3.76,1938120.0,0.14192258477287267,3.18,2.95,751888.0,639286.0,377881.0,0.11016319762814919
2022,3406,玉晶光,3.32,2911466.0,0.12973670309047058,8.71,15.35,1946290.0,2535097.0,2732525.0,0.18096609991571855
2022,9929,秋雨,0.08,122162.0,0.07182266171149784,0.02,0.14,44423.0,51266.0,43944.0,0.01269776136415457
2022,9921,巨大,4.8,22744888.0,0.08134548739039735,3.41,5.35,9163350.0,8711576.0,8004884.0,0.3209740553767271
2022,2023,燁輝,0.22,22967005.0,0.016004002263246775,0.96,-0.23,6658142.0,6939344.0,6781033.0,-0.2133785180121608
2022,1503,士電,0.88,7611358.0,0.0630103064394028,0.7,1.09,2353474.0,2575587.0,2493434.0,0.07480663770646934
2022,4426,利勤,-0.21,345212.0,-0.10198660533237547,-0.57,0.13,140625.0,120036.0,119683.0,2.231941348164832
2022,3056,富華新,1.58,2082480.0,0.16080730667281318,-0.19,5.1,111586.0,703890.0,3018979.0,12.594785575048732
2022,1773,勝一,1.47,3001136.0,0.16196566900000534,1.5,1.9,900338.0,973028.0,884802.0,-0.08356295034877692
2022,3138,耀登,0.81,393230.0,0.09125448210970678,2.76,1.96,151516.0,165994.0,152580.0,0.22202148595025317
2022,2897,王道銀行,0.11,,,0.18,0.26,893584.0,1005423.0,705298.0,0.06816741935406756
2022,1308,亞聚,0.78,2348179.0,0.19684700357170387,1.1,0.76,969456.0,1082981.0,769148.0,0.18043517966076927
2022,5471,松翰,1.49,1027183.0,0.24363136850979816,3.06,0.56,260396.0,254784.0,229282.0,-0.5157063096774673
2022,3004,豐達科,0.94,497171.0,0.09975843321513121,-0.62,1.04,181311.0,209199.0,197985.0,0.6903405647800267
2022,2332,友訊,0.01,4157001.0,0.00954871071717327,-0.05,0.0,1404034.0,1447895.0,1633066.0,0.13815063107465075
2022,3312,弘憶股,0.63,4762187.0,0.018238469005942018,1.05,0.64,1589595.0,1580078.0,1697903.0,-0.058392746710643206
2022,1714,和桐,0.07,5746607.0,0.019194108801941737,0.24,0.11,2338832.0,2042992.0,2081377.0,0.424016648614026
2022,6191,精成科,1.19,5775669.0,0.09870614122796857,1.82,1.54,2054916.0,2046695.0,2232456.0,-0.16118276839778956
2022,2889,國票金,0.11,,,0.24,0.13,676630.0,579802.0,316239.0,-0.3454106770916472
2022,1234,黑松,0.44,2002947.0,0.08839375180671281,0.61,0.98,952900.0,1074526.0,890678.0,0.24365382858485263
2022,5521,工信,-0.03,1132963.0,-0.015535370528428554,0.03,-0.01,526120.0,691127.0,297083.0,1.0351466247867647
2022,2748,雲品,-0.35,336913.0,-0.0931219632368,-0.99,0.49,166842.0,167123.0,175409.0,3.353232792360278
2022,5608,四維航,2.12,1903931.0,0.3501035489206279,3.01,1.84,680732.0,620091.0,607207.0,0.39095502851456576
