year,symbol,name,q2_rev,q2_ni,q2_margin,q2_eps,capital,q2_retained_earnings,q2_ocf,rev_m7,rev_m8,rev_m9,ly_q3_eps,target_eps,q2_ocf_ratio,q2_re_ratio,rev_trend_m8_m7,rev_trend_m9_m8
2021,6176,瑞儀,14031751.0,1040667.0,0.07416515586686223,2.24,4650273.0,21464161.0,3131658.0,4519213.0,4580571.0,4644208.0,3.26,3.27,3.009279625470972,4.6156776172065594,0.013577142745871962,0.01389280943358373
2021,3686,達能,61278.0,-12125.0,-0.19786872939717354,-0.11,1135136.0,-381019.0,-9922.0,26146.0,24209.0,26124.0,-0.14,-0.53,0.8183092783505155,-0.3356593394976461,-0.07408398990285325,0.07910281300342858
2021,2537,聯上發,199517.0,8452.0,0.04236230496649408,0.03,3005579.0,433217.0,98921.0,947250.0,592855.0,179680.0,-0.06,1.3,5.0,0.14413761874168005,-0.37413037740828714,-0.6969242057501412
2021,2025,千興,232841.0,8107.0,0.034817751169252835,0.03,2811673.0,-2325345.0,-126744.0,223154.0,287355.0,354535.0,-0.11,0.46,-5.0,-0.8270325176505233,0.28769818152486626,0.23378747542238698
2021,2387,精元,6133203.0,362531.0,0.05910957129578134,1.88,1962980.0,6831318.0,5391.0,2087462.0,2002626.0,1945232.0,2.58,1.39,0.014870452457858776,3.480075191800222,-0.040640739807479176,-0.028659370246865823
2021,2707,晶華,1026330.0,113002.0,0.11010298831759766,0.87,1274032.0,1966596.0,656937.0,268297.0,381534.0,356811.0,1.59,11.8,5.0,1.5436001607494945,0.42205839051498906,-0.06479894321344881
2021,2365,昆盈,236360.0,-38675.0,-0.16362751734642073,-0.17,2245285.0,1013987.0,-74504.0,100339.0,116718.0,119985.0,0.33,0.12,1.9264124111182934,0.45160725698519344,0.1632366278316506,0.027990541304683036
2021,9935,慶豐富,1281655.0,32786.0,0.02558098708310739,0.19,1696233.0,506385.0,351934.0,499187.0,428425.0,280686.0,1.05,-0.26,5.0,0.29853504795626545,-0.1417544928053014,-0.34484215440275423
2021,3583,辛耘,1002016.0,147277.0,0.14698068693513877,1.83,811390.0,1504000.0,274785.0,457502.0,408817.0,423375.0,1.18,1.62,1.8657699437115096,1.8536092384673215,-0.10641483534498208,0.035610065139169755
2021,2352,佳世達,55983875.0,4387905.0,0.07837801509809744,1.94,19667820.0,18218659.0,-441253.0,18697083.0,17790818.0,20714966.0,1.04,0.71,-0.10056120175801436,0.9263181684599513,-0.04847092993062074,0.16436276285890838
2021,1608,華榮,2624729.0,154702.0,0.058940180110022784,0.25,6327735.0,2403725.0,-28717.0,906578.0,812890.0,988471.0,0.47,0.24,-0.18562785225788936,0.37987131256286805,-0.10334245922579188,0.21599601422086634
2021,1468,昶和,304042.0,-28222.0,-0.09282270212667987,-0.16,1604053.0,-559745.0,51702.0,81802.0,88023.0,134801.0,0.13,-0.02,-1.8319750549216922,-0.3489566741248575,0.07604948534265676,0.5314292855276461
2021,1449,佳和,834705.0,146409.0,0.17540208816288388,1.64,881025.0,-326026.0,31158.0,273727.0,191301.0,258758.0,-1.65,-0.18,0.21281478597627196,-0.37005306319343945,-0.30112484336583534,0.35262230725401333
2021,1604,聲寶,2310626.0,222175.0,0.0961535964712593,0.56,3872000.0,4942363.0,-88909.0,772952.0,706217.0,680562.0,3.78,3.24,-0.4001755373016766,1.2764367252066116,-0.0863378321034165,-0.0363273611368744
2021,3533,嘉澤,4859019.0,706842.0,0.14547010415065262,6.85,1034779.0,9267645.0,778042.0,1751493.0,1934779.0,2070444.0,7.46,8.91,1.1007297246060648,8.956158754671288,0.10464557951416298,0.07011911954802064
2021,2548,華固,1705796.0,328300.0,0.1924614666701059,1.19,2768127.0,13123397.0,-1361717.0,508886.0,1388742.0,3749494.0,1.54,4.17,-4.147782515991471,4.740894113601001,1.7289844876848646,1.699921223668615
2021,8028,昇陽半導體,708152.0,35765.0,0.05050469390752268,0.31,1324080.0,412479.0,221124.0,225562.0,241587.0,241827.0,0.1,0.37,5.0,0.311521207177814,0.07104476817903715,0.0009934309379229234
2021,4915,致伸,16448009.0,627328.0,0.038140056951573895,1.37,4515183.0,8132278.0,-1927166.0,5418310.0,5936946.0,6313656.0,1.73,1.5,-3.072022928994083,1.8010959910152036,0.09571914489942435,0.06345181512515019
2021,1773,勝一,2721351.0,433433.0,0.1592712590180392,2.41,2000000.0,3951849.0,142356.0,982433.0,1008976.0,995468.0,1.62,1.5,0.3284383053436171,1.9759245,0.027017618504264318,-0.013387830830465686
2021,1463,強盛新,114729.0,3530.0,0.030768158007129846,0.03,1732684.0,330377.0,29225.0,41995.0,28601.0,31922.0,-0.04,-0.02,5.0,0.19067354462787214,-0.31894273127753303,0.1161148211600993
2021,5258,虹堡,963723.0,53397.0,0.055406999729175295,0.55,895426.0,330767.0,37747.0,326731.0,424736.0,439701.0,0.54,0.58,0.7069123733543083,0.369396242682254,0.29995623310919384,0.035233651020869505
2021,3028,增你強,10371851.0,246034.0,0.023721320331346836,1.15,2138249.0,1402506.0,618553.0,3642469.0,3851581.0,3392770.0,0.69,1.2,2.5140956128014826,0.6559133197303026,0.057409411034109015,-0.11912277062328436
2021,2420,新巨,730140.0,152098.0,0.20831347412824938,1.0,1526487.0,1861849.0,534951.0,236843.0,237241.0,238487.0,0.86,1.14,3.5171468395376664,1.2196952872838092,0.0016804380961228382,0.005252043280883134
2021,2834,臺企銀,,1397156.0,,0.18,74885834.0,21746310.0,19182818.0,2130234.0,2416180.0,2030436.0,0.16,0.17,5.0,0.29039283985272835,0.13423220172056216,-0.159650357175376
2021,8443,阿瘦,208437.0,-89344.0,-0.4286379097760954,-1.34,668000.0,143356.0,-8066.0,59301.0,89158.0,80826.0,-0.71,-1.2,0.09028026504297994,0.21460479041916167,0.5034822347009325,-0.09345207384642995
2021,6405,悅城,138742.0,8537.0,0.06153147568868836,0.13,658000.0,1110676.0,-135962.0,51767.0,54193.0,55464.0,0.92,0.17,-5.0,1.6879574468085106,0.04686383217107415,0.023453213514660565
2021,1541,錩泰,1406599.0,10827.0,0.007697289703746412,0.14,788000.0,1041334.0,-171182.0,585150.0,674920.0,517901.0,1.46,1.45,-5.0,1.321489847715736,0.1534136546184739,-0.2326483138742369
2021,2059,川湖,1490057.0,384805.0,0.25824850995633053,4.03,952971.0,10198681.0,105962.0,554402.0,656393.0,547398.0,3.11,6.62,0.275365444835696,10.701984635419127,0.18396578655921147,-0.16605143564907
2021,2706,第一店,58273.0,20184.0,0.3463696737768778,0.04,4999984.0,3196443.0,4581.0,12720.0,14662.0,23017.0,0.03,0.11,0.22696195005945302,0.6392906457300663,0.15267295597484276,0.5698404037648344
2021,2314,台揚,1001669.0,-79396.0,-0.07926370886989614,-0.35,2280283.0,-90028.0,-65857.0,316031.0,319118.0,367905.0,-0.25,-0.51,0.8294750365257696,-0.03948106441174187,0.009768029085754248,0.1528807525742828
2021,2362,藍天,6371272.0,388467.0,0.06097165526758236,0.65,6497630.0,39634177.0,33302.0,2380819.0,2525268.0,2456251.0,0.35,0.84,0.08572671552538569,6.099789769500572,0.060671978844254904,-0.027330564518300626
2021,3189,景碩,8725355.0,1012746.0,0.1160693175234704,1.9,4508441.0,15373238.0,1907838.0,3117895.0,3297724.0,3352064.0,0.13,3.07,1.8838267443169363,3.409878935978091,0.0576764130928078,0.016478031515069214
2021,3645,達邁,586538.0,73810.0,0.12584009902171725,0.59,1307599.0,1177535.0,125565.0,215241.0,223336.0,210974.0,0.93,0.63,1.7011922503725783,0.9005321967973362,0.037609005719170696,-0.05535157789160727
2021,2890,永豐金,,4177006.0,,0.37,112710541.0,45690969.0,-615710.0,4649607.0,4008782.0,3604781.0,0.32,0.38,-0.14740462426915354,0.40538328176421407,-0.13782347626369285,-0.1007789897280521
2021,3312,弘憶股,4746302.0,117255.0,0.024704496258350184,0.94,1251140.0,450296.0,-617493.0,1688172.0,1575695.0,1704776.0,0.45,1.05,-5.0,0.3599085633901882,-0.0666265048822039,0.08192004163242261
2021,2603,長榮,99966473.0,48787348.0,0.48803710419992513,7.99,52908474.0,111576104.0,58967504.0,45879182.0,50021681.0,49130735.0,1.7,15.24,1.2086638527677298,2.1088512966750845,0.09029147468235155,-0.017811196708883092
2021,2351,順德,2764685.0,232505.0,0.08409818840121026,1.23,1821403.0,3916867.0,-105688.0,948072.0,972145.0,988659.0,0.51,1.3,-0.45456226747811873,2.1504669751834165,0.025391531444869164,0.016987177838696965
2021,2401,凌陽,2101911.0,439940.0,0.2093047707538521,0.48,5919949.0,2820444.0,279392.0,720288.0,721015.0,690950.0,0.36,0.52,0.6350684184206937,0.47643045573534504,0.0010093184948243294,-0.04169816161938378
2021,2912,統一超,63593394.0,1947463.0,0.030623668238244996,1.7,10396223.0,21379316.0,7216019.0,21957391.0,21578954.0,21907818.0,2.76,1.98,3.7053433107586637,2.0564503089246933,-0.017235062216635844,0.015240034340867403
2021,9944,新麗,768826.0,30836.0,0.04010790477949497,0.24,1091071.0,1554496.0,80214.0,206937.0,178668.0,168152.0,0.4,-0.17,2.601310156959398,1.42474321102843,-0.13660679337189574,-0.05885776971813639
2021,2424,隴華,3436.0,-57369.0,-16.696449359720607,-2.18,270250.0,-186385.0,-37323.0,1701.0,2412.0,1848.0,-4.22,-1.55,0.6505778382053025,-0.6896762257169288,0.4179894179894179,-0.23383084577114432
2021,4938,和碩,272276880.0,6478259.0,0.02379290889479856,2.01,26703617.0,67610953.0,8473637.0,88532771.0,85313027.0,149038905.0,2.61,1.0,1.3080114580167295,2.5319024385348246,-0.036367821357359276,0.7469653843134647
2021,1530,亞崴,962731.0,67978.0,0.07060954721516187,0.72,965942.0,2132948.0,3217.0,291536.0,337700.0,290088.0,0.22,0.03,0.04732413427873724,2.20815328456574,0.1583475111135504,-0.14098904352976016
2021,1525,江申,372689.0,68850.0,0.18473848168311918,0.94,734001.0,3952078.0,-12618.0,120926.0,91644.0,93896.0,1.28,0.69,-0.18326797385620916,5.384295116764146,-0.2421480905677853,0.02457334904630959
2021,3701,大眾控,2257839.0,133667.0,0.05920129823251348,0.43,1903446.0,414367.0,-114648.0,797197.0,911941.0,997403.0,0.0,0.58,-0.857713571786604,0.2176930682562048,0.1439343098380952,0.0937143959971094
2021,2429,銘旺科,301065.0,7079.0,0.023513194825037782,0.25,397482.0,-186438.0,27192.0,68892.0,63744.0,75103.0,-0.55,-0.23,3.8412205113716626,-0.46904765498815043,-0.07472565755094929,0.17819716365461846
2021,2227,裕日車,6151868.0,693534.0,0.11273551383092095,2.31,3000000.0,9960230.0,-1116034.0,1605381.0,1504688.0,2183934.0,7.21,2.41,-1.6091986838424648,3.3200766666666666,-0.06272218246011385,0.4514198292270557
2021,2204,中華,7550661.0,1305396.0,0.1728849964261407,2.3,5536203.0,29547695.0,759214.0,2553427.0,3564477.0,2396089.0,1.73,1.25,0.5815966955621129,5.337176942391744,0.3959580595019947,-0.32778665706076937
2021,2453,凌群,1275399.0,39296.0,0.030810750204445823,0.39,1000000.0,980996.0,-261833.0,414326.0,436411.0,611976.0,0.34,0.49,-5.0,0.980996,0.0533034373898813,0.4022927928031146
2021,1477,聚陽,6120983.0,563529.0,0.09206511437787035,2.25,2418566.0,3984104.0,593288.0,3049327.0,2754378.0,2492715.0,3.63,3.26,1.0528082849329847,1.6473000943534308,-0.09672593329610102,-0.0949989435001296
2021,6166,凌華,2259353.0,66807.0,0.02956908460076845,0.31,2174973.0,1475329.0,-246904.0,788487.0,681167.0,822202.0,0.26,-0.24,-3.6957803822952684,0.6783206044396873,-0.13610877541417932,0.20704907900705694
2021,9939,宏全,5929020.0,747937.0,0.12614850346262957,2.52,2877859.0,7284284.0,667917.0,2081826.0,1864782.0,1554507.0,2.31,1.79,0.8930123793848947,2.531146939443524,-0.10425655170028614,-0.1663867411847605
2021,6192,巨路,1513694.0,249881.0,0.16508026060749398,2.34,1068398.0,4255237.0,184471.0,461461.0,542079.0,593713.0,1.86,1.89,0.738235400050424,3.9828200726695484,0.17470165409427874,0.09525179909201431
2021,2444,兆勁,384898.0,6091.0,0.015824971810713486,0.06,1055576.0,-206185.0,-93254.0,141617.0,154346.0,144586.0,0.12,0.12,-5.0,-0.19532937467316422,0.08988327672525198,-0.063234550943983
2021,9958,世紀鋼,2358479.0,544100.0,0.23069953135050175,1.92,2309419.0,2309588.0,-561369.0,1086294.0,1073536.0,1086731.0,1.36,1.78,-1.031738650983275,1.0000731785786814,-0.01174451851892766,0.012291157446047363
2021,2886,兆豐金,,6286386.0,,0.46,135998240.0,99478176.0,18294276.0,5356742.0,5948412.0,4615217.0,0.56,0.53,2.9101420116423014,0.7314666425094913,0.11045333152128656,-0.22412620376665238
2021,3030,德律,1552734.0,347368.0,0.22371378484659962,1.47,2362160.0,3986913.0,241113.0,477441.0,505310.0,402550.0,1.32,1.22,0.6941140231685129,1.6878251261557218,0.058371610314154054,-0.20336031347093864
2021,4564,元翎,595811.0,77265.0,0.12968038522283074,0.42,1827883.0,647550.0,112632.0,220875.0,228775.0,217003.0,0.51,0.49,1.4577363618714814,0.35426228046324626,0.035766836445953576,-0.05145667140203258
2021,3588,通嘉,515937.0,74994.0,0.14535495612836452,1.6,477742.0,553695.0,84177.0,185632.0,195607.0,207209.0,0.41,1.84,1.1224497959836788,1.1589833006099526,0.053735347353904395,0.059312805778934274
2021,6196,帆宣,8010358.0,394399.0,0.04923612652518152,2.14,1873382.0,4147853.0,24377.0,2739920.0,2816944.0,2813212.0,1.26,2.38,0.06180796604453865,2.2140988863990367,0.028111769686706145,-0.0013248399684196999
2021,1444,力麗,2600205.0,53964.0,0.020753748262156254,0.05,9573029.0,447723.0,-318522.0,1083349.0,1017562.0,965384.0,-0.16,0.07,-5.0,0.04676920962006905,-0.0607255833531023,-0.051277465156914226
2021,3041,揚智,694085.0,-21669.0,-0.031219519223149902,-0.11,1938699.0,-4686.0,73269.0,229345.0,241321.0,239936.0,-0.37,0.0,-3.3812820157829155,-0.0024170848594856653,0.052218273779676805,-0.005739243580127673
2021,6257,矽格,4205367.0,738386.0,0.17558182199080366,1.55,4439274.0,7742827.0,5143999.0,1563909.0,1589943.0,1526649.0,1.19,1.92,5.0,1.7441651495267019,0.016646748627957342,-0.03980897428398378
2021,2427,三商電,780995.0,30441.0,0.03897720215878463,0.16,1843145.0,263105.0,-353586.0,285759.0,219788.0,207254.0,0.25,0.28,-5.0,0.14274785760208775,-0.23086237003908894,-0.057027681220084836
2021,3050,鈺德,240764.0,42660.0,0.17718595803359305,0.24,1459845.0,428043.0,124866.0,80596.0,83319.0,96403.0,0.35,0.42,2.927004219409283,0.29321126557956495,0.0337857958211325,0.1570350100217237
2021,5269,祥碩,1471684.0,762574.0,0.5181642254723161,11.03,692207.0,3568991.0,290512.0,660599.0,567416.0,558058.0,12.85,14.56,0.3809623721763396,5.155959127833148,-0.14105834250430294,-0.01649230899375409
2021,2101,南港,1927349.0,238969.0,0.12398844215552035,0.28,8339349.0,3158996.0,-736882.0,740111.0,734327.0,675371.0,0.28,-0.19,-3.083588247848047,0.3788060674760104,-0.007815043959622292,-0.08028575825211381
2021,4916,事欣科,685818.0,42959.0,0.06263906750770612,0.52,834516.0,273135.0,17296.0,161578.0,179681.0,183010.0,0.03,0.25,0.4026164482413464,0.3272974993888673,0.11203876765401222,0.01852727889982808
2021,8940,新天地,105399.0,-70246.0,-0.6664769115456504,-1.0,674910.0,-169232.0,-54528.0,10134.0,12608.0,16498.0,-0.74,-1.38,0.7762434871736469,-0.2507475070750174,0.24412867574501673,0.3085342639593909
2021,6243,迅杰,214311.0,6580.0,0.03070304370750918,0.08,749767.0,-366672.0,22023.0,79497.0,82111.0,72470.0,-0.07,0.99,3.3469604863221885,-0.48904793089053,0.032881743965181176,-0.11741423195430578
2021,2371,大同,7408737.0,617197.0,0.08330664187431677,0.36,23395367.0,9714762.0,341305.0,2350992.0,2793519.0,2918163.0,,0.31,0.5529919944523386,0.4152429837924748,0.18822990465301448,0.04461899131525504
2021,6477,安集,306969.0,40956.0,0.13342063856610928,0.37,1142177.0,537625.0,-101727.0,77849.0,110114.0,138740.0,1.34,0.4,-2.4838118956929387,0.47070200152865976,0.41445619083096763,0.25996694334961945
2021,4414,如興,3249578.0,-420745.0,-0.12947681206605904,-0.5,8189149.0,-1002411.0,31446.0,1936302.0,1493036.0,1841650.0,0.04,0.17,-0.07473885607672105,-0.12240722448693997,-0.22892400049165884,0.2334933651968205
2021,2610,華航,29372982.0,-485666.0,-0.016534446519594095,-0.06,56713178.0,-1712509.0,8608130.0,10388342.0,11170530.0,13046011.0,-0.13,0.53,-5.0,-0.03019596256799434,0.07529478717585536,0.16789543557915332
2021,3002,歐格,136097.0,1035.0,0.007604870055916001,-0.02,1020000.0,289639.0,-35635.0,39849.0,45942.0,48454.0,0.29,-0.05,-5.0,0.2839598039215686,0.15290220582699687,0.05467763702059125
2021,6285,啟碁,15502536.0,291814.0,0.01882362988868402,0.75,3974143.0,8479637.0,-743729.0,5742880.0,5813002.0,5774368.0,1.22,0.85,-2.548640572419418,2.133702033369207,0.012210249909453186,-0.006646135679980847
2021,1470,大統新創,234504.0,29446.0,0.12556715450482722,0.34,857670.0,115579.0,19738.0,65108.0,87710.0,90731.0,0.11,0.15,0.6703117571147185,0.134759289703499,0.34714628002703196,0.034443050963402166
2021,8478,東哥遊艇,1689977.0,402743.0,0.23831271076470273,4.48,908863.0,1096158.0,321949.0,248745.0,506087.0,291729.0,-3.26,2.02,0.7993906784227163,1.206076163294138,1.0345614987235923,-0.42355958560484663
2021,2704,國賓,277042.0,-114413.0,-0.41298070328686626,-0.31,3669234.0,2775983.0,-167211.0,42207.0,71571.0,148632.0,0.26,0.19,1.4614685394142275,0.7565565455896244,0.6957139810931836,1.076707046149977
2021,3229,晟鈦,114083.0,-28535.0,-0.2501249090574406,-0.29,935159.0,-640241.0,-10237.0,40785.0,41130.0,37379.0,-0.39,0.08,0.3587524093218854,-0.684633308346495,0.008458992276572319,-0.0911986384634087
2021,6582,申豐,2771534.0,1248960.0,0.450638527256025,11.76,1061741.0,4187221.0,1266430.0,702684.0,727746.0,724410.0,4.54,8.67,1.0139876377145784,3.943731098262194,0.03566610311320595,-0.004584016950969105
2021,6209,今國光,848572.0,-67168.0,-0.07915415545174717,-0.41,1631469.0,637336.0,-26600.0,284126.0,293193.0,323778.0,-0.3,-0.37,0.3960219151977132,0.3906516152007792,0.031911898242329206,0.1043169516325424
2021,4961,天鈺,5869798.0,1929689.0,0.3287487916960686,10.57,1665579.0,3735496.0,-298531.0,2156566.0,2246633.0,2290904.0,0.72,11.03,-0.1547042036307405,2.242761225976072,0.04176408234201978,0.019705488168294538
2021,2102,泰豐,334159.0,-1149551.0,-3.440131793547383,-2.5,4733292.0,1250699.0,-309106.0,119970.0,125632.0,98938.0,0.22,-0.98,0.2688928111932398,0.2642344904983677,0.04719513211636239,-0.2124777126846663
2021,1474,弘裕,809333.0,46602.0,0.057580748591741594,0.36,1298970.0,824018.0,74338.0,319317.0,318031.0,325217.0,0.21,0.26,1.5951675893738466,0.6343626103759132,-0.004027345866333465,0.022595281592046046
2021,3037,欣興,24030673.0,1825291.0,0.07595671581898684,1.24,15047323.0,29733849.0,3067103.0,9118304.0,9571010.0,9455287.0,1.09,2.87,1.6803364504618716,1.976022512442911,0.04964804858447369,-0.01209099144186454
2021,1616,億泰,795366.0,38553.0,0.04847202420017954,0.2,1941485.0,-215387.0,-68967.0,258305.0,248488.0,257191.0,0.04,0.12,-1.7888880242782663,-0.11093930676775766,-0.03800545866320826,0.03502382408808469
2021,9941,裕融,7873155.0,1343117.0,0.1705945075385916,3.71,4821465.0,9091620.0,-7133755.0,2687872.0,2732555.0,2687663.0,1.83,2.62,-5.0,1.8856550861615713,0.01662393149673802,-0.01642858057751806
2021,1503,士電,7019940.0,492658.0,0.07017980210657071,0.9,5209722.0,17729707.0,1118953.0,2189672.0,2339338.0,2156922.0,0.79,0.7,2.2712571398414316,3.4031963701709995,0.06835087629562775,-0.07797761588962349
2021,2547,日勝生,1132091.0,-103927.0,-0.09180092413065734,-0.11,9000946.0,1298450.0,-613586.0,280984.0,633699.0,256871.0,0.24,-0.08,5.0,0.14425705920244383,1.2552849984340746,-0.5946482478274386
2021,1418,東華,14648.0,-50382.0,-3.4395139268159474,-0.92,568343.0,-870188.0,-43721.0,2766.0,4421.0,747.0,-1.12,-0.6,0.867790083760073,-1.5310965385339488,0.5983369486623282,-0.8310337027821759
2021,2207,和泰車,,4982226.0,,7.6,5461792.0,55134013.0,-4213540.0,21546401.0,18667431.0,16010315.0,6.62,6.43,-0.8457143453548674,10.094491514872775,-0.13361721059586706,-0.1423396716987999
2021,4108,懷特,55210.0,-32127.0,-0.5819054519108857,-0.13,1986189.0,-351410.0,-39624.0,17208.0,19215.0,11506.0,-0.17,0.04,1.2333551218601178,-0.17692676779500843,0.11663179916318,-0.4011969815248504
2021,1103,嘉泥,550388.0,-154267.0,-0.2802877242963146,-0.25,7747805.0,11364156.0,-101099.0,192983.0,166022.0,201306.0,0.93,1.38,0.6553507879196458,1.4667581334326303,-0.13970660628138232,0.2125260507643565
2021,2208,台船,4902729.0,20231.0,0.004126477314981105,0.01,9316418.0,234540.0,1215090.0,1689752.0,1593466.0,1641751.0,-0.69,-0.06,5.0,0.025174911645226738,-0.05698232640056056,0.03030187026268516
2021,6581,鋼聯,474705.0,154983.0,0.32648276297911333,1.39,1112709.0,1332405.0,9385.0,136828.0,129173.0,98830.0,1.0,0.79,0.060555028616041756,1.1974424580011485,-0.05594615137252612,-0.23490203061011206
2021,2630,亞航,1017041.0,36054.0,0.035449898283353376,0.27,1502372.0,184232.0,80621.0,300238.0,337009.0,318361.0,0.22,-0.01,2.2361180451544906,0.12262741850886465,0.12247283821501598,-0.05533383381452717
2021,2891,中信金,,13740674.0,,0.71,199969796.0,179108531.0,71992396.0,15537158.0,18591277.0,16677331.0,0.87,0.61,5.0,0.8956779202795206,0.1965687032338861,-0.10294860326162636
2021,1471,首利,93321.0,-93334.0,-1.0001393041223305,-0.62,1504145.0,-626477.0,-66174.0,17251.0,22488.0,15098.0,2.75,0.22,0.7090020785565817,-0.41650040388393406,0.3035766042548258,-0.3286197082888652
2021,3027,盛達,249628.0,12832.0,0.051404489880942844,0.1,988563.0,281628.0,26130.0,97762.0,113125.0,103749.0,0.29,0.15,2.0363154613466334,0.2848862439723113,0.1571469487121786,-0.08288176795580116
2021,9905,大華,2424711.0,174666.0,0.07203580138004076,0.58,3050000.0,4282992.0,249858.0,914833.0,802320.0,835101.0,0.79,0.74,1.4304901927106592,1.4042596721311476,-0.12298747421660561,0.04085776248878248
2021,1434,福懋,8609111.0,547460.0,0.06359077028975466,0.33,16846646.0,18459155.0,1129420.0,2620085.0,2453091.0,2510703.0,0.09,0.39,2.063018302707047,1.0957169159962168,-0.06373610016468934,0.023485472002465535
2021,3711,日月光投控,126926347.0,10577387.0,0.0833348414257916,2.38,43834978.0,66087018.0,18231411.0,46479676.0,50449730.0,53735410.0,1.58,3.29,1.7236214388298359,1.5076320558436234,0.0854148380896631,0.06512780147683639
2021,2409,友達,95655500.0,19862456.0,0.20764572868261627,2.05,96242451.0,58360974.0,21271200.0,33345632.0,32710136.0,32999218.0,0.31,2.03,1.0709249651704704,0.6063953421136375,-0.019057848416248357,0.008837688721318626
2021,8463,潤泰材,973381.0,-76859.0,-0.07896085910861214,-0.51,1500000.0,116728.0,4291.0,263738.0,268600.0,282762.0,0.48,-0.21,-0.055829505978480076,0.07781866666666666,0.01843496196983363,0.05272524199553241
2021,2438,翔耀,98254.0,3324.0,0.03383068373806664,-0.04,601956.0,-191.0,13778.0,28431.0,34062.0,42495.0,0.01,0.01,4.145006016847172,-0.00031729893879286857,0.19805845731771665,0.24757794609829142
2021,2412,中華電,49601135.0,9269461.0,0.18688001796733078,1.15,77574465.0,112612107.0,17819116.0,16561392.0,17035427.0,17288683.0,1.08,1.21,1.9223465096837886,1.451664629591709,0.028622895949809157,0.014866430997004132
2021,2332,友訊,3368935.0,-205803.0,-0.06108844486462339,-0.33,6519961.0,2612170.0,-302228.0,1233610.0,1236674.0,1487423.0,0.46,-0.05,1.4685305850740757,0.4006419670301709,0.00248376715493559,0.20276079225406218
2021,1817,凱撒衛,615807.0,55804.0,0.09061930117715453,0.78,726000.0,1060904.0,36041.0,186122.0,166402.0,152891.0,1.0,0.67,0.6458497598738442,1.4613002754820936,-0.10595200997195386,-0.08119493756084661
2021,2881,富邦金,,37871423.0,,3.34,125236244.0,420496300.0,-27142855.0,43523445.0,38050360.0,28305915.0,3.02,3.04,-0.7167107240728715,3.357624650576394,-0.12575027091720337,-0.25609337204693994
2021,3591,艾笛森,579183.0,38009.0,0.06562519963465778,0.31,1225616.0,118828.0,-25441.0,161022.0,146792.0,177618.0,0.22,0.2,-0.6693414717566892,0.09695369512147362,-0.08837301735166625,0.20999782004468903
2021,1231,聯華食,2157207.0,156210.0,0.0724130785779946,0.85,2017624.0,1998785.0,357652.0,829241.0,887835.0,706336.0,1.08,0.83,2.289558927085334,0.9906627795862857,0.07065979612681961,-0.20442875083771195
2021,1227,佳格,7407505.0,822426.0,0.11102604723182773,0.9,9150897.0,7875708.0,157977.0,2558217.0,2813843.0,3294742.0,1.04,0.65,0.19208658286581407,0.8606487429592968,0.09992350140742556,0.1709047022168615
2021,2231,為升,985685.0,96241.0,0.09763869796131625,0.87,1219166.0,1619130.0,-207636.0,288342.0,302158.0,306384.0,0.52,1.03,-2.157458879271828,1.328063610697805,0.047915322776425295,0.013986060273102119
2021,2887,台新新光金,,8438012.0,,0.73,117136172.0,45018893.0,-5669561.0,6315799.0,7024343.0,5935607.0,0.39,0.34,-0.6719071980461748,0.3843295562023318,0.11218596411950421,-0.1549947091137207
2021,9945,潤泰新,6354708.0,4028279.0,0.6339046577749914,2.6,21068334.0,45279663.0,-848101.0,2925757.0,3573571.0,1976853.0,1.06,-0.03,-0.21053680740584255,2.149180993618195,0.22141756817124603,-0.44681300581407224
2021,8110,華東,2176889.0,-40311.0,-0.018517710365572152,-0.04,5217219.0,3769831.0,-693764.0,685167.0,703288.0,769486.0,0.42,0.04,5.0,0.7225748046995919,0.026447566797583644,0.09412644606476994
2021,1315,達新,542169.0,-267859.0,-0.4940507480139956,-2.01,1386000.0,7577529.0,-9910.0,287861.0,209850.0,185205.0,2.15,1.75,0.03699707682026738,5.467192640692641,-0.2710023240383379,-0.11744102930664757
2021,2889,國票金,,1059592.0,,0.32,28964817.0,7860720.0,1368869.0,1033671.0,710055.0,701125.0,0.33,0.24,1.2918831021751769,0.2713885608184578,-0.31307446953624507,-0.012576490553548703
2021,8271,宇瞻,2286531.0,169038.0,0.07392770970522596,1.68,1018243.0,1841282.0,-203009.0,715132.0,689968.0,722795.0,0.24,1.11,-1.2009666465528461,1.8082933052326409,-0.03518790936498439,0.0475775688147857
2021,3380,明泰,7555030.0,137107.0,0.0181477770439032,0.21,5417185.0,1852251.0,62860.0,2063004.0,1958472.0,2684480.0,0.45,0.21,0.4584740385246559,0.3419213115298813,-0.05066979996160936,0.37070124055896647
2021,4555,氣立,573462.0,84939.0,0.1481161785785283,1.23,669926.0,1521966.0,72513.0,193638.0,188963.0,172512.0,0.69,1.07,0.8537067778052485,2.2718419646349,-0.02414298846300833,-0.08705937141133446
2021,4930,燦星網,2835300.0,166616.0,0.05876485733432088,0.61,1343000.0,650069.0,333577.0,837397.0,868663.0,1020120.0,0.99,1.59,2.0020706294713593,0.48404244229337307,0.03733712922305665,0.17435645353836882
2021,2345,智邦,14052983.0,959986.0,0.0683119021776373,1.72,5598384.0,7031497.0,-753882.0,4527357.0,5522227.0,5154468.0,2.69,1.96,-0.7853052023675345,1.2559869062215097,0.21974631114798315,-0.06659613956470822
