year,symbol,name,q2_revenue,q2_gross_margin,q2_operating_margin,q2_net_margin,q2_eps,q2_capital,q2_retained_earnings,q3_revenue_actual,target_q3_eps,q3_eps_ly,rev_growth_q3_vs_q2,naive_pred_eps
2020,1789,神隆,908080.0,0.4824927319178927,0.22879812351334683,0.1785074002290547,0.21,7907392.0,1120880.0,758327.0,0.1,,-0.1649116817901507,0.17119042699982293
2020,2365,昆盈,320868.0,0.3411745639951631,0.08786479175237169,0.06613623047483701,0.09,2345385.0,894714.0,525710.0,0.33,,0.6383995911091165,0.14824209126828458
2020,1455,集盛,1284033.0,-0.18873891870380277,-0.2472047057980597,-0.12919761408001196,-0.28,5780004.0,341048.0,1969143.0,0.05,,0.5335610533374142,-0.4401529434622484
2020,1417,嘉裕,221621.0,0.25012972597362165,-0.29995352425988514,-0.11285482873915378,-0.14,1899419.0,588020.0,264532.0,-1.23,,0.19362334796792724,-0.157172869998804
2020,2836,高雄銀,,,,,0.16,10809165.0,3418285.0,926850.0,0.17,,,
2020,8222,寶一,76933.0,0.16670349524911288,-0.1823664747247605,-0.05326712854041828,-0.06,685735.0,160508.0,73407.0,-0.34,,-0.0458320876606918,-0.05702173732952941
2020,2062,橋椿,1488227.0,0.05751273159269386,-0.043321348154549,-0.057848701844543875,-0.53,1630142.0,2465997.0,2186286.0,0.11,,0.4690541160723465,-0.775845337160201
2020,6285,啟碁,15079610.0,0.11698459045028353,0.02470382191581878,0.02658318086475711,1.03,3902323.0,8105600.0,17108469.0,1.22,,0.13454320105095552,1.1654533101080824
2020,1201,味全,4617445.0,0.2880744654240603,0.028232063403029164,0.01797357629598187,0.16,5060629.0,1575275.0,5352341.0,0.43,,0.15915641658969415,0.19009634835039654
2020,3563,牧德,677118.0,0.674021367029085,0.4233634314846157,0.30468692310646,4.7,447282.0,1413313.0,478334.0,1.94,,-0.2935736459524042,3.2583943614365314
2020,2474,可成,22538006.0,0.2291831850608257,0.15012490457230335,0.12310663152720787,3.63,7616181.0,130303735.0,23670637.0,0.77,,0.05025426827910162,3.826080797151871
2020,1725,元禎,1688105.0,0.04753021879563179,0.013902571226315899,0.01641663285162949,0.16,1818300.0,675862.0,1615577.0,0.59,,-0.04296415211139115,0.1458633583706595
2020,1466,聚隆,321011.0,-0.02518605281438954,-0.18278812875571243,-0.12066253181355156,-0.34,1111573.0,-68060.0,709625.0,0.48,,1.2105940294880861,-0.7703061259871509
2020,1730,花仙子,754758.0,0.46862967997689325,0.12956735801409194,0.10244608205544029,1.14,632339.0,722744.0,815317.0,2.55,,0.0802363141563256,1.3209059109622434
2020,4967,十銓,2205950.0,0.07345497404746254,0.02543575330356536,0.01663410322083456,0.55,695731.0,404306.0,2071069.0,-1.09,,-0.061144178245200465,0.49516803942142307
2020,1773,勝一,1839195.0,0.3316157340575632,0.18197037290771234,0.15487699781697972,1.28,1800000.0,3350793.0,1858647.0,1.62,,0.010576366290687034,1.599231485341866
2020,2450,神腦,5930622.0,0.11844035920684205,0.005510889077064767,0.01042892296963118,0.24,2582527.0,2339321.0,6751649.0,0.51,,0.13843859885185728,0.2726493366341857
2020,3032,偉訓,2042741.0,0.21072372855883345,0.08853447402289374,0.0784083738467089,1.19,1132856.0,1056714.0,2741245.0,1.51,,0.3419444755845209,1.8972981805756561
2020,3501,維熹,1096279.0,0.25708966421868884,0.12390732651086082,0.0935528273368367,0.87,1182579.0,3096686.0,1416483.0,1.61,,0.2920825811677501,1.1205677550892117
2020,2607,榮運,1704030.0,0.14675328486000833,0.11307195295857467,0.1204509310282096,0.19,10671411.0,7240473.0,1755871.0,0.17,,0.030422586456811285,0.19818962714062216
2020,2377,微星,35337690.0,0.14387052464380098,0.0674050567538512,0.05947782664911034,2.49,8448562.0,22358432.0,40755713.0,3.09,,0.15332136877085056,2.8691997913667353
2020,6405,悅城,130345.0,0.15409873796463233,-0.18697303310445357,0.6290459933254057,1.25,658000.0,676440.0,115552.0,0.92,,-0.11349111972074111,1.104673596059837
2020,3380,明泰,7725035.0,0.1639232702505555,0.032323866493808764,0.035864691875182445,0.39,5418477.0,1483577.0,9671282.0,0.45,,0.25194021774658637,0.6401384539751637
2020,2423,固緯,489110.0,0.49532620473922023,0.05919731757682321,0.04172680992005888,0.14,1450472.0,850727.0,586171.0,0.43,,0.19844411277626706,0.1686281837750114
2020,2636,台驊控股,3863178.0,0.16406078104607139,0.05645067351284357,0.04468807805387171,1.46,1171575.0,693359.0,3883963.0,1.42,,0.005380285350558456,1.4814829755017795
2020,2731,雄獅,282341.0,0.4466513896316865,-1.3056516765188195,-0.766009895835178,-2.9,700000.0,318590.0,912782.0,-2.43,,2.23290630832929,-9.988572067717506
2020,2493,揚博,661591.0,0.23253036997178014,0.12947425221927142,0.11629390363532757,0.68,1144373.0,764109.0,641275.0,0.38,,-0.030707793788004922,0.6516788936277305
2020,1805,寶徠,59317.0,0.11047423167051604,-0.20493281858489135,-0.25009693679720824,-0.15,1002654.0,-345430.0,5296.0,-0.15,,-0.9107169951278723,-0.013210074235758446
2020,1449,佳和,495946.0,0.052277868961540165,-0.106313993862235,-0.12292265690216274,-0.26,1800300.0,-1381768.0,436200.0,-1.65,,-0.12046876071185164,-0.2978329330707293
2020,6230,尼得科超眾,2362727.0,0.22618017231783444,0.14047666107849108,0.09591882600063402,2.63,863434.0,2782518.0,2439143.0,2.74,,0.03234228922765947,2.709642346811273
2020,2882,國泰金,,,,,0.41,147025102.0,328688706.0,152728627.0,2.37,,,
2020,2912,統一超,61492529.0,0.33735641284163154,0.04199724815351146,0.043999377550401286,2.44,10396223.0,21895693.0,67803926.0,2.76,,0.10263680974968525,2.869629229262849
2020,5285,界霖,1105151.0,0.13149877256592085,0.03844090083617533,0.02631224149460119,0.31,940893.0,682941.0,996180.0,0.21,,-0.09860281536188265,0.2785835236535059
2020,1453,大將,25743.0,0.2778619430524803,-0.005865672221574797,1.5635318338965933,0.4,1006151.0,244650.0,172894.0,0.29,,5.716155848191741,2.6867266731307486
2020,9938,百和,2995935.0,0.3434003074165494,0.15020552849110544,0.09815533381064676,0.82,2979639.0,5922187.0,3410558.0,1.23,,0.13839519215203278,1.1235067703522867
2020,2012,春雨,1838576.0,0.13430557126819886,0.02965555951997633,0.05733023818433396,0.33,2877740.0,803514.0,1998834.0,0.1,,0.0871641966391381,0.39820702812257186
2020,1717,長興,8956132.0,0.23767191015049802,0.08793706926159642,0.07126848956670134,0.52,12402795.0,9227880.0,9888564.0,0.73,,0.10411101578225956,0.5682130683153744
2020,2832,台產,1339305.0,,0.15619519078925265,0.15034140841705212,0.56,3622004.0,5389545.0,1435047.0,0.61,,0.0714863305968394,0.5956564021593168
2020,2612,中航,740139.0,0.176772200897399,0.05218479231603793,0.17887585980471235,0.67,1974846.0,8418893.0,786127.0,1.03,,0.06213427477811595,0.7120511829312215
2020,1451,年興,1086899.0,-0.14061104113629694,-0.23363716407872304,-0.14076928951080092,-0.78,1980000.0,4715148.0,2068733.0,-0.2,,0.9033350844926713,-1.4707781545330691
2020,9912,偉聯,103148.0,0.334247876837166,-0.15039554814441386,-0.13726877884205219,-0.29,538066.0,-6745.0,143957.0,0.02,,0.3956353976810021,-0.3672560911814779
2020,1436,華友聯,279864.0,0.2904232055569848,0.1569297944716005,0.0816718120229826,0.24,956340.0,1308174.0,846425.0,1.8,,2.024415430351885,0.7228502780554305
2020,2852,第一保,1589812.0,,0.14807662792833368,0.1359355697403215,0.72,3011638.0,3200502.0,1574027.0,0.47,,-0.009928846932844904,0.7104647272734939
2020,8478,東哥遊艇,1569405.0,0.3428477671474221,0.19782337892385968,0.17219328344181395,2.98,908863.0,906191.0,858179.0,-3.26,,-0.4531819383779203,1.6259068725518855
2020,8261,富鼎,774447.0,0.1653153798775126,0.08134965982178251,0.061485162961442165,0.57,813405.0,374141.0,851887.0,0.68,,0.09999393115345523,0.6439401161750185
2020,1558,伸興,1614636.0,0.2709756254660493,0.1670890528887006,0.11599518405386725,3.05,605356.0,2752742.0,2251944.0,5.21,,0.3947069184633565,4.315058556601438
2020,2330,台積電,310698367.0,0.5298508408317447,0.42193507248140766,0.3890992899875782,4.66,259303805.0,1441491990.0,356426204.0,5.3,,0.1471775904119894,5.348366673962524
2020,1413,宏洲,304681.0,-0.16030208644451083,-0.21474919670081166,-0.20491267916279648,-0.48,1321124.0,-218447.0,314230.0,-0.28,,0.03134097629980204,-0.4873858258068549
2020,2849,安泰銀,,,,,0.25,19579101.0,12988770.0,1369289.0,0.18,,,
2020,2467,志聖,907756.0,0.3717045109038112,0.1291635637770502,0.09919846302310313,0.57,1492055.0,603535.0,1080786.0,0.88,,0.19061289597645192,0.7185546783254474
2020,2006,東和鋼鐵,10111732.0,0.13894138017107258,0.09022588810700284,0.07173588065822947,0.7,10040606.0,8105499.0,10402841.0,0.79,,0.028789232151326782,0.7432389643439217
2020,2428,興勤,1498545.0,0.46119535949871376,0.31944719711453445,0.22473465928617425,2.64,1281127.0,5026375.0,1620661.0,3.27,,0.08148971168700303,2.842955441992796
2020,3040,遠見,33586.0,0.5788721491097482,0.21467278032513548,4.585511820401358,2.44,630000.0,745618.0,41170.0,2.5,,0.2258083725361757,2.9965955816813317
2020,1536,和大,777656.0,0.1668989887559538,-0.012289495612455893,-0.03132747641630747,-0.09,2549565.0,1761586.0,1299276.0,0.17,,0.670759307457282,-0.1596469917349599
2020,9917,中保科,3433615.0,0.3558436225377627,0.1834803843762332,0.15832264246282707,1.21,4511971.0,5075837.0,3439238.0,1.35,,0.0016376326408173991,1.20681016836892
2020,2515,中工,3406135.0,0.05701770481792413,0.017361613676498435,0.07904942111807077,0.18,15308998.0,5050412.0,3421398.0,0.08,,0.004481032020163589,0.1766670368070628
2020,4961,天鈺,2207811.0,0.17615004182876162,0.015617278834103101,0.020995456585731296,0.25,1656248.0,1051871.0,2936721.0,0.72,,0.33015054277743894,0.3722739484660836
2020,3406,玉晶光,3089927.0,0.4284680511869698,0.26202690225367786,0.15906265746731232,4.44,1114591.0,3799203.0,5201571.0,9.44,,0.6833960802310217,7.4231328466218125
2020,3535,晶彩科,226521.0,0.19885573522984623,0.029573417034182262,-0.03828342626069989,-0.11,790523.0,121367.0,209605.0,-0.55,,-0.07467740297809033,-0.10150745217247316
2020,8341,日友,684622.0,0.5881420696384282,0.4220036750206683,0.3344721612802393,2.06,1115000.0,1160132.0,751163.0,2.22,,0.09719377992527267,2.2533014536659053
2020,2908,特力,10672005.0,0.27033364395912485,0.03605967201102323,0.024092192610479474,0.51,5098875.0,1932818.0,10826564.0,0.52,,0.014482658132187964,0.5115553238659176
2020,2491,吉祥全,59308.0,0.2315370607675187,-0.13288257907870776,-0.17758143926620354,-0.08,820080.0,141062.0,46123.0,-0.31,,-0.22231402171713766,-0.09987548438292734
2020,6505,台塑化,79929530.0,-0.11917268874219578,-0.1499716437717074,-0.10851765298757543,-0.91,95259597.0,124930865.0,93951631.0,1.67,,0.17543079510163517,-1.0702764667873552
2020,1457,宜進,449347.0,-0.03153464916868255,1.5655584659517032,1.1515354503312585,2.45,3016476.0,1397803.0,606503.0,0.8,,0.34974307161280693,2.315316631832175
2020,3376,新日興,3766125.0,0.22946529921338246,0.16690099239934947,0.09594025689534999,1.99,1817793.0,9626108.0,4520679.0,2.91,,0.20035288260479933,2.385943309284467
2020,3049,精金,552101.0,-0.012166252189363902,-0.15970085183689217,-0.16097054705570177,-0.11,8069485.0,780928.0,700650.0,0.09,,0.2690612768315943,-0.13976606164405467
2020,2610,華航,26315522.0,0.17726496172107092,0.10441616928594462,0.0856001640400673,0.46,54209846.0,-1315618.0,26517150.0,-0.13,,0.00766194187597713,0.4187195790733423
2020,2405,輔信,400317.0,0.36841802871224555,0.010249377368435515,0.04234893846626549,0.05,3434273.0,-70508.0,387698.0,0.02,,-0.031522518404164646,0.047808076834585364
2020,4736,泰博,1742705.0,0.5788168393388439,0.4210064239214325,0.3150470102513047,6.05,914051.0,2241407.0,1497645.0,3.87,,-0.14062047219695817,5.161950259534919
2020,8454,富邦媒,15834104.0,0.09120099249063919,0.029112730344577755,0.029623021296310798,3.35,1400585.0,2017876.0,15582993.0,3.0,,-0.015858870195623376,3.2958751771528476
2020,3518,柏騰,190730.0,0.32949719498767893,0.04397839878362082,-0.027410475541341163,-0.07,807522.0,-47212.0,183274.0,-0.05,,-0.03909191002988521,-0.06221041029673198
2020,1734,杏輝,583059.0,0.38933281194527486,-0.043170588225205336,-0.052781965461471306,0.05,1677221.0,311121.0,641312.0,-0.06,,0.09990927161745211,-0.20182020040308993
2020,1531,高林股,349233.0,0.12360515758820043,-0.11360610251608524,-0.09741633808947035,-0.18,1850081.0,1706281.0,450857.0,0.01,,0.2909919738398148,-0.2373995405714903
2020,1465,偉全,90677.0,0.103069135502939,-0.03897349934382478,-0.10298091026390374,-0.09,1036073.0,437425.0,91282.0,-0.16,,0.006672033702041391,-0.09073012664850509
2020,3051,力特,541509.0,0.1608892926987363,0.04682839989732396,-0.09267066660018577,-0.15,3253324.0,-2053582.0,614179.0,0.04,,0.13419906225011968,-0.17494838307477364
2020,6164,華興,207404.0,0.30185049468669845,-0.014237912479990743,-0.030828720757555304,-0.06,1000002.0,185211.0,171935.0,-0.11,,-0.17101405951669202,-0.05300525502399266
2020,1605,華新,29051525.0,0.16212370951266758,0.11957117569559601,0.10007244025916023,0.87,33260002.0,32571930.0,28410249.0,0.56,,-0.022073746558915586,0.8548054043413367
2020,3023,信邦,5288141.0,0.2627753306880433,0.12734569672026522,0.11623782346196897,2.52,2327775.0,4244834.0,5923403.0,2.66,,0.12012955025215866,2.957860928174318
2020,2402,毅嘉,1058974.0,0.10412248081633732,-0.015269496701524306,-0.014862498984866484,-0.05,3075366.0,870774.0,1544424.0,0.24,,0.4584154096323423,-0.07463827112676487
2020,1612,宏泰,1192189.0,0.13901067699836184,0.09218253146103512,0.12999365033564309,0.49,3160801.0,1548041.0,1082813.0,0.81,,-0.09174384262897917,0.4453264046072141
2020,1303,南亞,60624580.0,0.1263072502935278,0.05472803275503105,0.040623110296186794,0.27,79308216.0,189827629.0,67790205.0,1.31,,0.11819669513586728,0.3472337563003704
2020,8163,達方,5726536.0,0.17403941929291983,0.053520837029575996,0.043690985265787206,0.88,2800000.0,2275249.0,6111052.0,1.01,,0.06714635165132998,0.9535638674659266
2020,6669,緯穎,52070931.0,0.07845457958107183,0.056068116008911,0.04166036516612311,12.41,1748408.0,9213068.0,47205584.0,12.84,,-0.09343691204599358,11.247957383631846
2020,2886,兆豐金,,,,,0.69,135998240.0,95171191.0,15598534.0,0.56,,,
2020,2030,彰源,2622953.0,0.061548186338070104,0.003598997008333737,-0.004045440387227678,-0.04,2865260.0,706471.0,2762955.0,0.22,,0.05337571813143427,-0.03900996679216772
2020,2851,中再保,4449591.0,,0.12080099047305697,0.10466197904481558,0.79,5903888.0,6030448.0,4497660.0,0.88,,0.010803015378267444,0.7973288054765016
2020,1737,臺鹽,790850.0,0.41756211670986915,0.12445849402541569,0.10379338686223684,0.41,2000000.0,1517746.0,787325.0,0.48,,-0.004457229563128329,0.4085956415565531
2020,6224,聚鼎,408666.0,0.4827095965898802,0.23101995272422957,0.2321675891804065,1.19,800018.0,1053855.0,475749.0,1.3,,0.1641511650100571,1.3806376654648922
2020,4532,瑞智,5240203.0,0.12084875337844736,0.057716847992339226,0.04329622344783208,0.43,5049151.0,2829774.0,4648948.0,0.43,,-0.11283055255683794,0.39864502251042216
2020,5471,松翰,1490901.0,0.4475327335617858,0.2568507231533147,0.22268950118082959,1.98,1678770.0,1459573.0,1530287.0,1.72,,0.026417582388099436,2.0299317279526568
2020,9946,三發地產,395793.0,0.2637211875904829,0.11776610500943675,0.05498581329129115,0.07,3309030.0,3176736.0,270761.0,0.13,,-0.31590250459204683,0.044992078622929636
2020,3008,大立光,12650405.0,0.6863411092372141,0.5912654179846416,0.39434816513779597,37.19,1341402.0,126747888.0,14761514.0,43.74,,0.16688074413427878,43.396207554155176
2020,3044,健鼎,13009681.0,0.19400260467570266,0.10922051047984958,0.10105382291848662,2.5,5256059.0,30443507.0,15711216.0,3.81,,0.20765574497945027,3.0206632754656932
2020,3557,嘉威,820429.0,0.41903077536264566,0.12450193740104262,0.11626844004782863,1.32,723004.0,562651.0,1009573.0,1.83,,0.23054280138805439,1.623524597711859
2020,3028,增你強,7210819.0,0.05261094474843981,0.014724818359745265,0.019315142981677948,0.65,2138249.0,1080596.0,10792108.0,0.69,,0.4966549569473315,0.9748682641437477
2020,5484,慧友,79500.0,0.1819119496855346,-0.26047798742138367,0.4020125786163522,0.47,681151.0,-117396.0,78148.0,0.01,,-0.017006289308176048,0.46122635059936323
2020,3033,威健,13997283.0,0.05352517342115609,0.01907798820671126,0.01456061151296291,0.55,3677513.0,1414771.0,17265559.0,0.64,,0.2334936001508292,0.6836062772671107
2020,3504,揚明光,1062267.0,0.19083996772939382,-0.035290562542185724,-0.03393591253423103,-0.31,1140598.0,685875.0,1099430.0,-0.42,,0.03498461309633072,-0.3271105184956455
2020,9931,欣高,301455.0,0.19850392264185368,0.1457464629878423,0.14145726559519664,0.41,1104306.0,807941.0,258475.0,0.38,,-0.14257517705793565,0.33109633312431924
2020,2486,一詮,1031274.0,0.13764431179298614,0.03241912430644038,0.004861947455283465,0.04,2019586.0,-67850.0,1126218.0,-0.05,,0.092064766492707,0.027112550489033063
2020,2459,敦吉,1381874.0,0.17458031629511808,0.07517762111451551,0.08005360836082016,0.96,1059006.0,2964639.0,1860941.0,1.52,,0.34667921966836346,1.4067440788493457
2020,3705,永信,1940854.0,0.46482939984151306,0.10982278934943071,0.08848321409029221,0.63,2664230.0,1547258.0,1940993.0,0.65,,7.161795786814196e-05,0.6446339061070498
2020,1235,興泰,6861.0,0.16105523976096778,-0.30447456638973913,0.7163678764028567,0.05,1043978.0,469678.0,44301.0,0.95,,5.456930476606908,0.30398929184832396
2020,2038,海光,2037231.0,0.038842919629634536,0.01806275282479012,0.023466656456729747,0.27,1812645.0,202835.0,1623877.0,0.13,,-0.2028999166024864,0.21022849861382084
2020,1909,榮成,9766522.0,0.12350732430644194,0.01350675296692108,-0.005226937491156013,-0.03,12176857.0,6761370.0,11914477.0,0.27,,0.21993039077780185,-0.051143104102163654
2020,1527,鑽全,787067.0,0.24404656782713544,0.13583595805693796,0.07582454860894942,0.43,1385706.0,2526721.0,943562.0,0.83,,0.19883313618789766,0.5163083852892139
2020,6201,亞弘電,765652.0,0.2250487166493394,0.0943000214196528,0.0896974082220121,0.77,892000.0,1137753.0,1120104.0,1.42,,0.4629413885159315,1.126350064339783
2020,8072,陞泰,226537.0,0.12292914623218282,-0.03689463531343666,-0.04446955684943298,-0.14,800000.0,1362278.0,412173.0,0.13,,0.819451127188936,-0.22911438319126678
2020,2501,國建,2066467.0,0.22033693255203204,0.05635221854498523,0.12142463441226015,0.21,11595611.0,11231417.0,2896696.0,0.27,,0.40176252512137856,0.3033305039324416
2020,3010,華立,14836451.0,0.08055679892718279,0.03679727719250379,0.03237094909018336,1.9,2313901.0,8811049.0,16160492.0,2.75,,0.08924243405650034,2.2608161014853936
2020,3694,海華,2660104.0,0.15229968452361262,0.07207462565373383,0.06842890353159124,1.21,1504418.0,-736058.0,2825942.0,0.95,,0.062342675323972196,1.285388186686626
2020,2369,菱生,1288035.0,0.04210832780165135,-0.048421044459195595,-0.04258191741684038,-0.14,3801023.0,83206.0,1365300.0,-0.01,,0.059986723963246336,-0.15295117090639065
2020,4155,訊映,319298.0,0.18909294765391577,0.043645747859366486,0.061394058215209615,0.27,794337.0,208162.0,341923.0,0.29,,0.0708585709901095,0.2642712169660877
2020,4426,利勤,210973.0,-0.2513733984917501,-0.46260895944030755,-0.32073298478952283,-0.42,1726773.0,1462076.0,330902.0,-0.21,,0.5684566271513416,-0.6146215289028881
2020,1439,雋揚,20100.0,-0.026517412935323382,-0.38218905472636816,-1.1237810945273632,-0.25,920000.0,1382898.0,19707.0,0.28,,-0.019552238805970124,-0.24072123945489943
2020,1907,永豐餘,17345536.0,0.18939962420302262,0.07111685680972903,0.08859409129818761,0.77,16603715.0,16619029.0,18788748.0,1.33,,0.08320365539583219,1.0025298890583463
2020,3059,華晶科,1523755.0,0.2599361445901736,0.04867121026674236,0.05013929404661511,0.19,2796333.0,4166830.0,1615475.0,0.15,,0.06019340379522964,0.2896606950958829
2020,4952,凌通,743934.0,0.33835125158952273,0.1179284721494111,0.10753507703640376,0.73,1088158.0,732348.0,854789.0,0.91,,0.14901187470931565,0.844728439848538
2020,3004,豐達科,392287.0,0.1898635437829956,0.021762128237744306,0.0365370251881913,0.28,526472.0,1040656.0,313815.0,-0.23,,-0.20003721764932303,0.21778682549940456
2020,2444,兆勁,347777.0,0.15079490593109954,-0.3268531271475687,-0.31474191795317114,-1.08,1055576.0,-199045.0,497891.0,0.12,,0.4316386650065991,-1.484565472042016
2020,2613,中櫃,699192.0,0.10628554102449685,0.05040389478140482,-0.017242760214647764,-0.09,1484235.0,1904855.0,746877.0,0.25,,0.06820015103147625,-0.0867667250862261
2020,3346,麗清,1054385.0,0.16335873518686247,0.008372653252844075,0.021605959872342644,0.3,757840.0,325113.0,1245037.0,0.75,,0.18081820207988542,0.35495908716327806
2020,2374,佳能,759392.0,0.15659237916649107,-0.18955427499894653,-0.14973031056424085,-0.41,2823628.0,2366858.0,993561.0,-0.33,,0.30836379630019795,-0.526861885115595
2020,3003,健和興,847819.0,0.31598607721695315,0.1837078433014594,0.08566804943036191,0.46,1556549.0,3196310.0,835893.0,0.48,,-0.014066681685595661,0.46005183802433147
2020,2360,致茂,3828568.0,0.4865458834739255,0.20129510563740804,0.15557644529233908,1.4,4259973.0,6665241.0,4155091.0,1.39,,0.08528593458441902,1.5174609971616968
