symbol,name,q2_rev,q2_margin,q2_eps,capital,q3_rev_total,target_eps,naive_pred_eps
8462,柏文,1276641.0,0.07145940009759988,1.17,793421.0,1345043.0,1.23,1.2114119223649995
9917,中保科,4340014.0,0.18557267326787424,1.78,4511971.0,4467854.0,1.64,1.8375818695434105
6589,台康生技,246403.0,-0.8953503001180992,-0.72,3061992.0,248223.0,-0.84,-0.7258233775470835
1303,南亞,66406336.0,0.02636719785292777,0.22,79308216.0,66423308.0,0.0,0.220834182436024
1904,正隆,10683651.0,0.015437232084799475,0.14,11082745.0,12520785.0,0.05,0.17440287936686805
1310,台苯,3432906.0,0.0006621212465473858,0.01,5278698.0,3032903.0,-0.34,0.0038042515692644397
1301,台塑,51108854.0,0.026699698647126777,0.22,63657408.0,50492245.0,-0.49,0.21177860800064208
6120,達運,5253092.0,-0.00048771276040853655,0.0,6655551.0,6003285.0,0.02,-0.004399152976018306
1451,年興,1631959.0,0.03947157986199408,0.32,2055700.0,1632362.0,0.44,0.31343049592199435
8422,可寧衛*,1450021.0,0.18346768770935043,2.51,1091875.0,1142382.0,2.6,1.9195437574885694
2485,兆赫,974843.0,-0.0994354988444293,-0.29,3176890.0,274292.0,-0.87,-0.08585239605096873
1735,日勝化,673234.0,0.03300932513806492,0.23,993880.0,685984.0,0.19,0.22783302708083797
1471,首利,78458.0,0.036885977210736956,0.02,1504145.0,68718.0,0.23,0.016851637189017162
1531,高林股,438892.0,0.04797535612405786,0.12,1836081.0,431022.0,0.06,0.11262266723147653
2360,致茂,5514861.0,0.26055108188583537,3.34,4253268.0,5631766.0,3.39,3.449965354235528
4306,炎洲,5100720.0,0.09383028278360701,0.72,6792085.0,4320430.0,0.26,0.59685231949656
6969,成信實業*-創,39840.0,-0.7481425702811245,-0.83,473707.0,44015.0,-2.0,-0.6951447884646775
3050,鈺德,298811.0,0.050925166744196164,0.06,1549845.0,339309.0,0.18,0.11149093878940447
6464,台數科,1052429.0,0.2464964382395392,1.96,1276131.0,1083834.0,1.65,2.093525042827991
5534,長虹,2159774.0,0.17217958916071774,1.28,2903260.0,2496374.0,1.14,1.4804896899054774
1506,正道,262371.0,0.01960963673576729,0.02,3003885.0,254458.0,0.04,0.01661125157757329
2340,台亞,1080913.0,-0.05184968632998215,-0.13,4386228.0,1152919.0,-0.39,-0.1362867787855002
8463,潤泰材,1551901.0,0.03580640775410287,0.15,1500000.0,1743436.0,0.43,0.4161745353945473
2029,盛餘,3308011.0,0.04733750885350744,0.48,3211800.0,3356016.0,0.26,0.49463054085719105
6923,中台,559090.0,0.24899747804467975,1.68,826244.0,401707.0,4.0,1.2105870652361068
8210,勤誠,3607378.0,0.12672805566813347,3.77,1205877.0,4271630.0,5.34,4.489142461740866
1513,中興電,6133879.0,0.14638746541951675,1.82,5031125.0,6386327.0,1.86,1.8581892178592783
3593,力銘,197659.0,-0.06267359442271792,-0.13,930425.0,225326.0,-0.89,-0.15177999663479955
3622,洋華,472239.0,0.32648087091493927,0.94,1513276.0,486038.0,2.02,1.0485999218764803
4104,佳醫,2159513.0,0.12172327742412294,1.42,1633975.0,2059370.0,0.93,1.5341315860335443
2303,聯電,56799290.0,0.24252440479449655,1.11,125285889.0,60485085.0,1.17,1.1708508720059871
3051,力特,433883.0,0.131807422738388,0.34,1700000.0,496387.0,0.48,0.38486759500494233
2548,華固,1735822.0,0.1638537822426493,0.96,3044940.0,5423460.0,4.32,2.918462872311831
2538,基泰,580125.0,0.0506959706959707,0.07,4450255.0,215742.0,-0.12,0.02457668180787418
6446,藥華藥,2306483.0,0.29474312188730634,2.05,3409069.0,2713359.0,2.18,2.34593052373249
3494,誠研,236539.0,-0.07416535962357158,-0.06,1440000.0,276947.0,-0.13,-0.14263801285881444
5521,工信,1643372.0,0.004122012544938091,0.01,4922802.0,1992518.0,0.2,0.016683962085038063
8021,尖點,890069.0,0.08325197259987709,0.48,1421805.0,961832.0,0.48,0.5631884211244508
3481,群創,56860685.0,0.020814997216442258,0.12,90786334.0,55255575.0,0.04,0.12668697910171328
2439,美律,10294178.0,0.055772010159529005,2.24,2363498.0,12860446.0,2.63,3.034709252845038
6189,豐藝,9570257.0,0.043828708048279166,1.76,2175276.0,8922014.0,1.31,1.797658535324526
2408,南亞科,9921043.0,-0.082096711001051,-0.26,30986594.0,8132593.0,-0.48,-0.21546709432155411
3011,今皓,282447.0,-0.15399703307169132,-0.37,1127192.0,332950.0,-0.66,-0.45487647322922475
6873,泓德能源,1272111.0,0.08852057721378087,1.1,1048257.0,3845256.0,4.16,3.247145315077831
3027,盛達,436616.0,-0.024353207395056524,-0.17,1155464.0,537789.0,-0.48,-0.11334742624417597
2454,聯發科,127271121.0,0.2039361781059507,16.19,15993441.0,131813494.0,15.94,16.80785278737181
2062,橋椿,2042617.0,0.10427848196700605,1.06,1999942.0,1811439.0,0.38,0.9444979359192989
2421,建準,3676894.0,0.10311447651196907,1.39,2734437.0,4030569.0,1.28,1.5199107256095887
1519,華城,4645842.0,0.19148671005169784,2.91,2871644.0,5356877.0,4.28,3.5720679613545725
3311,閎暉,593207.0,0.045680512873246606,0.39,680000.0,650025.0,-0.55,0.4366687555945901
3576,聯合再生,1369596.0,-0.6166234422413617,-0.52,16277954.0,1334480.0,-0.49,-0.5055129478816885
2022,聚亨,1978688.0,-0.04875149594074457,-0.11,3371682.0,1918421.0,-0.19,-0.2773864605088473
1460,宏遠,1750376.0,-0.07054427163078104,-0.18,6946434.0,2121299.0,-0.23,-0.21542779052691524
2103,台橡,8944708.0,0.04167167894133604,0.39,8257099.0,9929893.0,0.43,0.5011388539943873
4904,遠傳,24970030.0,0.12577065385984718,0.86,36057054.0,24739152.0,0.88,0.8629266614455374
3023,信邦,8305344.0,0.11282819832628245,3.89,2400332.0,8469808.0,3.96,3.9812541632138125
1597,直得,249958.0,0.07644084206146633,0.22,892619.0,280376.0,0.15,0.2401044290321591
2330,台積電,673510177.0,0.36771743985094973,9.55,259336292.0,759692143.0,12.55,10.771807051935548
1305,華夏,3075862.0,0.030337837003090517,0.16,5810505.0,2562311.0,-0.71,0.13378350671624215
6205,詮欣,409119.0,0.19944808234279024,0.99,822359.0,343852.0,0.61,0.833949917368608
1472,三洋實業,537144.0,0.020869636447582027,0.26,424881.0,547256.0,0.49,0.2688054717381561
1528,恩德,975740.0,0.0106001598786562,0.05,1913310.0,954027.0,-0.34,0.05285520239038492
2727,王品,5359670.0,0.06646901768205879,4.24,844511.0,5728921.0,4.4,4.509067984290529
1537,廣隆,2113519.0,0.1276364205857624,3.29,820628.0,2204112.0,3.4,3.428166797259245
3504,揚明光,637576.0,-0.09100248440970174,-0.51,1140598.0,694324.0,-0.07,-0.553965630180675
3563,牧德,311610.0,0.2636308205770033,1.51,581462.0,346428.0,0.6,1.5706804212631282
3545,敦泰,2977338.0,0.035720163448019676,0.52,2193874.0,3813063.0,0.79,0.6208343487255706
2497,怡利電,1130802.0,0.07845847460474956,0.72,1227985.0,1348462.0,0.84,0.8615599667949511
2305,全友,164127.0,0.11672058832489475,0.06,2056608.0,197050.0,-0.01,0.11183362084276882
2904,匯僑,127543.0,0.20496616827266098,0.34,778344.0,124813.0,0.27,0.3286778385985584
2352,佳世達,49857346.0,0.016171799437539255,0.34,19667820.0,50797751.0,0.53,0.4176828143892201
2636,台驊控股,6835492.0,0.059990268440077175,2.84,1433912.0,7627941.0,2.3,3.19128529669234
2431,聯昌,86628.0,-0.18114235582028906,-0.14,1109270.0,112342.0,-0.15,-0.18345303251294018
2227,裕日車,5917371.0,0.06467804705839807,1.27,3000000.0,5262658.0,0.34,1.1345948059208502
1213,大飲,41904.0,-0.0014795723558610157,0.0,566226.0,63886.0,-0.32,-0.0016693680531543386
1413,宏洲,486867.0,-0.028860037751583082,-0.11,1321124.0,636867.0,0.03,-0.1391240009472045
3040,遠見,32266.0,0.40677493336639187,0.21,630000.0,35212.0,0.12,0.2273549040269427
6753,龍德造船,1273105.0,0.1701792075280515,2.01,1131375.0,996349.0,0.83,1.498688615546274
6283,淳安,380818.0,-0.018838395243922293,-0.07,1479063.0,356121.0,-0.17,-0.0453580959882091
6669,緯穎,77480880.0,0.0605786356582424,26.85,1748408.0,97818366.0,34.61,33.89199291354539
3714,富采,6606270.0,-0.0751872085155466,-0.41,7529405.0,6691416.0,0.01,-0.6681920949348119
1512,瑞利,264924.0,-0.0018797843909951534,0.0,981835.0,253313.0,-0.16,-0.004849835496149101
1108,幸福,1217113.0,0.10896605327525054,0.33,4047380.0,1144909.0,0.27,0.3082394415382638
6533,晶心科,278432.0,-0.27959429950580394,-1.54,506509.0,428629.0,-0.04,-2.366043347756372
2015,豐興,9017004.0,0.08598853898700722,1.34,5815994.0,8179356.0,0.78,1.2093046731042216
8150,南茂,5809559.0,0.07755769413822977,0.62,7272401.0,6068049.0,0.41,0.647136878670182
2489,瑞軒,5902021.0,0.042076265062425226,0.33,7401000.0,7429781.0,0.22,0.422398911919701
1418,東華,2448.0,-10.068627450980392,-0.45,568343.0,887.0,-0.47,-0.15713877973371024
2415,錩新,555082.0,0.010461517397429568,0.14,900000.0,611139.0,0.49,0.07103823645275233
9937,全國,6030242.0,0.028633842555572397,0.56,3090430.0,6188214.0,0.63,0.5733582232122678
1475,業旺,523999.0,0.28555779686602456,2.27,660168.0,521976.0,1.21,2.257824017173508
2536,宏普,182182.0,0.23260256227289194,0.14,3328087.0,73808.0,0.02,0.05158497934770818
8438,昶昕,918280.0,0.05851265409243368,0.77,699430.0,923563.0,0.64,0.7726308901758622
2301,光寶科,33285492.0,0.0938552147584299,1.36,23472500.0,36769493.0,1.48,1.4702348118323931
5306,桂盟,1357940.0,0.1929194220657761,2.07,1260008.0,1367651.0,2.55,2.094006073831918
8105,凌巨,1905540.0,-0.033849722388404335,-0.15,4415449.0,2461343.0,0.03,-0.18869151756172994
2033,佳大,149485.0,0.028551359668194134,0.05,806945.0,136313.0,0.06,0.04823031917231716
2450,神腦,7417089.0,0.012625842834028282,0.37,2582527.0,7813669.0,0.43,0.3820062936461804
2505,國揚,240084.0,0.2000924676363273,0.13,3800000.0,72990.0,0.1,0.0384335505599356
6515,穎崴,1255666.0,0.1784885471136433,6.52,347691.0,1930315.0,11.75,9.909348237995012
2850,新產,5063366.0,0.15957270321758293,2.56,3159633.0,5323089.0,2.58,2.688349251947237
9918,欣天然,473131.0,0.2286745108648556,0.61,1805375.0,378379.0,0.19,0.47926681573929625
1713,國化,153024.0,2.2203249163529906,2.25,1509517.0,105353.0,0.31,1.5496207787824623
2506,太設,339594.0,-0.01761515221116981,-0.06,3870000.0,341942.0,2.56,-0.01556423870127087
1454,台富,426567.0,0.0246948310581925,0.08,1298338.0,416009.0,0.0,0.07912632899666808
1717,長興,11569586.0,0.039329670050423586,0.38,11782655.0,11333522.0,0.38,0.37830495823667654
2374,佳能,1534973.0,0.09481534854359001,0.51,2875343.0,1711492.0,0.48,0.5643699221608203
2025,千興,225052.0,0.08815740362227396,0.07,2811673.0,169546.0,-0.38,0.05315957849487498
6269,台郡,7565466.0,0.011523943138466289,0.24,3225010.0,6416044.0,-1.03,0.22926479679101086
8464,億豐,7413635.0,0.2453022033051263,6.03,2930202.0,7860092.0,6.05,6.580085215220646
2429,銘旺科,64813.0,-0.658525295851141,-0.96,455000.0,77506.0,-0.4,-1.1217508039612862
1447,力鵬,9000089.0,0.0043000685882106275,0.02,9100712.0,7255093.0,-0.16,0.034280172269869444
2034,允強,3538894.0,0.00835176187814611,0.07,4702256.0,3796589.0,0.0,0.06743190348885485
8940,新天地,309150.0,-0.3245317806889859,-1.46,674910.0,297947.0,-0.31,-1.4326839202403474
2610,華航,50268867.0,0.07422232134255184,0.57,60517407.0,52100100.0,0.63,0.6389881119954602
1720,生達,1760104.0,0.1822301409462168,1.21,1786961.0,1743568.0,1.22,1.7780502338289048
1109,信大,1376035.0,0.15319305104884687,0.55,3411589.0,1059071.0,0.18,0.4755623193982431
4155,訊映,438764.0,0.0999899718299587,0.3,1470752.0,455147.0,-0.17,0.30943446419580056
3025,星通,119218.0,0.2931855927796138,0.61,567365.0,251410.0,1.55,1.2991599742797442
3591,艾笛森,668680.0,0.070506071663576,0.32,1436094.0,675195.0,0.22,0.33149185956412464
2020,美亞,1419039.0,0.13104150062119505,0.41,2670313.0,1234189.0,0.72,0.6056592564623401
2373,震旦行,2921189.0,0.08893810020508772,1.08,2362025.0,2812538.0,1.29,1.0590141360680645
6214,精誠,8907951.0,0.05415588837432985,1.87,2723033.0,9202841.0,1.79,1.8302680500849828
8478,東哥遊艇,1709326.0,0.3050143740866283,5.92,888863.0,937571.0,1.5,3.2172858103754365
2547,日勝生,1724811.0,-0.039645503188465284,-0.09,9550946.0,1784841.0,-0.06,-0.07408786475853131
5283,禾聯碩,1910943.0,0.10536891995208648,2.76,730004.0,1938409.0,3.13,2.7979033369050583
6285,啟碁,30712634.0,0.037918206559554614,2.45,4852534.0,25967008.0,1.09,2.029089076094278
6166,凌華,2521618.0,-0.04005682066038552,-0.42,2174973.0,2432740.0,0.18,-0.44804156140488305
3346,麗清,2553897.0,0.032654801661930764,0.73,1151590.0,2452614.0,0.65,0.695469947839723
1446,宏和,745226.0,0.3788931143035804,2.05,1377095.0,1593265.0,4.87,4.383700018959433
2331,精英,4990691.0,0.0058795465397477025,0.06,5574030.0,4737319.0,-0.05,0.04996974816090162
2705,六福,496576.0,-0.09848240752674314,-0.26,1913128.0,629090.0,0.15,-0.3238377032326057
2038,海光,2299034.0,0.0016459086729469856,0.05,1903277.0,2483196.0,-0.09,0.02147408828576851
6776,展碁國際,6027870.0,0.014969632722669865,1.01,815814.0,6579667.0,1.01,1.2073241992350103
2417,圓剛,881330.0,0.031023566654941964,-0.11,1576689.0,882643.0,-0.19,0.1736723852517392
2399,映泰,527498.0,0.016663570288418156,0.05,1781000.0,491390.0,-0.15,0.0459759225380449
6790,永豐實,2719536.0,0.0696460719769843,0.71,2671290.0,2832809.0,0.54,0.7385720738334247
8028,昇陽半導體,828058.0,0.12479077552538591,0.6,1726280.0,938147.0,0.73,0.6781755664597529
1776,展宇,294564.0,0.03076071753506878,0.17,601070.0,320994.0,0.24,0.16427380778365028
9910,豐泰,22266696.0,0.07607998959522329,1.6,9874828.0,22718942.0,1.45,1.750366559270178
3052,夆典,746992.0,0.05906488958382419,0.22,2352457.0,578190.0,0.23,0.14517046861418215
9929,秋雨,148539.0,0.04417021792256579,0.09,1012800.0,163762.0,-0.18,0.07141985809079009
1438,三地開發,1660.0,-21.083132530120483,-0.39,912058.0,1164987.0,-0.51,-269.29839239245166
2897,王道銀行,,,0.2,30330063.0,2668606.0,0.24,
2434,統懋,14779.0,-1.6680424927261654,-0.66,370000.0,13236.0,0.11,-0.5967083901006358
6719,力智,921750.0,0.10531163547599674,1.06,1038913.0,994560.0,0.06,1.0081569888817188
8070,長華*,4254691.0,0.16927997826399144,0.74,703286.0,4465629.0,0.62,10.748707923306448
2467,志聖,1349332.0,0.14766417753377226,1.25,1567553.0,1053570.0,1.1,0.992467543516911
2342,茂矽,475641.0,0.06080426203796561,0.18,1574517.0,525377.0,0.2,0.20288863681192554
2887,台新新光金,,,0.38,140761443.0,23480565.0,0.43,
2606,裕民,4163731.0,0.28992723112996494,1.44,8450557.0,4479498.0,1.84,1.5368554427740273
9908,大台北,814051.0,0.275062618926824,0.42,5163580.0,726139.0,0.64,0.38681243448325586
2393,億光,5555800.0,0.15153641239785448,1.85,4433931.0,5513463.0,1.25,1.8843107908271735
9921,巨大,21166075.0,0.05818088615862884,2.94,3920646.0,20457302.0,1.27,3.0357853240886583
2545,皇翔,3288176.0,0.2441523811377493,2.45,3277348.0,4447122.0,3.3,3.312969588551689
2748,雲品,492759.0,0.07045837823357869,0.33,1057787.0,519630.0,0.26,0.34612154508908216
3031,佰鴻,352540.0,0.16230782322573326,0.32,1732032.0,283324.0,0.46,0.2655014555597567
2107,厚生,471299.0,0.5042552604609812,0.79,3035934.0,381439.0,0.65,0.6335533720264546
2515,中工,5207155.0,0.029311975541346475,0.1,15308998.0,6358565.0,0.16,0.121746767331253
1582,信錦,2533982.0,0.13655108836605784,2.32,1434179.0,2468537.0,1.52,2.3503440924869445
2102,泰豐,57655.0,-1.2225479143179256,-0.15,4733292.0,75831.0,-0.28,-0.1958616347578865
6579,研揚,1919052.0,0.14713671125118027,1.97,1689872.0,1734104.0,-0.21,1.5098797987511285
2890,永豐金,,,0.42,126858509.0,17143955.0,0.47,
2501,國建,4341563.0,0.07522106669879028,0.3,11595611.0,3089435.0,0.07,0.20041254936594297
2114,鑫永銓,362551.0,0.2591552636732487,1.2,779918.0,363757.0,1.33,1.2087109317644922
1233,天仁,524403.0,0.03970610389337971,0.23,905919.0,540381.0,0.12,0.23684704844482146
1587,吉茂,517246.0,-0.05322032456510055,-0.4,720556.0,549623.0,-0.07,-0.40595199330023285
2892,第一金,,,0.46,140287499.0,19319855.0,0.5,
5244,弘凱,217220.0,0.15771107632814657,0.5,679441.0,230961.0,0.64,0.5361040605413134
6952,大武山,288134.0,0.04947697946094525,0.22,683450.0,299068.0,0.28,0.21650422552382728
4989,榮科,918323.0,-0.007856712725261155,-0.05,1377765.0,711982.0,-0.92,-0.04060081392368718
3694,海華,2389943.0,0.05277824617574561,0.83,1525548.0,2537605.0,0.93,0.8779162726233654
3045,台灣大,47743896.0,0.07698682570856806,1.07,37232618.0,47201517.0,1.38,0.975997702460518
2017,官田鋼,860795.0,-0.010426408145958096,-0.02,4468747.0,885231.0,-0.1,-0.020654066362348622
4930,燦星網,1935136.0,0.05812046285118979,0.74,800000.0,2534034.0,0.73,1.8409903620081485
6655,科定,631645.0,0.18014390994941779,1.45,821813.0,678849.0,1.4,1.4880576618434158
6116,彩晶,2176727.0,-0.4633222264436468,-0.35,29403289.0,2387081.0,-0.51,-0.37614420741207794
8481,政伸,275671.0,0.1885472175165324,0.78,666019.0,295106.0,0.82,0.8354328506008659
2464,盟立,1743603.0,0.008421068328054036,0.07,1955312.0,2185324.0,0.1,0.09411675846584257
1526,日馳,212106.0,0.023912572015878854,0.09,600000.0,160240.0,-0.51,0.0638625089970738
5515,建國,1351810.0,0.08203297800726433,0.44,2520001.0,1412127.0,0.68,0.4596862585945964
2471,資通,204076.0,0.21077931750916326,0.9,472539.0,225090.0,0.7,1.0040296478838266
2425,承啟,237209.0,0.01638639343363869,0.1,964988.0,1579170.0,-0.16,0.2681577482683641
6426,統新,77957.0,-0.4109958053798889,-0.84,385090.0,75176.0,-1.02,-0.8023324590417442
6153,嘉聯益,1969092.0,-0.1885178549300896,-0.59,5961777.0,2086488.0,-2.04,-0.6597701358124815
2006,東和鋼鐵,15434701.0,0.07574153849821905,1.59,7302138.0,14893134.0,1.48,1.5447926103562204
6409,旭隼,6507110.0,0.19733030485115513,14.71,877262.0,6700732.0,14.08,15.072549458267774
2420,新巨,563506.0,0.29619382934698124,1.1,1526487.0,582321.0,1.08,1.1299138931360924
6414,樺漢,36321094.0,0.033579577751705385,3.69,1370771.0,37712210.0,5.03,9.238305215704456
9925,新保,1951402.0,0.1855558208918511,0.88,3874896.0,1979917.0,0.46,0.9481160893937055
8487,愛爾達-創,229744.0,0.08667908628734591,0.74,265350.0,758211.0,3.35,2.476767917581113
2014,中鴻,8160301.0,-0.03274278730649764,-0.18,14355444.0,6705239.0,-0.43,-0.15293725113359988
4576,大銀微系統,582518.0,0.06482546462083576,0.22,1198018.0,597092.0,0.2,0.3230900230329099
8114,振樺電,3187853.0,0.1341256952563371,3.05,756408.0,3597436.0,3.51,6.378946344303291
1229,聯華,3939143.0,0.46941377858077254,0.74,17104388.0,2784397.0,0.44,0.7641514661845646
6742,澤米,179639.0,0.04774575676773975,0.12,712679.0,188492.0,-0.06,0.12627975827356777
3005,神基,8653783.0,0.14104756266710178,1.89,6121179.0,9136062.0,1.85,2.105181497674757
2704,國賓,296608.0,-0.029099012838493903,-0.02,3669234.0,327636.0,-0.91,-0.025983309242072837
1903,士紙,36531.0,-0.4548465686677069,-0.07,2600391.0,37945.0,,-0.06637137664334378
1231,聯華食,2650340.0,0.08152350264494367,0.87,2713222.0,3184220.0,0.66,0.9567546171750138
2329,華泰,4060360.0,0.08708291875597238,0.5,7404883.0,3914051.0,0.25,0.4603002981137344
2707,晶華,1388047.0,0.20375030528505159,2.32,1274032.0,1450508.0,1.74,2.319733317674985
2912,統一超,82841047.0,0.047686034195101375,3.23,10396223.0,87881001.0,2.87,4.0309797306057575
1402,遠東新,67515955.0,0.08189618290965446,0.68,53528751.0,67272271.0,0.4,1.0292304803756478
2351,順德,2784564.0,0.08404834652749946,1.2,1821403.0,2904926.0,0.86,1.3404733992682722
6224,聚鼎,674070.0,0.021984363641758275,0.45,856453.0,866947.0,0.93,0.22253735004876404
2527,宏璟,458980.0,0.005900039217395093,0.03,2703060.0,690285.0,1.27,0.01506702985201798
1709,和益,2977968.0,0.09287272395136549,0.57,4770163.0,2575595.0,0.41,0.5014556597867142
6202,盛群,682586.0,-0.05050059626186298,-0.15,2261682.0,683295.0,-0.32,-0.15257142658760015
3679,新至陞,978667.0,0.18214673632604347,2.84,630402.0,1119061.0,1.59,3.2333861393167935
1414,東和,142777.0,0.11721775916289039,0.08,2200000.0,122368.0,0.1,0.0651986488783844
2357,華碩,144906624.0,0.08640849986264258,15.9,7427603.0,166529002.0,16.83,19.373034943363297
2405,輔信,425932.0,0.0034911676042185136,0.0,3434273.0,399268.0,-0.02,0.004058825570946507
8271,宇瞻,1883778.0,0.047735455027078565,0.69,1287292.0,1897997.0,0.27,0.7038166199667988
2207,和泰車,,,10.54,5571028.0,66413179.0,7.69,
6024,群益期,644239.0,0.5309504702447384,1.63,2104376.0,807760.0,1.65,2.0380414519310706
6117,迎廣,757195.0,0.12045113874233189,1.03,886500.0,677751.0,0.84,0.920878507994971
2028,威致,2630881.0,0.037617056795803384,0.31,3257148.0,2331797.0,0.08,0.269301057812798
8162,微矽電子-創,236863.0,-0.004204962362209378,-0.02,687020.0,289731.0,0.64,-0.017733223926017953
3406,玉晶光,4987181.0,0.20229023169602225,8.86,1127431.0,7502998.0,12.22,13.462315687920517
4967,十銓,7476878.0,0.017573110060107977,1.83,811350.0,6200590.0,1.58,1.3429919332914886
1726,永記,2228662.0,0.08602829859350587,1.18,1620000.0,2355474.0,1.16,1.2508482753162942
2206,三陽工業,18078479.0,0.0782056388703939,1.62,7974896.0,16190850.0,1.32,1.5877520761458421
2530,華建,1797867.0,0.2860066957121967,0.62,8399880.0,2000407.0,0.63,0.681116630415611
1445,大宇,266023.0,0.010243475188235604,0.03,1306660.0,271668.0,-0.15,0.021297234303013713
2616,山隆,2971294.0,0.0018742675750026757,0.01,1372818.0,2161788.0,-1.74,0.029514248446843534
6830,汎銓,509291.0,0.07999552318811838,0.87,467812.0,518512.0,0.27,0.8866518755251607
6152,百一,861389.0,0.04837883929328097,0.25,1677385.0,613073.0,-0.17,0.1768214222855793
2379,瑞昱,30673780.0,0.1430130228488305,8.56,5128636.0,30752452.0,8.53,8.57538168147157
9938,百和,3721560.0,0.11024059802878362,1.17,2979639.0,4319276.0,1.53,1.5980444922736359
2511,太子,2184480.0,-0.04135217534607778,-0.05,16233261.0,1960165.0,0.07,-0.049932719487011605
2482,連宇,160677.0,0.0008153002607716102,0.01,778827.0,160617.0,-0.06,0.0016813885751823412
3501,維熹,1593609.0,0.11469187234760848,1.55,1182579.0,1569437.0,0.98,1.5221111491208084
9927,泰銘,2205659.0,0.14209948137948794,1.87,1673185.0,2189369.0,1.12,1.859377172568055
3706,神達,13107649.0,0.08497526902040176,0.92,12065568.0,15149859.0,0.95,1.0669728471516258
2712,遠雄來,30090.0,-2.4916583582585576,-0.72,1050000.0,94764.0,-0.35,-2.248757263447752
1232,大統益,5338089.0,0.08227700961898538,2.66,1599749.0,5411913.0,1.6,2.7834117599580437
2101,南港,2395380.0,0.22728752849234776,0.65,8339349.0,8788174.0,3.12,2.3952017698512313
1321,大洋,1333269.0,0.053464079641842716,0.32,2272283.0,1022106.0,-0.11,0.24048921981287233
6141,柏承,579584.0,-0.38984167954946997,-1.93,1133540.0,521682.0,-1.61,-1.794143894972622
1456,怡華,258169.0,-0.16149111628429438,-0.44,937200.0,304860.0,-0.17,-0.5253113712167092
6695,芯鼎,217460.0,-0.17374689598087004,-0.4,963183.0,276842.0,-0.29,-0.4993904395855826
8454,富邦媒,26656946.0,0.028812677941426598,3.2,2523574.0,25552937.0,2.31,2.917483474780464
2105,正新,24346068.0,0.09677587362361759,0.73,32414155.0,25388311.0,0.72,0.7579947639705863
6278,台表科,11502393.0,0.07474896745398979,2.94,2923984.0,11008957.0,2.26,2.814338821605635
1734,杏輝,769325.0,0.07904981639749131,0.39,1811399.0,751249.0,0.18,0.3278465733877459
6902,GOGOLOOK,196447.0,-0.05333754142338646,-0.32,319939.0,215731.0,-1.17,-0.35964859391348303
6443,元晶,1388834.0,0.021759979954407798,0.06,5127967.0,1206292.0,0.04,0.0511877118927686
2414,精技,5662382.0,0.020572614140126892,0.61,1617358.0,6479576.0,0.79,0.8241948711393944
4142,國光生,79800.0,-3.865814536340852,-0.65,4295078.0,888242.0,0.63,-7.994683298856205
2601,益航,1196398.0,-0.022431498548142005,-0.01,8247761.0,1110668.0,-0.07,-0.030206922375015214
3026,禾伸堂,3239323.0,0.05956090207737851,1.38,1658903.0,3411196.0,1.8,1.224748589415688
4737,華廣,474785.0,-0.07507608707099003,-0.59,610146.0,488271.0,-0.88,-0.6007984336575078
3043,科風,195626.0,-0.009191007330313966,-0.1,389756.0,232684.0,0.25,-0.05487023547159698
2492,華新科,8891190.0,0.14276649132455835,2.07,4858048.0,9387478.0,0.91,2.758756802004596
8374,羅昇,766564.0,0.009796964115194557,0.05,1122505.0,995798.0,0.15,0.08691094714039145
8072,陞泰,218639.0,0.14514336417565027,0.36,800000.0,259882.0,0.12,0.47150184710870424
1417,嘉裕,141452.0,-0.22067556485592285,-0.16,1899419.0,107043.0,-0.16,-0.12436315783338248
6771,平和環保-創,158064.0,0.16548992813037758,0.88,311795.0,158436.0,1.0,0.840923114651117
5522,遠雄,5349743.0,0.1939696916281773,1.33,7815962.0,8956227.0,1.53,2.2226778857701146
5203,訊連,530872.0,0.15991802167000707,1.08,789418.0,523033.0,0.55,1.059545166542045
1752,南光,512296.0,0.08615136561675281,0.44,1009885.0,579889.0,0.57,0.4946922595754286
6782,視陽,905072.0,0.16384442342708647,2.29,630000.0,1033197.0,3.15,2.687040742088817
3035,智原,2649116.0,0.1012881278132026,0.99,2605503.0,2884311.0,1.02,1.1212670306694186
1227,佳格,6357516.0,0.048027720260554595,0.33,9150897.0,7633934.0,0.54,0.40066066380108595
2385,群光,24673860.0,0.1174947495041311,3.4,7600532.0,27721129.0,3.29,4.2853409574839025
2023,燁輝,19876348.0,-0.01021963390860333,-0.05,19842172.0,16734635.0,-0.38,-0.08619109001479278
6794,向榮生技,3704.0,-7.008099352051836,-0.45,583845.0,14678.0,-0.23,-1.7618525856934093
1722,台肥,2918506.0,0.15442798472917307,0.46,9800000.0,2954541.0,0.75,0.4655753188058324
2348,海悅,1662403.0,0.34804978094962535,1.43,1818989.0,1900254.0,3.89,3.635992237713639
4440,宜新實業,285569.0,0.11619608570958333,0.49,675980.0,316488.0,0.38,0.5440200416292584
3130,一零四,651819.0,0.22863862513980107,4.49,331907.0,665047.0,4.54,4.581266190027607
2852,第一保,2029587.0,0.13551870405161248,0.91,3011638.0,1929553.0,0.82,0.868266776946303
6005,群益證,4349089.0,0.32131050893646923,0.58,21709081.0,4746521.0,0.57,0.7025203315550939
2613,中櫃,834078.0,0.05648872167830826,0.34,1484235.0,849135.0,0.36,0.3231735586501483
